mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,rmse,mae,r2,explained_variance
general,COHORT,P45,arousal,face,svr,20,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7975334672345094,1.5328247731727183,-0.2542990308107529,-0.00019429979676388598
general,COHORT,P10,arousal,face,ridge,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.804854109403478,1.3185941883229708,-0.40312812448688184,-0.008145174578235714
general,COHORT,P11,arousal,face,ridge,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.913943819860886,1.6571753189973109,-0.031881956502445075,-0.011683656417435406
general,COHORT,P19,arousal,face,ridge,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.740870075687079,1.4584699967187453,-0.10752847766945983,-0.10727123123673876
general,COHORT,P22,arousal,face,ridge,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.3934459911148878,2.145319299901371,-0.20714711803922636,0.028950926692677403
general,COHORT,P25,arousal,face,ridge,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6464613973362738,1.5391506305720126,-0.07018384455605364,-0.02960784505272218
general,COHORT,P32,arousal,face,ridge,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.130913135582104,0.8548756840046928,-0.37072708330923665,-0.039574517531770326
general,COHORT,P40,arousal,face,ridge,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0483945129804377,1.8806055235399237,-0.04899823197695219,-0.013421071305285581
general,COHORT,P42,arousal,face,ridge,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.7697176066217193,1.542764349832077,-0.16599099934050665,-7.560349807866906e-05
general,COHORT,P43,arousal,face,ridge,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.5265981198219494,1.2194114146820711,-0.5485776475470587,0.002565545282403936
general,COHORT,P45,arousal,face,ridge,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.8498929860457534,1.5780289317194816,-0.32843505759337766,-0.012286628212866635
general,COHORT,P10,arousal,face,ridge,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8089219919135966,1.3196799669902968,-0.4094601516177385,-0.004869617857615305
general,COHORT,P11,arousal,face,ridge,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8857041480452357,1.6237597712083776,-0.0016563757619740826,-0.0005415312132599492
general,COHORT,P19,arousal,face,ridge,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7020227359323208,1.42737509356916,-0.05865120465637519,-0.058331842417147284
general,COHORT,P22,arousal,face,ridge,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.3369425189543866,2.0940223579767183,-0.1508242339515773,0.026084694480326465
general,COHORT,P25,arousal,face,ridge,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6218645462160226,1.5165003628201938,-0.03844726204419535,-0.007636627182851408
general,COHORT,P32,arousal,face,ridge,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.1743279413064736,0.9239550831352427,-0.47798928533467167,-0.020876059540446912
general,COHORT,P40,arousal,face,ridge,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0261478457171407,1.85803734595297,-0.026336591519655395,0.0014671878136622851
general,COHORT,P42,arousal,face,ridge,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.67095928998203,1.4902966180638424,-0.039486834261289294,0.00659559789494113
general,COHORT,P43,arousal,face,ridge,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.422717272218709,1.1656991554986822,-0.34499524193807307,-0.002660298247082915
general,COHORT,P45,arousal,face,ridge,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7027116835714649,1.4943822288696325,-0.12545814568376112,-0.0020627524042295953
general,COHORT,P10,arousal,face,ridge,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.804854109403478,1.3185941883229708,-0.40312812448688184,-0.008145174578235714
general,COHORT,P11,arousal,face,ridge,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.913943819860886,1.6571753189973109,-0.031881956502445075,-0.011683656417435406
general,COHORT,P19,arousal,face,ridge,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.740870075687079,1.4584699967187453,-0.10752847766945983,-0.10727123123673876
general,COHORT,P22,arousal,face,ridge,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.3934459911148878,2.145319299901371,-0.20714711803922636,0.028950926692677403
general,COHORT,P25,arousal,face,ridge,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6464613973362738,1.5391506305720126,-0.07018384455605364,-0.02960784505272218
general,COHORT,P32,arousal,face,ridge,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.130913135582104,0.8548756840046928,-0.37072708330923665,-0.039574517531770326
general,COHORT,P40,arousal,face,ridge,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0483945129804377,1.8806055235399237,-0.04899823197695219,-0.013421071305285581
general,COHORT,P42,arousal,face,ridge,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.7697176066217193,1.542764349832077,-0.16599099934050665,-7.560349807866906e-05
general,COHORT,P43,arousal,face,ridge,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.5265981198219494,1.2194114146820711,-0.5485776475470587,0.002565545282403936
general,COHORT,P45,arousal,face,ridge,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.8498929860457534,1.5780289317194816,-0.32843505759337766,-0.012286628212866635
general,COHORT,P10,arousal,face,ridge,20,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.804854109403478,1.3185941883229708,-0.40312812448688184,-0.008145174578235714
general,COHORT,P11,arousal,face,ridge,20,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.913943819860886,1.6571753189973109,-0.031881956502445075,-0.011683656417435406
general,COHORT,P19,arousal,face,ridge,20,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.740870075687079,1.4584699967187453,-0.10752847766945983,-0.10727123123673876
general,COHORT,P22,arousal,face,ridge,20,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.3934459911148878,2.145319299901371,-0.20714711803922636,0.028950926692677403
general,COHORT,P25,arousal,face,ridge,20,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6464613973362738,1.5391506305720126,-0.07018384455605364,-0.02960784505272218
general,COHORT,P32,arousal,face,ridge,20,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.130913135582104,0.8548756840046928,-0.37072708330923665,-0.039574517531770326
general,COHORT,P40,arousal,face,ridge,20,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0483945129804377,1.8806055235399237,-0.04899823197695219,-0.013421071305285581
general,COHORT,P42,arousal,face,ridge,20,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.7697176066217193,1.542764349832077,-0.16599099934050665,-7.560349807866906e-05
general,COHORT,P43,arousal,face,ridge,20,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.5265981198219494,1.2194114146820711,-0.5485776475470587,0.002565545282403936
general,COHORT,P45,arousal,face,ridge,20,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.8498929860457534,1.5780289317194816,-0.32843505759337766,-0.012286628212866635
general,COHORT,P10,arousal,multimodal,knn,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.923126615166415,1.4931818181818184,-0.5930480716294644,-0.10226762857554639
general,COHORT,P11,arousal,multimodal,knn,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.956042414768825,1.6659090909090908,-0.07777519109145237,-0.07358459757627478
general,COHORT,P19,arousal,multimodal,knn,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7366503031506881,1.4981563935797892,-0.10216580972085643,-0.0829363591455381
general,COHORT,P22,arousal,multimodal,knn,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.418634612426968,2.1628787878787876,-0.23268884326545924,-0.03608796883072651
general,COHORT,P25,arousal,multimodal,knn,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6648612811280852,1.4969696969696968,-0.09423698952056303,-0.06388622791936571
general,COHORT,P32,arousal,multimodal,knn,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.4168894655461863,1.0742424242424242,-1.1516143873988471,-0.5656863637593832
general,COHORT,P40,arousal,multimodal,knn,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.087513712199896,1.843939393939394,-0.08944728867107576,-0.08198848149194515
general,COHORT,P42,arousal,multimodal,knn,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.739549670992823,1.5106060606060607,-0.1265771098802413,-0.07775740097718908
general,COHORT,P43,arousal,multimodal,knn,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.5779995705411642,1.2772727272727276,-0.6546163113213337,-0.2389578028450252
general,COHORT,P45,arousal,multimodal,knn,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.926543601358112,1.6333333333333333,-0.44080365467712435,-0.07005577593380385
general,COHORT,P10,arousal,multimodal,knn,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.909145020878142,1.4765151515151516,-0.5699685870811741,-0.09302199102085451
general,COHORT,P11,arousal,multimodal,knn,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9951904981647597,1.7386363636363635,-0.12134792224420887,-0.11785444069374917
general,COHORT,P19,arousal,multimodal,knn,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7626950002515596,1.4825757575757577,-0.1354722556169572,-0.04272146721690384
general,COHORT,P22,arousal,multimodal,knn,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.346396921323563,2.087121212121212,-0.16015468535636268,-0.002154521847323121
general,COHORT,P25,arousal,multimodal,knn,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6581670320978186,1.471969696969697,-0.08545503485139982,-0.08042489616176907
general,COHORT,P32,arousal,multimodal,knn,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.2908792871699852,1.0345579527848505,-0.7859272410122538,-0.5032806572865716
general,COHORT,P40,arousal,multimodal,knn,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.097913170133952,1.8196969696969696,-0.10032902028975199,-0.09958520572341212
general,COHORT,P42,arousal,multimodal,knn,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.8435540296001893,1.5795454545454546,-0.26531598605944784,-0.04170627536372162
general,COHORT,P43,arousal,multimodal,knn,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.3952151605944572,1.125,-0.2934984522485202,-0.09525164261489705
general,COHORT,P45,arousal,multimodal,knn,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.8045386052899692,1.55387913913846,-0.26409429634556925,-0.10369621711862465
general,COHORT,P10,arousal,multimodal,knn,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8063631025910056,1.3954545454545453,-0.40547534566694776,-0.03147200191043531
general,COHORT,P11,arousal,multimodal,knn,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9922370000737386,1.712121212121212,-0.11803049703177759,-0.08673159249343643
general,COHORT,P19,arousal,multimodal,knn,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6788056557422202,1.4234848484848484,-0.029966333073539353,-0.017376890880734353
general,COHORT,P22,arousal,multimodal,knn,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.3519085503482278,2.129545454545455,-0.16561143673167678,-0.009265713799195385
general,COHORT,P25,arousal,multimodal,knn,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6647164898971647,1.490151515151515,-0.09404666852154109,-0.09385612094990092
general,COHORT,P32,arousal,multimodal,knn,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.2682822812385188,0.9515151515151514,-0.7239487352345617,-0.434485863807361
general,COHORT,P40,arousal,multimodal,knn,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0047022778983883,1.7603965126997498,-0.0047252488994289354,-0.003333123880516542
general,COHORT,P42,arousal,multimodal,knn,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.7794356365356414,1.5090909090909093,-0.17883174481892627,-0.04682853723559388
general,COHORT,P43,arousal,multimodal,knn,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.6774923893280242,1.3780303030303032,-0.869840907851487,-0.5392925229321581
general,COHORT,P45,arousal,multimodal,knn,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.9542283040788275,1.6727272727272726,-0.4825102846276983,-0.15847383142902016
general,COHORT,P10,arousal,multimodal,knn,20,20,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7741641418436618,1.3878787878787877,-0.3558158891967196,-0.08843402879150863
general,COHORT,P11,arousal,multimodal,knn,20,20,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9776198565633738,1.6672833585448146,-0.10168459072499703,-0.10047155774794003
general,COHORT,P19,arousal,multimodal,knn,20,20,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8548939112076592,1.564418446549338,-0.2573620057463091,-0.11358882529201053
general,COHORT,P22,arousal,multimodal,knn,20,20,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.391261785853069,2.148229266004399,-0.20494489244511516,-0.03883720286886794
general,COHORT,P25,arousal,multimodal,knn,20,20,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6410287037744251,1.4757575757575756,-0.06313310053752064,-0.06283946242474392
general,COHORT,P32,arousal,multimodal,knn,20,20,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.2912078186155762,0.996969696969697,-0.7868364010343496,-0.5364642664704915
general,COHORT,P40,arousal,multimodal,knn,20,20,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.099980322615405,1.7636363636363634,-0.10249847944157664,-0.09640964554165388
general,COHORT,P42,arousal,multimodal,knn,20,20,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.8031194273872952,1.5651515151515152,-0.21042041520384247,-0.08175470106891658
general,COHORT,P43,arousal,multimodal,knn,20,20,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.6060963403686137,1.3098484848484846,-0.714062781849224,-0.27171170978773085
general,COHORT,P45,arousal,multimodal,knn,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.8798994756548801,1.6166666666666667,-0.37188077518188156,-0.11965903938848088
general,COHORT,P10,arousal,multimodal,svr,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.721390528614215,1.3010515370833038,-0.27635634796563857,-7.265717763660362e-06
general,COHORT,P11,arousal,multimodal,svr,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8890473497314173,1.6348019065474044,-0.005211236486561077,-8.517186955714351e-12
general,COHORT,P19,arousal,multimodal,svr,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.674469789675385,1.4230325745651176,-0.024652997211237482,1.1172687885974142e-07
general,COHORT,P22,arousal,multimodal,svr,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.3266655019859726,2.091498959340779,-0.1407246832869291,9.63658587604943e-06
general,COHORT,P25,arousal,multimodal,svr,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.5963868857529675,1.4854219389623209,-0.0060778506869840765,-1.9871734277421282e-05
general,COHORT,P32,arousal,multimodal,svr,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.1538694624034427,0.9139437138304305,-0.4269404735224638,-4.6249623490091096e-05
general,COHORT,P40,arousal,multimodal,svr,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0101478526488226,1.826875836027572,-0.010191135417713326,1.9358405105696086e-05
general,COHORT,P42,arousal,multimodal,svr,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6604613197615288,1.481880524237091,-0.02646650222881819,0.0003992745051091262
general,COHORT,P43,arousal,multimodal,svr,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2619302041086458,1.0794450597568812,-0.05816699259841762,-0.0025680522424114116
general,COHORT,P45,arousal,multimodal,svr,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.720925177507287,1.5041816050804495,-0.14966442697749582,-0.0007540731417086111
general,COHORT,P10,arousal,multimodal,svr,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.757967730801794,1.295131915025537,-0.3311742936969244,0.0036071294408545063
general,COHORT,P11,arousal,multimodal,svr,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8843498439627497,1.6356605414556238,-0.000218122378152108,0.007988312434760503
general,COHORT,P19,arousal,multimodal,svr,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6968669037210045,1.4378414858742212,-0.0522471058976095,0.005131246222376928
general,COHORT,P22,arousal,multimodal,svr,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.389720850917563,2.142212700823072,-0.20339245394032912,-0.0037180655130428786
general,COHORT,P25,arousal,multimodal,svr,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.5893847013823803,1.4707671421221609,0.002728651786589653,0.003306358890588834
general,COHORT,P32,arousal,multimodal,svr,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.0655351270052558,0.7663613244944221,-0.21682476474414503,-0.030867824890401074
general,COHORT,P40,arousal,multimodal,svr,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0046341068664404,1.7614094584900324,-0.004656917563427454,-0.0022422345708739133
general,COHORT,P42,arousal,multimodal,svr,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6365795478907164,1.441754397698798,0.0028477034393800116,0.0036650389633107183
general,COHORT,P43,arousal,multimodal,svr,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2253986253655036,1.0279995893417875,0.002211905722560803,0.004553451302498512
general,COHORT,P45,arousal,multimodal,svr,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.785522796591552,1.5245452788470895,-0.23759320293659214,0.010580741420497364
general,COHORT,P10,arousal,multimodal,svr,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7750464744967247,1.294379537658888,-0.35716478141170804,0.005296788897551474
general,COHORT,P11,arousal,multimodal,svr,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9050252738580962,1.6604638790803894,-0.02228768846144069,0.0008985101368064186
general,COHORT,P19,arousal,multimodal,svr,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7083859250733746,1.4496774984731782,-0.06658175701550251,0.003621986614746109
general,COHORT,P22,arousal,multimodal,svr,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.411881330801225,2.16438001320565,-0.22581465663327993,-0.01345711791626858
general,COHORT,P25,arousal,multimodal,svr,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.592896532697626,1.471172588862996,-0.0016832668021085073,-0.0014029045200936174
general,COHORT,P32,arousal,multimodal,svr,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.0803824682534735,0.8001506623832884,-0.2509718963245262,-0.07883273274570346
general,COHORT,P40,arousal,multimodal,svr,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0060438231772557,1.7654192186671551,-0.006070421627280664,-0.004419843965344006
general,COHORT,P42,arousal,multimodal,svr,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6360978500108558,1.4424938692124907,0.0034346048950053554,0.0046611271016878675
general,COHORT,P43,arousal,multimodal,svr,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2285004627280856,1.0316571004882091,-0.002845866443307976,0.0002566749893301301
general,COHORT,P45,arousal,multimodal,svr,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7897664043213404,1.5273309958212582,-0.24348290770555847,0.010011081915450526
general,COHORT,P10,arousal,multimodal,svr,20,20,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7438228172338217,1.3086221671550828,-0.30983875617948486,-0.0019666313560204873
general,COHORT,P11,arousal,multimodal,svr,20,20,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.892291260454566,1.637211053556031,-0.008666539265558049,-0.008646590166557777
general,COHORT,P19,arousal,multimodal,svr,20,20,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.732562118962619,1.4716056101957007,-0.09698278203545474,-0.011153480090378531
general,COHORT,P22,arousal,multimodal,svr,20,20,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.4091999510186817,2.158344786847435,-0.22309060257306856,-0.018329301783960306
general,COHORT,P25,arousal,multimodal,svr,20,20,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.5978108366134498,1.4770086142897552,-0.007873460966963286,-0.007219553866459227
general,COHORT,P32,arousal,multimodal,svr,20,20,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.2166823693397575,0.954540493868979,-0.5865250242048059,-0.35132757067924003
general,COHORT,P40,arousal,multimodal,svr,20,20,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0038426614044957,1.771268853028287,-0.003863781106807407,-0.0033157904265115334
general,COHORT,P42,arousal,multimodal,svr,20,20,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6369196589265413,1.4506765231230185,0.002433207558761752,0.00761773492797535
general,COHORT,P43,arousal,multimodal,svr,20,20,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2403239450689758,1.0540876372565102,-0.02224217790803973,-0.006699868453005076
general,COHORT,P45,arousal,multimodal,svr,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7988256316443267,1.5339596465290295,-0.2561029951225988,0.005035942224064116
general,COHORT,P10,arousal,multimodal,ridge,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8446501678726241,1.4287487569948334,-0.4656867303517096,-0.15276931023612672
general,COHORT,P11,arousal,multimodal,ridge,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.4595305723607797,1.9890719501307355,-0.7040255313738999,-0.23067621613469536
general,COHORT,P19,arousal,multimodal,ridge,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.080173801691075,1.7439101734103213,-0.5813260544991212,-0.4028102274848333
general,COHORT,P22,arousal,multimodal,ridge,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.4557463125280603,2.1855418812950442,-0.2708079972712829,-0.015177712218680917
general,COHORT,P25,arousal,multimodal,ridge,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,2.0087063302822794,1.724997263921516,-0.5928987867899955,-0.1990561011248737
general,COHORT,P32,arousal,multimodal,ridge,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.156981090813762,0.8864780382224707,-0.4346468830610808,-0.2859826050347971
general,COHORT,P40,arousal,multimodal,ridge,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.062536585143333,1.8404957823094799,-0.06353275537401681,-0.05554267966188697
general,COHORT,P42,arousal,multimodal,ridge,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.924170521811682,1.6173270173296213,-0.378397157034313,-0.05278459686854542
general,COHORT,P43,arousal,multimodal,ridge,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.5170927591920351,1.2286711974317384,-0.5293532525447737,-0.09283185170510744
general,COHORT,P45,arousal,multimodal,ridge,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.885813785631964,1.6132845755221605,-0.3805264410498894,-0.016807641578346466
general,COHORT,P10,arousal,multimodal,ridge,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.668408385123449,1.3153489218612158,-0.19899632585095794,-0.002245796060544203
general,COHORT,P11,arousal,multimodal,ridge,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9395620623373084,1.6422305528309749,-0.05969042074877562,-0.023344014923319722
general,COHORT,P19,arousal,multimodal,ridge,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6546353683322934,1.4108832554562232,-0.0005223355689898401,0.0074079860098837935
general,COHORT,P22,arousal,multimodal,ridge,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.3554582852005783,2.126152072508517,-0.1691326059442857,-0.010265176072809634
general,COHORT,P25,arousal,multimodal,ridge,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6117077888818023,1.4965331304098493,-0.02548165240400979,0.00561488463771409
general,COHORT,P32,arousal,multimodal,ridge,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.22882885399425,0.9834369924346162,-0.6183606039511043,-0.07593430949341773
general,COHORT,P40,arousal,multimodal,ridge,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.074879208456191,1.7871170625353048,-0.07629961817820763,-0.06407433150124531
general,COHORT,P42,arousal,multimodal,ridge,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6874299999096538,1.500972608651813,-0.06008035539102252,0.00680552922090516
