mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,precision,recall,f1,tn,fp,fn,tp
general,COHORT,P23,valence,multimodal,gnb,5,5,11,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.43931159420289856,0.37606837606837606,0.37623762376237624,0.7916666666666666,0.5100671140939598,6,63,10,38
general,COHORT,P24,valence,multimodal,gnb,5,5,12,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5612903225806452,0.5470085470085471,0.5116279069767442,0.8,0.624113475177305,20,42,11,44
general,COHORT,P25,valence,multimodal,gnb,5,5,13,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4015151515151515,0.425,0.4827586206896552,0.6363636363636364,0.5490196078431373,9,45,24,42
general,COHORT,P26,valence,multimodal,gnb,5,5,14,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5285204991087344,0.49572649572649574,0.45454545454545453,0.7843137254901961,0.5755395683453237,18,48,11,40
general,COHORT,P27,valence,multimodal,gnb,5,5,15,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.48768388641806365,0.3706896551724138,0.65,0.16455696202531644,0.26262626262626265,30,7,66,13
general,COHORT,P30,valence,multimodal,gnb,5,5,16,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5969372584002379,0.5948275862068966,0.6363636363636364,0.4745762711864407,0.5436893203883495,41,16,31,28
general,COHORT,P32,valence,multimodal,gnb,5,5,17,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4844271412680757,0.5,0.5086206896551724,0.9516129032258065,0.6629213483146067,1,57,3,59
general,COHORT,P33,valence,multimodal,gnb,5,5,18,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5337719298245615,0.5299145299145299,0.5131578947368421,0.6842105263157895,0.5864661654135338,23,37,18,39
general,COHORT,P34,valence,multimodal,gnb,5,5,19,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5505952380952381,0.5677966101694916,0.46808510638297873,0.4583333333333333,0.4631578947368421,45,25,26,22
general,COHORT,P38,valence,multimodal,gnb,5,5,20,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.476890756302521,0.46153846153846156,0.5531914893617021,0.38235294117647056,0.45217391304347826,28,21,42,26
general,COHORT,P39,valence,multimodal,gnb,5,5,21,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5183982683982684,0.717948717948718,0.7256637168141593,0.9761904761904762,0.8324873096446701,2,31,2,82
general,COHORT,P40,valence,multimodal,gnb,5,5,22,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5084175084175084,0.5166666666666667,0.5571428571428572,0.5909090909090909,0.5735294117647058,23,31,27,39
general,COHORT,P41,valence,multimodal,gnb,5,5,23,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5038461538461538,0.48717948717948717,0.5609756097560976,0.35384615384615387,0.4339622641509434,34,18,42,23
general,COHORT,P42,valence,multimodal,gnb,5,5,24,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5622171945701357,0.5166666666666667,0.75,0.22058823529411764,0.3409090909090909,47,5,53,15
general,COHORT,P43,valence,multimodal,gnb,5,5,25,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P44;P45;P46,3305,3185,120,1475,1830,0.5229537903956508,0.625,0.6538461538461539,0.8831168831168831,0.7513812154696132,7,36,9,68
general,COHORT,P44,valence,multimodal,gnb,5,5,26,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P45;P46,3305,3186,119,1475,1830,0.5107142857142857,0.6386554621848739,0.711340206185567,0.8214285714285714,0.7624309392265194,7,28,15,69
general,COHORT,P45,valence,multimodal,gnb,5,5,27,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P46,3305,3185,120,1475,1830,0.5,0.65,0.65,1.0,0.7878787878787878,0,42,0,78
general,COHORT,P46,valence,multimodal,gnb,5,5,28,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45,3305,3188,117,1475,1830,0.46278511404561823,0.5213675213675214,0.56,0.8235294117647058,0.6666666666666666,5,44,12,56
general,COHORT,P10,valence,multimodal,gnb,10,10,1,P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5,0.4166666666666667,0.0,0.0,0.0,50,0,70,0
general,COHORT,P11,valence,multimodal,gnb,10,10,2,P10;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5411568409343714,0.55,0.5434782608695652,0.8064516129032258,0.6493506493506493,16,42,12,50
general,COHORT,P14,valence,multimodal,gnb,10,10,3,P10;P11;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5561529271206691,0.5689655172413793,0.5555555555555556,0.37037037037037035,0.4444444444444444,46,16,34,20
general,COHORT,P15,valence,multimodal,gnb,10,10,4,P10;P11;P14;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5,0.6724137931034483,0.6724137931034483,1.0,0.8041237113402062,0,38,0,78
general,COHORT,P16,valence,multimodal,gnb,10,10,5,P10;P11;P14;P15;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.49736070381231673,0.5042735042735043,0.5277777777777778,0.6129032258064516,0.5671641791044776,21,34,24,38
general,COHORT,P17,valence,multimodal,gnb,10,10,6,P10;P11;P14;P15;P16;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5677494878548435,0.6101694915254238,0.6082474226804123,0.8805970149253731,0.7195121951219512,13,38,8,59
general,COHORT,P18,valence,multimodal,gnb,10,10,7,P10;P11;P14;P15;P16;P17;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.4928571428571429,0.49137931034482757,0.5094339622641509,0.45,0.4778761061946903,30,26,33,27
general,COHORT,P19,valence,multimodal,gnb,10,10,8,P10;P11;P14;P15;P16;P17;P18;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.3757173059498641,0.38333333333333336,0.5254237288135594,0.4025974025974026,0.45588235294117646,15,28,46,31
general,COHORT,P20,valence,multimodal,gnb,10,10,9,P10;P11;P14;P15;P16;P17;P18;P19;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4865384615384616,0.48717948717948717,0.5423728813559322,0.49230769230769234,0.5161290322580645,25,27,33,32
general,COHORT,P22,valence,multimodal,gnb,10,10,10,P10;P11;P14;P15;P16;P17;P18;P19;P20;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4977375565610859,0.43333333333333335,0.4322033898305085,0.9807692307692307,0.6,1,67,1,51
general,COHORT,P23,valence,multimodal,gnb,10,10,11,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4841485507246377,0.4700854700854701,0.39705882352941174,0.5625,0.46551724137931033,28,41,21,27
general,COHORT,P24,valence,multimodal,gnb,10,10,12,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5109970674486803,0.48717948717948717,0.47619047619047616,0.9090909090909091,0.625,7,55,5,50
general,COHORT,P25,valence,multimodal,gnb,10,10,13,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.45707070707070707,0.49166666666666664,0.5247524752475248,0.803030303030303,0.6347305389221557,6,48,13,53
general,COHORT,P26,valence,multimodal,gnb,10,10,14,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.47863247863247865,0.4358974358974359,0.6666666666666666,0.5271317829457365,22,44,17,34
general,COHORT,P27,valence,multimodal,gnb,10,10,15,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.44457748888128634,0.3706896551724138,0.59375,0.24050632911392406,0.34234234234234234,24,13,60,19
general,COHORT,P30,valence,multimodal,gnb,10,10,16,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5273565269104966,0.5258620689655172,0.5416666666666666,0.4406779661016949,0.48598130841121495,35,22,33,26
general,COHORT,P32,valence,multimodal,gnb,10,10,17,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.589265850945495,0.5916666666666667,0.5942028985507246,0.6612903225806451,0.6259541984732825,30,28,21,41
general,COHORT,P33,valence,multimodal,gnb,10,10,18,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5021929824561404,0.5042735042735043,0.4897959183673469,0.42105263157894735,0.4528301886792453,35,25,33,24
general,COHORT,P34,valence,multimodal,gnb,10,10,19,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5485119047619048,0.5847457627118644,0.4857142857142857,0.3541666666666667,0.40963855421686746,52,18,31,17
general,COHORT,P38,valence,multimodal,gnb,10,10,20,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4470288115246098,0.41025641025641024,0.4838709677419355,0.22058823529411764,0.30303030303030304,33,16,53,15
general,COHORT,P39,valence,multimodal,gnb,10,10,21,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5037878787878788,0.6837606837606838,0.719626168224299,0.9166666666666666,0.806282722513089,3,30,7,77
general,COHORT,P40,valence,multimodal,gnb,10,10,22,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5345117845117845,0.525,0.5918367346938775,0.4393939393939394,0.5043478260869565,34,20,37,29
general,COHORT,P41,valence,multimodal,gnb,10,10,23,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5423076923076924,0.5470085470085471,0.59375,0.5846153846153846,0.5891472868217055,26,26,27,38
general,COHORT,P42,valence,multimodal,gnb,10,10,24,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5294117647058824,0.4666666666666667,1.0,0.058823529411764705,0.1111111111111111,52,0,64,4
general,COHORT,P43,valence,multimodal,gnb,10,10,25,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P44;P45;P46,3305,3185,120,1475,1830,0.4974327997583811,0.5,0.639344262295082,0.5064935064935064,0.5652173913043478,21,22,38,39
general,COHORT,P44,valence,multimodal,gnb,10,10,26,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P45;P46,3305,3186,119,1475,1830,0.41547619047619044,0.5042016806722689,0.654320987654321,0.6309523809523809,0.6424242424242425,7,28,31,53
general,COHORT,P45,valence,multimodal,gnb,10,10,27,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P46,3305,3185,120,1475,1830,0.510989010989011,0.6,0.65625,0.8076923076923077,0.7241379310344828,9,33,15,63
general,COHORT,P46,valence,multimodal,gnb,10,10,28,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45,3305,3188,117,1475,1830,0.4729891956782713,0.5299145299145299,0.5656565656565656,0.8235294117647058,0.6706586826347305,6,43,12,56
general,COHORT,P10,valence,multimodal,gnb,20,20,1,P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5071428571428571,0.425,1.0,0.014285714285714285,0.028169014084507043,50,0,69,1
general,COHORT,P11,valence,multimodal,gnb,20,20,2,P10;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.510845383759733,0.525,0.5225225225225225,0.9354838709677419,0.6705202312138728,5,53,4,58
general,COHORT,P14,valence,multimodal,gnb,20,20,3,P10;P11;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5,0.46551724137931033,0.46551724137931033,1.0,0.6352941176470588,0,62,0,54
general,COHORT,P15,valence,multimodal,gnb,20,20,4,P10;P11;P14;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.4935897435897436,0.6637931034482759,0.6695652173913044,0.9871794871794872,0.7979274611398963,0,38,1,77
general,COHORT,P16,valence,multimodal,gnb,20,20,5,P10;P11;P14;P15;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.5299145299145299,0.5299145299145299,1.0,0.6927374301675978,0,55,0,62
general,COHORT,P17,valence,multimodal,gnb,20,20,6,P10;P11;P14;P15;P16;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.4991220368744513,0.5508474576271186,0.5673076923076923,0.8805970149253731,0.6900584795321637,6,45,8,59
general,COHORT,P18,valence,multimodal,gnb,20,20,7,P10;P11;P14;P15;P16;P17;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.430952380952381,0.4396551724137931,0.47126436781609193,0.6833333333333333,0.5578231292517006,10,46,19,41
general,COHORT,P19,valence,multimodal,gnb,20,20,8,P10;P11;P14;P15;P16;P17;P18;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.33947447900936273,0.35,0.4915254237288136,0.37662337662337664,0.4264705882352941,13,30,48,29
general,COHORT,P20,valence,multimodal,gnb,20,20,9,P10;P11;P14;P15;P16;P17;P18;P19;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5211538461538462,0.5726495726495726,0.5663716814159292,0.9846153846153847,0.7191011235955056,3,49,1,64
general,COHORT,P22,valence,multimodal,gnb,20,20,10,P10;P11;P14;P15;P16;P17;P18;P19;P20;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.49547511312217196,0.43333333333333335,0.43103448275862066,0.9615384615384616,0.5952380952380952,2,66,2,50
general,COHORT,P23,valence,multimodal,gnb,20,20,11,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4832427536231884,0.4017094017094017,0.4017857142857143,0.9375,0.5625,2,67,3,45
general,COHORT,P24,valence,multimodal,gnb,20,20,12,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4878299120234604,0.46153846153846156,0.4636363636363636,0.9272727272727272,0.6181818181818182,3,59,4,51
general,COHORT,P25,valence,multimodal,gnb,20,20,13,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5,0.55,0.55,1.0,0.7096774193548387,0,54,0,66
general,COHORT,P26,valence,multimodal,gnb,20,20,14,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5075757575757576,0.4444444444444444,0.4396551724137931,1.0,0.6107784431137725,1,65,0,51
general,COHORT,P27,valence,multimodal,gnb,20,20,15,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5071843995894629,0.6810344827586207,0.6842105263157895,0.9873417721518988,0.8082901554404145,1,36,1,78
general,COHORT,P30,valence,multimodal,gnb,20,20,16,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5459411239964318,0.5517241379310345,0.5360824742268041,0.8813559322033898,0.6666666666666666,12,45,7,52
general,COHORT,P32,valence,multimodal,gnb,20,20,17,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5194660734149055,0.5333333333333333,0.5272727272727272,0.9354838709677419,0.6744186046511628,6,52,4,58
general,COHORT,P33,valence,multimodal,gnb,20,20,18,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.48717948717948717,0.48717948717948717,1.0,0.6551724137931034,0,60,0,57
general,COHORT,P34,valence,multimodal,gnb,20,20,19,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5181547619047618,0.4322033898305085,0.415929203539823,0.9791666666666666,0.5838509316770186,4,66,1,47
general,COHORT,P38,valence,multimodal,gnb,20,20,20,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.476890756302521,0.46153846153846156,0.5531914893617021,0.38235294117647056,0.45217391304347826,28,21,42,26
general,COHORT,P39,valence,multimodal,gnb,20,20,21,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.48538961038961037,0.6837606837606838,0.7117117117117117,0.9404761904761905,0.8102564102564103,1,32,5,79
general,COHORT,P40,valence,multimodal,gnb,20,20,22,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5,0.55,0.55,1.0,0.7096774193548387,0,54,0,66
general,COHORT,P41,valence,multimodal,gnb,20,20,23,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.5555555555555556,0.5555555555555556,1.0,0.7142857142857143,0,52,0,65
general,COHORT,P42,valence,multimodal,gnb,20,20,24,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P43;P44;P45;P46,3305,3185,120,1475,1830,0.6069004524886878,0.6416666666666667,0.6344086021505376,0.8676470588235294,0.7329192546583851,18,34,9,59
general,COHORT,P43,valence,multimodal,gnb,20,20,25,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P44;P45;P46,3305,3185,120,1475,1830,0.4935064935064935,0.6333333333333333,0.6386554621848739,0.987012987012987,0.7755102040816326,0,43,1,76
general,COHORT,P44,valence,multimodal,gnb,20,20,26,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P45;P46,3305,3186,119,1475,1830,0.5428571428571429,0.6134453781512605,0.7317073170731707,0.7142857142857143,0.7228915662650602,13,22,24,60
general,COHORT,P45,valence,multimodal,gnb,20,20,27,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P46,3305,3185,120,1475,1830,0.5,0.65,0.65,1.0,0.7878787878787878,0,42,0,78
general,COHORT,P46,valence,multimodal,gnb,20,20,28,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45,3305,3188,117,1475,1830,0.4729891956782713,0.5299145299145299,0.5656565656565656,0.8235294117647058,0.6706586826347305,6,43,12,56
general,COHORT,P10,arousal,eeg,knn,all,all,1,P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1338,1967,0.48214285714285715,0.5083333333333333,0.5233644859813084,0.875,0.6549707602339181,5,51,8,56
general,COHORT,P11,arousal,eeg,knn,all,all,2,P10;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1338,1967,0.5175339366515836,0.5583333333333333,0.5773195876288659,0.8235294117647058,0.6787878787878788,11,41,12,56
general,COHORT,P14,arousal,eeg,knn,all,all,3,P10;P11;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1338,1967,0.5710407239819004,0.5689655172413793,0.631578947368421,0.5538461538461539,0.5901639344262295,30,21,29,36
general,COHORT,P15,arousal,eeg,knn,all,all,4,P10;P11;P14;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1338,1967,0.5991208791208791,0.6896551724137931,0.8313253012048193,0.7582417582417582,0.7931034482758621,11,14,22,69
general,COHORT,P16,arousal,eeg,knn,all,all,5,P10;P11;P14;P15;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1338,1967,0.5157252888318358,0.5897435897435898,0.6590909090909091,0.7631578947368421,0.7073170731707317,11,30,18,58
general,COHORT,P17,arousal,eeg,knn,all,all,6,P10;P11;P14;P15;P16;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1338,1967,0.48328488372093026,0.6186440677966102,0.7204301075268817,0.7790697674418605,0.7486033519553073,6,26,19,67
