eeg_se__C3,eeg_se__C4,eeg_hm__C4,eeg_se_beta__C4,eeg_bp_gamma__C4,eeg_bp_gamma__Oz,eeg_se_gamma__C4,video_irisdo_norm_std,video_eso_norm_std,video_enso_norm_std
4.5189617568721,4.612369588448892,0.3271238381568322,3.835185909653201,0.0720909015649172,0.1631240883622546,2.9491525141042416,0.0228187963490955,0.0125794114415422,0.0093434935084661
4.657432365405183,4.486848230510856,0.3648940903282325,3.495636648633422,0.1961876733114977,0.2623073135412706,3.085306261024536,0.0043310624881387,0.0051830921246505,0.0063418341068431
4.272647385900104,4.406467742675319,0.3133111877389035,3.2910391652110897,0.0590712892133818,0.2862831804659267,3.309267055910693,0.0032253024855838,0.0031794764156209,0.0042222674479079
4.213752699712861,4.329485046795478,0.2900282904304566,3.898330630984969,0.1890970020086381,0.2741433071628555,2.371752409331668,0.0223359418976968,0.0135379810391557,0.0109838750149029
4.461727891422001,4.290447420587501,0.3042629640300971,3.5795668563097736,0.110839221489892,0.2288168862306389,3.1990915597550256,0.0036578629753267,0.0031596957977728,0.0056256175656343
4.605228791762629,4.328522060485183,0.2986082913955161,3.92952525259394,0.1187992658721304,0.2480880017243528,3.0650898610466544,0.0219867200867775,0.0081111599086072,0.0059160373467195
4.586766805706827,4.575766365815187,0.3343537449262931,3.710649178902077,0.1351355957533767,0.1718742267922312,2.787245888301249,0.0374473169314903,0.0140006088390783,0.0136701312082924
4.727147742700262,4.627143013926301,0.3220895783179546,3.8372655839338794,0.1689394515046609,0.3738570201070081,2.7316881699355893,0.0032013546027527,0.0031159969841216,0.0064211655241161
4.534647392163163,4.492956546399659,0.3244947517479505,3.853844878671652,0.0865502209555616,0.1546992759282641,3.2052880158594883,0.0189364141715492,0.0088817703704672,0.0031760692448464
4.258568337792135,4.699654729781929,0.3402965553502201,3.928204288663908,0.1125401298582232,0.2064424053049807,3.199746020761662,0.00589395558489,0.0027262896536261,0.0051541668890047
4.525172755797758,4.661290268795809,0.3626267284791417,3.945947737564976,0.1451079028186652,0.2877916774696056,3.191144993639531,0.0026616497194208,0.0051764995806703,0.003414288368727
4.487585412667989,4.7371646763552455,0.3658126126357406,3.991510311498105,0.251092257814129,0.4117759738942511,2.648137283133725,0.003555386540064,0.0058109684477738,0.0091838761598415
4.7177284663097145,4.556115492430066,0.3405395069077806,3.802502019677254,0.1424029937955591,0.1845830398321469,2.787088883010381,0.0235461981192775,0.0090653859035355,0.0107191353481112
4.185748934938726,4.556605767210178,0.3058599780878545,3.837100316750672,0.1167247930503156,0.1588781195919681,3.212365060185259,0.0265822783454386,0.0139518072789519,0.0100701288318378
4.456004998354655,4.668705219387732,0.3666251243140641,3.685328735551289,0.1434351365920173,0.2260619227982812,3.075301107099204,0.0287620596004069,0.0130573458373306,0.0098042204425847
