mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,precision,recall,f1,tn,fp,fn,tp
individual,P23,P23,valence,face,svm,20,10,5,P23,120,96,24,69,51,0.6642857142857144,0.7083333333333334,0.8,0.4,0.5333333333333333,13,1,6,4
individual,P24,P24,valence,face,svm,20,10,1,P24,120,96,24,62,58,0.506993006993007,0.5416666666666666,0.5,0.09090909090909091,0.15384615384615385,12,1,10,1
individual,P24,P24,valence,face,svm,20,10,2,P24,120,96,24,62,58,0.38111888111888115,0.375,0.35714285714285715,0.45454545454545453,0.4,4,9,6,5
individual,P24,P24,valence,face,svm,20,10,3,P24,120,96,24,62,58,0.5,0.5,0.5,0.16666666666666666,0.25,10,2,10,2
individual,P24,P24,valence,face,svm,20,10,4,P24,120,96,24,62,58,0.5833333333333334,0.5833333333333334,0.5625,0.75,0.6428571428571429,5,7,3,9
individual,P24,P24,valence,face,svm,20,10,5,P24,120,96,24,62,58,0.5,0.5,0.0,0.0,0.0,12,0,12,0
individual,P25,P25,valence,face,svm,20,10,1,P25,120,96,24,54,66,0.5142857142857143,0.5833333333333334,0.5909090909090909,0.9285714285714286,0.7222222222222222,1,9,1,13
individual,P25,P25,valence,face,svm,20,10,2,P25,120,96,24,54,66,0.5,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0,11,0,13
individual,P25,P25,valence,face,svm,20,10,3,P25,120,96,24,54,66,0.5,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0,11,0,13
individual,P25,P25,valence,face,svm,20,10,4,P25,120,96,24,54,66,0.5,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0,11,0,13
individual,P25,P25,valence,face,svm,20,10,5,P25,120,96,24,54,66,0.5524475524475525,0.5833333333333334,0.5714285714285714,0.9230769230769231,0.7058823529411765,2,9,1,12
individual,P26,P26,valence,face,svm,20,10,1,P26,120,96,24,68,52,0.5,0.5416666666666666,0.0,0.0,0.0,13,0,11,0
individual,P26,P26,valence,face,svm,20,10,2,P26,120,96,24,68,52,0.4370629370629371,0.4583333333333333,0.3333333333333333,0.18181818181818182,0.23529411764705882,9,4,9,2
individual,P26,P26,valence,face,svm,20,10,3,P26,120,96,24,68,52,0.6571428571428571,0.6666666666666666,0.6,0.6,0.6,10,4,4,6
individual,P26,P26,valence,face,svm,20,10,4,P26,120,96,24,68,52,0.5357142857142857,0.5416666666666666,0.45454545454545453,0.5,0.47619047619047616,8,6,5,5
individual,P26,P26,valence,face,svm,20,10,5,P26,120,96,24,68,52,0.6714285714285715,0.6666666666666666,0.5833333333333334,0.7,0.6363636363636364,9,5,3,7
individual,P27,P27,valence,face,svm,20,10,1,P27,120,96,24,39,81,0.5840336134453781,0.7083333333333334,0.75,0.8823529411764706,0.8108108108108109,2,5,2,15
individual,P27,P27,valence,face,svm,20,10,2,P27,120,96,24,39,81,0.5625,0.7083333333333334,0.6956521739130435,1.0,0.8205128205128205,1,7,0,16
individual,P27,P27,valence,face,svm,20,10,3,P27,120,96,24,39,81,0.5,0.6666666666666666,0.6666666666666666,1.0,0.8,0,8,0,16
individual,P27,P27,valence,face,svm,20,10,4,P27,120,96,24,39,81,0.4375,0.5833333333333334,0.6363636363636364,0.875,0.7368421052631579,0,8,2,14
individual,P27,P27,valence,face,svm,20,10,5,P27,120,96,24,39,81,0.46875,0.625,0.6521739130434783,0.9375,0.7692307692307693,0,8,1,15
individual,P30,P30,valence,face,svm,20,10,1,P30,120,96,24,59,61,0.5833333333333333,0.5833333333333334,0.6,0.5,0.5454545454545454,8,4,6,6
individual,P30,P30,valence,face,svm,20,10,2,P30,120,96,24,59,61,0.45833333333333337,0.4583333333333333,0.4666666666666667,0.5833333333333334,0.5185185185185185,4,8,5,7
individual,P30,P30,valence,face,svm,20,10,3,P30,120,96,24,59,61,0.41666666666666663,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.2222222222222222,8,4,10,2
individual,P30,P30,valence,face,svm,20,10,4,P30,120,96,24,59,61,0.41666666666666663,0.4166666666666667,0.42857142857142855,0.5,0.46153846153846156,4,8,6,6
individual,P30,P30,valence,face,svm,20,10,5,P30,120,96,24,59,61,0.49650349650349646,0.5,0.5384615384615384,0.5384615384615384,0.5384615384615384,5,6,6,7
individual,P32,P32,valence,face,svm,20,10,1,P32,120,96,24,58,62,0.458041958041958,0.4583333333333333,0.5,0.46153846153846156,0.48,5,6,7,6
individual,P32,P32,valence,face,svm,20,10,2,P32,120,96,24,58,62,0.42657342657342656,0.4166666666666667,0.4444444444444444,0.3076923076923077,0.36363636363636365,6,5,9,4
individual,P32,P32,valence,face,svm,20,10,3,P32,120,96,24,58,62,0.5,0.5,0.5,1.0,0.6666666666666666,0,12,0,12
individual,P32,P32,valence,face,svm,20,10,4,P32,120,96,24,58,62,0.41666666666666663,0.4166666666666667,0.42857142857142855,0.5,0.46153846153846156,4,8,6,6
individual,P32,P32,valence,face,svm,20,10,5,P32,120,96,24,58,62,0.5416666666666666,0.5416666666666666,0.5555555555555556,0.4166666666666667,0.47619047619047616,8,4,7,5
individual,P33,P33,valence,face,svm,20,10,1,P33,120,96,24,60,60,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.4444444444444444,10,2,8,4
individual,P33,P33,valence,face,svm,20,10,2,P33,120,96,24,60,60,0.5416666666666666,0.5416666666666666,0.5555555555555556,0.4166666666666667,0.47619047619047616,8,4,7,5
individual,P33,P33,valence,face,svm,20,10,3,P33,120,96,24,60,60,0.625,0.625,0.6363636363636364,0.5833333333333334,0.6086956521739131,8,4,5,7
individual,P33,P33,valence,face,svm,20,10,4,P33,120,96,24,60,60,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,12,0,8,4
individual,P33,P33,valence,face,svm,20,10,5,P33,120,96,24,60,60,0.4583333333333333,0.4583333333333333,0.42857142857142855,0.25,0.3157894736842105,8,4,9,3
individual,P34,P34,valence,face,svm,20,10,1,P34,120,96,24,71,49,0.43333333333333335,0.5416666666666666,0.0,0.0,0.0,13,2,9,0
individual,P34,P34,valence,face,svm,20,10,2,P34,120,96,24,71,49,0.5,0.5833333333333334,0.0,0.0,0.0,14,0,10,0
individual,P34,P34,valence,face,svm,20,10,3,P34,120,96,24,71,49,0.5,0.5833333333333334,0.0,0.0,0.0,14,0,10,0
individual,P34,P34,valence,face,svm,20,10,4,P34,120,96,24,71,49,0.5,0.5833333333333334,0.0,0.0,0.0,14,0,10,0
individual,P34,P34,valence,face,svm,20,10,5,P34,120,96,24,71,49,0.4571428571428572,0.5,0.3333333333333333,0.2,0.25,10,4,8,2
individual,P38,P38,valence,face,svm,20,10,1,P38,120,96,24,49,71,0.5285714285714286,0.5833333333333334,0.6,0.8571428571428571,0.7058823529411765,2,8,2,12
individual,P38,P38,valence,face,svm,20,10,2,P38,120,96,24,49,71,0.5142857142857143,0.5833333333333334,0.5909090909090909,0.9285714285714286,0.7222222222222222,1,9,1,13
individual,P38,P38,valence,face,svm,20,10,3,P38,120,96,24,49,71,0.5214285714285715,0.5416666666666666,0.6,0.6428571428571429,0.6206896551724138,4,6,5,9
individual,P38,P38,valence,face,svm,20,10,4,P38,120,96,24,49,71,0.5,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0,10,0,14
individual,P38,P38,valence,face,svm,20,10,5,P38,120,96,24,49,71,0.3,0.375,0.5,0.6,0.5454545454545454,0,9,6,9
individual,P39,P39,valence,face,svm,20,10,1,P39,120,96,24,33,87,0.5,0.6666666666666666,0.75,0.8333333333333334,0.7894736842105263,1,5,3,15
individual,P39,P39,valence,face,svm,20,10,2,P39,120,96,24,33,87,0.5,0.75,0.75,1.0,0.8571428571428571,0,6,0,18
individual,P39,P39,valence,face,svm,20,10,3,P39,120,96,24,33,87,0.5,0.7083333333333334,0.7083333333333334,1.0,0.8292682926829268,0,7,0,17
individual,P39,P39,valence,face,svm,20,10,4,P39,120,96,24,33,87,0.5,0.7083333333333334,0.7083333333333334,1.0,0.8292682926829268,0,7,0,17
individual,P39,P39,valence,face,svm,20,10,5,P39,120,96,24,33,87,0.5,0.7083333333333334,0.7083333333333334,1.0,0.8292682926829268,0,7,0,17
individual,P40,P40,valence,face,svm,20,10,1,P40,120,96,24,54,66,0.6573426573426573,0.6666666666666666,0.6666666666666666,0.7692307692307693,0.7142857142857143,6,5,3,10
individual,P40,P40,valence,face,svm,20,10,2,P40,120,96,24,54,66,0.5419580419580419,0.5416666666666666,0.5833333333333334,0.5384615384615384,0.56,6,5,6,7
individual,P40,P40,valence,face,svm,20,10,3,P40,120,96,24,54,66,0.548951048951049,0.5416666666666666,0.6,0.46153846153846156,0.5217391304347826,7,4,7,6
individual,P40,P40,valence,face,svm,20,10,4,P40,120,96,24,54,66,0.5734265734265734,0.5833333333333334,0.6,0.6923076923076923,0.6428571428571429,5,6,4,9
individual,P40,P40,valence,face,svm,20,10,5,P40,120,96,24,54,66,0.6785714285714286,0.7083333333333334,0.7058823529411765,0.8571428571428571,0.7741935483870968,5,5,2,12
individual,P41,P41,valence,face,svm,20,10,1,P41,120,96,24,54,66,0.5734265734265734,0.5833333333333334,0.6,0.6923076923076923,0.6428571428571429,5,6,4,9
individual,P41,P41,valence,face,svm,20,10,2,P41,120,96,24,54,66,0.49650349650349646,0.5,0.5384615384615384,0.5384615384615384,0.5384615384615384,5,6,6,7
individual,P41,P41,valence,face,svm,20,10,3,P41,120,96,24,54,66,0.5664335664335665,0.5833333333333334,0.5882352941176471,0.7692307692307693,0.6666666666666666,4,7,3,10
individual,P41,P41,valence,face,svm,20,10,4,P41,120,96,24,54,66,0.6958041958041958,0.7083333333333334,0.6875,0.8461538461538461,0.7586206896551724,6,5,2,11
individual,P41,P41,valence,face,svm,20,10,5,P41,120,96,24,54,66,0.4357142857142857,0.4583333333333333,0.5333333333333333,0.5714285714285714,0.5517241379310345,3,7,6,8
individual,P42,P42,valence,face,svm,20,10,1,P42,120,96,24,52,68,0.6071428571428572,0.625,0.6666666666666666,0.7142857142857143,0.6896551724137931,5,5,4,10
individual,P42,P42,valence,face,svm,20,10,2,P42,120,96,24,52,68,0.45,0.4583333333333333,0.5384615384615384,0.5,0.5185185185185185,4,6,7,7
individual,P42,P42,valence,face,svm,20,10,3,P42,120,96,24,52,68,0.6,0.5833333333333334,0.7,0.5,0.5833333333333334,7,3,7,7
individual,P42,P42,valence,face,svm,20,10,4,P42,120,96,24,52,68,0.6958041958041958,0.7083333333333334,0.6875,0.8461538461538461,0.7586206896551724,6,5,2,11
individual,P42,P42,valence,face,svm,20,10,5,P42,120,96,24,52,68,0.6188811188811189,0.625,0.6428571428571429,0.6923076923076923,0.6666666666666666,6,5,4,9
individual,P43,P43,valence,face,svm,20,10,1,P43,120,96,24,43,77,0.5,0.625,0.625,1.0,0.7692307692307693,0,9,0,15
individual,P43,P43,valence,face,svm,20,10,2,P43,120,96,24,43,77,0.5,0.625,0.625,1.0,0.7692307692307693,0,9,0,15
individual,P43,P43,valence,face,svm,20,10,3,P43,120,96,24,43,77,0.5444444444444445,0.625,0.65,0.8666666666666667,0.7428571428571429,2,7,2,13
individual,P43,P43,valence,face,svm,20,10,4,P43,120,96,24,43,77,0.59375,0.7083333333333334,0.7142857142857143,0.9375,0.8108108108108109,2,6,1,15
individual,P43,P43,valence,face,svm,20,10,5,P43,120,96,24,43,77,0.5,0.6666666666666666,0.6666666666666666,1.0,0.8,0,8,0,16
individual,P44,P44,valence,face,svm,20,10,1,P44,120,96,24,36,84,0.5625,0.6666666666666666,0.7,0.875,0.7777777777777778,2,6,2,14
individual,P44,P44,valence,face,svm,20,10,2,P44,120,96,24,36,84,0.47058823529411764,0.6666666666666666,0.6956521739130435,0.9411764705882353,0.8,0,7,1,16
individual,P44,P44,valence,face,svm,20,10,3,P44,120,96,24,36,84,0.6554621848739496,0.75,0.7894736842105263,0.8823529411764706,0.8333333333333334,3,4,2,15
individual,P44,P44,valence,face,svm,20,10,4,P44,120,96,24,36,84,0.5966386554621849,0.6666666666666666,0.7647058823529411,0.7647058823529411,0.7647058823529411,3,4,4,13
individual,P44,P44,valence,face,svm,20,10,5,P44,120,96,24,36,84,0.4831932773109243,0.625,0.7,0.8235294117647058,0.7567567567567568,1,6,3,14
individual,P45,P45,valence,face,svm,20,10,1,P45,120,96,24,42,78,0.6444444444444444,0.6666666666666666,0.7333333333333333,0.7333333333333333,0.7333333333333333,5,4,4,11
individual,P45,P45,valence,face,svm,20,10,2,P45,120,96,24,42,78,0.5111111111111111,0.5833333333333334,0.631578947368421,0.8,0.7058823529411765,2,7,3,12
individual,P45,P45,valence,face,svm,20,10,3,P45,120,96,24,42,78,0.59375,0.6666666666666666,0.7222222222222222,0.8125,0.7647058823529411,3,5,3,13
individual,P45,P45,valence,face,svm,20,10,4,P45,120,96,24,42,78,0.59375,0.7083333333333334,0.7142857142857143,0.9375,0.8108108108108109,2,6,1,15
individual,P45,P45,valence,face,svm,20,10,5,P45,120,96,24,42,78,0.625,0.6666666666666666,0.75,0.75,0.75,4,4,4,12
individual,P46,P46,valence,face,svm,20,10,1,P46,120,96,24,51,69,0.55,0.5416666666666666,0.6363636363636364,0.5,0.56,6,4,7,7
individual,P46,P46,valence,face,svm,20,10,2,P46,120,96,24,51,69,0.5571428571428572,0.5833333333333334,0.625,0.7142857142857143,0.6666666666666666,4,6,4,10
individual,P46,P46,valence,face,svm,20,10,3,P46,120,96,24,51,69,0.3857142857142857,0.4166666666666667,0.5,0.5714285714285714,0.5333333333333333,2,8,6,8
individual,P46,P46,valence,face,svm,20,10,4,P46,120,96,24,51,69,0.4357142857142857,0.4583333333333333,0.5333333333333333,0.5714285714285714,0.5517241379310345,3,7,6,8
individual,P46,P46,valence,face,svm,20,10,5,P46,120,96,24,51,69,0.5,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0,11,0,13
individual,P10,P10,valence,face,gnb,all,all,1,P10,120,96,24,50,70,0.3857142857142857,0.3333333333333333,0.25,0.07142857142857142,0.1111111111111111,7,3,13,1
individual,P10,P10,valence,face,gnb,all,all,2,P10,120,96,24,50,70,0.6642857142857143,0.625,0.8571428571428571,0.42857142857142855,0.5714285714285714,9,1,8,6
individual,P10,P10,valence,face,gnb,all,all,3,P10,120,96,24,50,70,0.4714285714285714,0.4166666666666667,0.5,0.14285714285714285,0.2222222222222222,8,2,12,2
individual,P10,P10,valence,face,gnb,all,all,4,P10,120,96,24,50,70,0.4214285714285715,0.4583333333333333,0.5294117647058824,0.6428571428571429,0.5806451612903226,2,8,5,9
individual,P10,P10,valence,face,gnb,all,all,5,P10,120,96,24,50,70,0.4357142857142857,0.4583333333333333,0.5333333333333333,0.5714285714285714,0.5517241379310345,3,7,6,8
individual,P11,P11,valence,face,gnb,all,all,1,P11,120,96,24,58,62,0.5,0.5,0.5,0.25,0.3333333333333333,9,3,9,3
individual,P11,P11,valence,face,gnb,all,all,2,P11,120,96,24,58,62,0.5833333333333333,0.5833333333333334,0.75,0.25,0.375,11,1,9,3
individual,P11,P11,valence,face,gnb,all,all,3,P11,120,96,24,58,62,0.75,0.75,0.8,0.6666666666666666,0.7272727272727273,10,2,4,8
individual,P11,P11,valence,face,gnb,all,all,4,P11,120,96,24,58,62,0.6398601398601399,0.625,0.75,0.46153846153846156,0.5714285714285714,9,2,7,6
individual,P11,P11,valence,face,gnb,all,all,5,P11,120,96,24,58,62,0.5244755244755245,0.5,0.6,0.23076923076923078,0.3333333333333333,9,2,10,3
individual,P14,P14,valence,face,gnb,all,all,1,P14,120,96,24,63,57,0.49650349650349646,0.5,0.45454545454545453,0.45454545454545453,0.45454545454545453,7,6,6,5
individual,P14,P14,valence,face,gnb,all,all,2,P14,120,96,24,63,57,0.5734265734265734,0.5833333333333334,0.5555555555555556,0.45454545454545453,0.5,9,4,6,5
individual,P14,P14,valence,face,gnb,all,all,3,P14,120,96,24,63,57,0.5734265734265734,0.5833333333333334,0.5555555555555556,0.45454545454545453,0.5,9,4,6,5
individual,P14,P14,valence,face,gnb,all,all,4,P14,120,96,24,63,57,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,7,5,5,7
individual,P14,P14,valence,face,gnb,all,all,5,P14,120,96,24,63,57,0.5,0.5,0.5,0.25,0.3333333333333333,9,3,9,3
individual,P15,P15,valence,face,gnb,all,all,1,P15,120,96,24,40,80,0.625,0.625,0.7692307692307693,0.625,0.6896551724137931,5,3,6,10
individual,P15,P15,valence,face,gnb,all,all,2,P15,120,96,24,40,80,0.625,0.7083333333333334,0.7368421052631579,0.875,0.8,3,5,2,14
individual,P15,P15,valence,face,gnb,all,all,3,P15,120,96,24,40,80,0.65625,0.7083333333333334,0.7647058823529411,0.8125,0.7878787878787878,4,4,3,13
individual,P15,P15,valence,face,gnb,all,all,4,P15,120,96,24,40,80,0.46875,0.5416666666666666,0.6470588235294118,0.6875,0.6666666666666666,2,6,5,11
individual,P15,P15,valence,face,gnb,all,all,5,P15,120,96,24,40,80,0.625,0.7083333333333334,0.7368421052631579,0.875,0.8,3,5,2,14
individual,P16,P16,valence,face,gnb,all,all,1,P16,120,96,24,55,65,0.5874125874125874,0.5833333333333334,0.6363636363636364,0.5384615384615384,0.5833333333333334,7,4,6,7
individual,P16,P16,valence,face,gnb,all,all,2,P16,120,96,24,55,65,0.5034965034965035,0.5,0.5454545454545454,0.46153846153846156,0.5,6,5,7,6
individual,P16,P16,valence,face,gnb,all,all,3,P16,120,96,24,55,65,0.5034965034965035,0.5,0.5454545454545454,0.46153846153846156,0.5,6,5,7,6
individual,P16,P16,valence,face,gnb,all,all,4,P16,120,96,24,55,65,0.5279720279720279,0.5416666666666666,0.5625,0.6923076923076923,0.6206896551724138,4,7,4,9
individual,P16,P16,valence,face,gnb,all,all,5,P16,120,96,24,55,65,0.5804195804195804,0.5833333333333334,0.6153846153846154,0.6153846153846154,0.6153846153846154,6,5,5,8
individual,P17,P17,valence,face,gnb,all,all,1,P17,120,96,24,52,68,0.6433566433566433,0.6666666666666666,0.631578947368421,0.9230769230769231,0.75,4,7,1,12
individual,P17,P17,valence,face,gnb,all,all,2,P17,120,96,24,52,68,0.7097902097902098,0.7083333333333334,0.75,0.6923076923076923,0.72,8,3,4,9
individual,P17,P17,valence,face,gnb,all,all,3,P17,120,96,24,52,68,0.4,0.4166666666666667,0.5,0.5,0.5,3,7,7,7
individual,P17,P17,valence,face,gnb,all,all,4,P17,120,96,24,52,68,0.5642857142857143,0.625,0.6190476190476191,0.9285714285714286,0.7428571428571429,2,8,1,13
individual,P17,P17,valence,face,gnb,all,all,5,P17,120,96,24,52,68,0.6285714285714286,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.75,4,6,2,12
individual,P18,P18,valence,face,gnb,all,all,1,P18,120,96,24,58,62,0.40559440559440557,0.4166666666666667,0.4666666666666667,0.5384615384615384,0.5,3,8,6,7
individual,P18,P18,valence,face,gnb,all,all,2,P18,120,96,24,58,62,0.32867132867132864,0.3333333333333333,0.38461538461538464,0.38461538461538464,0.38461538461538464,3,8,8,5
individual,P18,P18,valence,face,gnb,all,all,3,P18,120,96,24,58,62,0.5,0.5,0.5,0.75,0.6,3,9,3,9
individual,P18,P18,valence,face,gnb,all,all,4,P18,120,96,24,58,62,0.5833333333333334,0.5833333333333334,0.5625,0.75,0.6428571428571429,5,7,3,9
individual,P18,P18,valence,face,gnb,all,all,5,P18,120,96,24,58,62,0.375,0.375,0.4,0.5,0.4444444444444444,3,9,6,6
individual,P19,P19,valence,face,gnb,all,all,1,P19,120,96,24,43,77,0.5111111111111111,0.5833333333333334,0.631578947368421,0.8,0.7058823529411765,2,7,3,12
individual,P19,P19,valence,face,gnb,all,all,2,P19,120,96,24,43,77,0.38888888888888884,0.4583333333333333,0.5555555555555556,0.6666666666666666,0.6060606060606061,1,8,5,10
individual,P19,P19,valence,face,gnb,all,all,3,P19,120,96,24,43,77,0.47777777777777775,0.5416666666666666,0.6111111111111112,0.7333333333333333,0.6666666666666666,2,7,4,11
individual,P19,P19,valence,face,gnb,all,all,4,P19,120,96,24,43,77,0.5,0.5416666666666666,0.6666666666666666,0.625,0.6451612903225806,3,5,6,10
individual,P19,P19,valence,face,gnb,all,all,5,P19,120,96,24,43,77,0.5,0.5833333333333334,0.6666666666666666,0.75,0.7058823529411765,2,6,4,12
individual,P20,P20,valence,face,gnb,all,all,1,P20,120,96,24,53,67,0.465034965034965,0.4583333333333333,0.5,0.38461538461538464,0.43478260869565216,6,5,8,5
individual,P20,P20,valence,face,gnb,all,all,2,P20,120,96,24,53,67,0.2727272727272727,0.25,0.0,0.0,0.0,6,5,13,0
individual,P20,P20,valence,face,gnb,all,all,3,P20,120,96,24,53,67,0.6013986013986015,0.5833333333333334,0.7142857142857143,0.38461538461538464,0.5,9,2,8,5
individual,P20,P20,valence,face,gnb,all,all,4,P20,120,96,24,53,67,0.4285714285714286,0.4166666666666667,0.5,0.35714285714285715,0.4166666666666667,5,5,9,5
individual,P20,P20,valence,face,gnb,all,all,5,P20,120,96,24,53,67,0.4714285714285714,0.5,0.5625,0.6428571428571429,0.6,3,7,5,9
individual,P22,P22,valence,face,gnb,all,all,1,P22,120,96,24,68,52,0.6785714285714286,0.7083333333333334,0.7142857142857143,0.5,0.5882352941176471,12,2,5,5
individual,P22,P22,valence,face,gnb,all,all,2,P22,120,96,24,68,52,0.5571428571428572,0.5833333333333334,0.5,0.4,0.4444444444444444,10,4,6,4
individual,P22,P22,valence,face,gnb,all,all,3,P22,120,96,24,68,52,0.6714285714285715,0.6666666666666666,0.5833333333333334,0.7,0.6363636363636364,9,5,3,7
individual,P22,P22,valence,face,gnb,all,all,4,P22,120,96,24,68,52,0.5664335664335665,0.5833333333333334,0.5714285714285714,0.36363636363636365,0.4444444444444444,10,3,7,4
individual,P22,P22,valence,face,gnb,all,all,5,P22,120,96,24,68,52,0.6363636363636364,0.6666666666666666,1.0,0.2727272727272727,0.42857142857142855,13,0,8,3
individual,P23,P23,valence,face,gnb,all,all,1,P23,120,96,24,69,51,0.5734265734265734,0.5833333333333334,0.5555555555555556,0.45454545454545453,0.5,9,4,6,5
individual,P23,P23,valence,face,gnb,all,all,2,P23,120,96,24,69,51,0.4857142857142857,0.5,0.4,0.4,0.4,8,6,6,4
individual,P23,P23,valence,face,gnb,all,all,3,P23,120,96,24,69,51,0.5714285714285714,0.5833333333333334,0.5,0.5,0.5,9,5,5,5
individual,P23,P23,valence,face,gnb,all,all,4,P23,120,96,24,69,51,0.5,0.5,0.4166666666666667,0.5,0.45454545454545453,7,7,5,5
individual,P23,P23,valence,face,gnb,all,all,5,P23,120,96,24,69,51,0.5857142857142856,0.5833333333333334,0.5,0.6,0.5454545454545454,8,6,4,6
individual,P24,P24,valence,face,gnb,all,all,1,P24,120,96,24,62,58,0.5979020979020979,0.625,0.75,0.2727272727272727,0.4,12,1,8,3
individual,P24,P24,valence,face,gnb,all,all,2,P24,120,96,24,62,58,0.4825174825174825,0.5,0.42857142857142855,0.2727272727272727,0.3333333333333333,9,4,8,3
individual,P24,P24,valence,face,gnb,all,all,3,P24,120,96,24,62,58,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.4444444444444444,10,2,8,4
individual,P24,P24,valence,face,gnb,all,all,4,P24,120,96,24,62,58,0.5416666666666667,0.5416666666666666,0.5454545454545454,0.5,0.5217391304347826,7,5,6,6
individual,P24,P24,valence,face,gnb,all,all,5,P24,120,96,24,62,58,0.5,0.5,0.5,0.5,0.5,6,6,6,6
individual,P25,P25,valence,face,gnb,all,all,1,P25,120,96,24,54,66,0.5357142857142857,0.5416666666666666,0.6153846153846154,0.5714285714285714,0.5925925925925926,5,5,6,8
individual,P25,P25,valence,face,gnb,all,all,2,P25,120,96,24,54,66,0.4125874125874126,0.4166666666666667,0.46153846153846156,0.46153846153846156,0.46153846153846156,4,7,7,6
individual,P25,P25,valence,face,gnb,all,all,3,P25,120,96,24,54,66,0.520979020979021,0.5416666666666666,0.5555555555555556,0.7692307692307693,0.6451612903225806,3,8,3,10
individual,P25,P25,valence,face,gnb,all,all,4,P25,120,96,24,54,66,0.3146853146853147,0.3333333333333333,0.4117647058823529,0.5384615384615384,0.4666666666666667,1,10,6,7
individual,P25,P25,valence,face,gnb,all,all,5,P25,120,96,24,54,66,0.5734265734265734,0.5833333333333334,0.6,0.6923076923076923,0.6428571428571429,5,6,4,9
individual,P26,P26,valence,face,gnb,all,all,1,P26,120,96,24,68,52,0.5664335664335665,0.5833333333333334,0.5714285714285714,0.36363636363636365,0.4444444444444444,10,3,7,4
individual,P26,P26,valence,face,gnb,all,all,2,P26,120,96,24,68,52,0.4825174825174825,0.5,0.42857142857142855,0.2727272727272727,0.3333333333333333,9,4,8,3
individual,P26,P26,valence,face,gnb,all,all,3,P26,120,96,24,68,52,0.37142857142857144,0.4166666666666667,0.16666666666666666,0.1,0.125,9,5,9,1
individual,P26,P26,valence,face,gnb,all,all,4,P26,120,96,24,68,52,0.4928571428571429,0.5416666666666666,0.4,0.2,0.26666666666666666,11,3,8,2
individual,P26,P26,valence,face,gnb,all,all,5,P26,120,96,24,68,52,0.4214285714285715,0.4583333333333333,0.2857142857142857,0.2,0.23529411764705882,9,5,8,2
individual,P27,P27,valence,face,gnb,all,all,1,P27,120,96,24,39,81,0.5714285714285714,0.75,0.7391304347826086,1.0,0.85,1,6,0,17
individual,P27,P27,valence,face,gnb,all,all,2,P27,120,96,24,39,81,0.4375,0.5833333333333334,0.6363636363636364,0.875,0.7368421052631579,0,8,2,14
individual,P27,P27,valence,face,gnb,all,all,3,P27,120,96,24,39,81,0.59375,0.7083333333333334,0.7142857142857143,0.9375,0.8108108108108109,2,6,1,15
individual,P27,P27,valence,face,gnb,all,all,4,P27,120,96,24,39,81,0.375,0.4583333333333333,0.5882352941176471,0.625,0.6060606060606061,1,7,6,10
individual,P27,P27,valence,face,gnb,all,all,5,P27,120,96,24,39,81,0.53125,0.6666666666666666,0.6818181818181818,0.9375,0.7894736842105263,1,7,1,15
individual,P30,P30,valence,face,gnb,all,all,1,P30,120,96,24,59,61,0.625,0.625,0.6363636363636364,0.5833333333333334,0.6086956521739131,8,4,5,7
individual,P30,P30,valence,face,gnb,all,all,2,P30,120,96,24,59,61,0.5833333333333333,0.5833333333333334,0.6,0.5,0.5454545454545454,8,4,6,6
individual,P30,P30,valence,face,gnb,all,all,3,P30,120,96,24,59,61,0.75,0.75,0.8,0.6666666666666666,0.7272727272727273,10,2,4,8
individual,P30,P30,valence,face,gnb,all,all,4,P30,120,96,24,59,61,0.45833333333333337,0.4583333333333333,0.4444444444444444,0.3333333333333333,0.38095238095238093,7,5,8,4
individual,P30,P30,valence,face,gnb,all,all,5,P30,120,96,24,59,61,0.534965034965035,0.5416666666666666,0.5714285714285714,0.6153846153846154,0.5925925925925926,5,6,5,8
individual,P32,P32,valence,face,gnb,all,all,1,P32,120,96,24,58,62,0.6713286713286714,0.6666666666666666,0.7272727272727273,0.6153846153846154,0.6666666666666666,8,3,5,8
individual,P32,P32,valence,face,gnb,all,all,2,P32,120,96,24,58,62,0.42657342657342656,0.4166666666666667,0.4444444444444444,0.3076923076923077,0.36363636363636365,6,5,9,4
individual,P32,P32,valence,face,gnb,all,all,3,P32,120,96,24,58,62,0.6666666666666667,0.6666666666666666,0.7,0.5833333333333334,0.6363636363636364,9,3,5,7
individual,P32,P32,valence,face,gnb,all,all,4,P32,120,96,24,58,62,0.5,0.5,0.5,0.3333333333333333,0.4,8,4,8,4
individual,P32,P32,valence,face,gnb,all,all,5,P32,120,96,24,58,62,0.4583333333333333,0.4583333333333333,0.42857142857142855,0.25,0.3157894736842105,8,4,9,3
