participant,target,modality,classifier,feature_count,feature_count_request,outer_folds,mean_balanced_accuracy,std_balanced_accuracy,mean_accuracy,std_accuracy,best_hyperparameters,seed,gridsearch_n_jobs,estimator_n_jobs
P40,arousal,eeg,logreg,5,5,5,0.4155555555555555,0.10648132045076389,0.45,0.1130388330520878,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4920715249662618, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.48301844354475937, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5013945119208277, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.48106162843004946, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6138888888888889, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}]",42,4,
P40,arousal,eeg,logreg,8,8,5,0.4477777777777778,0.09186678492708618,0.475,0.10069204977995476,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4982568600989654, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4765856950067477, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5090868196131354, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5169815564552406, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6305555555555555, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}]",42,4,
P40,arousal,eeg,logreg,10,10,5,0.48999999999999994,0.10967966826002726,0.5333333333333333,0.10671873729054748,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.44698605488079174, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5683423301844355, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5217049032838507, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4526878092667566, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6444444444444445, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}]",42,4,
P40,arousal,eeg,logreg,15,15,5,0.48777777777777775,0.10636531505577174,0.5083333333333333,0.09646530752325189,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.47233468286099867, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5559154295996401, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5123031938821413, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.49904408457040034, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6083333333333333, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}]",42,4,
P40,arousal,eeg,logreg,20,20,5,0.487936507936508,0.10751364412701017,0.5000000000000001,0.11785113019775792,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.46483355825461087, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5683423301844355, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5591430499325236, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5428587494376969, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6194444444444445, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}]",42,4,
P40,arousal,eeg,logreg,30,30,5,0.489047619047619,0.08896878495515763,0.5083333333333334,0.09646530752325189,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.46078497525865947, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5313540260908681, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5174651372019793, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5082096266306794, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6277777777777778, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}]",42,4,
P40,arousal,eeg,logreg,all,all,5,0.44619047619047614,0.07599909826943801,0.4583333333333333,0.06972166887783962,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4543972109761583, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5635739991003148, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4971434997750787, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5080184435447593, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5888888888888889, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}]",42,4,
P40,arousal,eeg,extra_trees,3,3,5,0.46396825396825403,0.06413876993691027,0.5583333333333333,0.10069204977995476,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.48333333333333334, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5138888888888888, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5773054430949168, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 10, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5170602789023842, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6361111111111111, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}]",42,4,1
P40,arousal,eeg,extra_trees,5,5,5,0.40285714285714286,0.06366959307541172,0.475,0.08975274678557507,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5072649572649572, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4773391812865497, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5358412055780476, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 10, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5276878092667566, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 10, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5722222222222223, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}]",42,4,1
P40,arousal,eeg,extra_trees,8,8,5,0.4247619047619048,0.07080575026505355,0.4916666666666667,0.08498365855987976,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.47627080521817367, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4971884840305893, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5507984705353127, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 10, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5580521817363923, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 10, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 4}}]",42,4,1
P40,arousal,eeg,extra_trees,10,10,5,0.4455555555555556,0.08566371229953948,0.4999999999999999,0.10206207261596574,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4969860548807918, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.523459289248763, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5317926225820963, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 10, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4933310841205578, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5861111111111111, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 4}}]",42,4,1
P40,arousal,eeg,extra_trees,15,15,5,0.4434920634920635,0.07415671882464862,0.5166666666666668,0.10736748938937606,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5085357624831309, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5315901934322987, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5091655420602789, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5322199730094467, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 10, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6111111111111112, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}]",42,4,1
P40,arousal,eeg,extra_trees,20,20,5,0.46269841269841266,0.04335396915475453,0.5333333333333334,0.061237243569579464,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5117521367521367, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5444107062528115, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5076248313090418, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.550787224471435, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6027777777777777, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}]",42,4,1
P40,arousal,eeg,extra_trees,30,30,5,0.4426984126984127,0.059315827120076284,0.525,0.07728015412913085,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5036099865047233, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5373819163292848, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5129779577147998, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5450404858299596, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6361111111111112, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 4}}]",42,4,1
P40,arousal,eeg,extra_trees,all,all,5,0.4893650793650794,0.0289289796822718,0.5833333333333334,0.06454972243679029,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.509604138551507, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5040485829959515, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.514484930274404, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5431399010346379, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.65, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}]",42,4,1
P40,arousal,face,gnb,3,3,5,0.584126984126984,0.03522236170991784,0.6166666666666667,0.03118047822311615,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5858861898335582, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4753486279802069, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5674201529464687, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6486954565901933, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5472222222222222, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P40,arousal,face,gnb,5,5,5,0.5774603174603175,0.07408737597874195,0.6,0.0726483157256779,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5544534412955465, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4670152946468736, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5633715699505174, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6136189833558254, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P40,arousal,face,gnb,8,8,5,0.5792063492063492,0.07385371607563766,0.5916666666666667,0.08079466429027217,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5283850652271705, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.44694107062528116, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6219073324336483, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5958726945569052, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5444444444444444, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
