participant,representation,target,task,window_id,window_index,window_start_s,predicted_class,high_class_score,nearest_image_distance,image_reference_distance_percentile,image_reference_nearest_distance_p95,image_reference_nearest_distance_max,nearest_distance_exceeds_image_p95,nearest_distance_exceeds_image_max,feature_domain_reliability,selected_feature_abs_z_median,selected_feature_abs_z_p95
P19,A_existing_robot_features,valence,stack,stack_s1_7.000,8,7.0,LOW,5.63634927137667e-21,7.933355323922995,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.5920595043359826,9.605731442593825
P19,A_existing_robot_features,valence,stack,stack_s1_8.000,9,8.0,LOW,6.5844850667811e-180,32.76553554800947,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.7931029490033688,29.67066464066459
P19,A_existing_robot_features,valence,stack,stack_s1_9.000,10,9.0,LOW,1.3667162706240965e-306,44.25708450846156,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.260196895847215,38.92507961752746
P19,A_existing_robot_features,valence,stack,stack_s1_10.000,11,10.0,LOW,0.0,47.55173077488515,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.642470549653331,41.714687578129805
P19,A_existing_robot_features,valence,stack,stack_s1_11.000,12,11.0,LOW,0.0,48.695646412605605,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.4801584631111826,42.68098294556928
P19,A_existing_robot_features,valence,stack,stack_s1_12.000,13,12.0,LOW,0.0,48.39141995273503,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.258785234569787,42.7158631183308
P19,A_existing_robot_features,valence,stack,stack_s1_13.000,14,13.0,LOW,4.186681609575504e-157,29.341579399981995,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,5.712794717087992,27.35144154269669
P19,A_existing_robot_features,valence,stack,stack_s1_14.000,15,14.0,LOW,2.747111583658387e-75,18.637590066014567,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.1548069119687847,18.72592438380479
P19,A_existing_robot_features,valence,stack,stack_s1_15.000,16,15.0,LOW,0.0,45.97224719747297,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.294733736133332,40.714299288603016
P19,A_existing_robot_features,valence,stack,stack_s1_16.000,17,16.0,LOW,1.6e-322,45.21399606869755,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.337166896098657,40.007677833051474
P19,A_existing_robot_features,valence,stack,stack_s1_17.000,18,17.0,LOW,1.7713266293996542e-293,42.76355616712647,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.709332412728189,38.13352724876623
P19,A_existing_robot_features,valence,stack,stack_s1_18.000,19,18.0,LOW,0.0,61.800745382291005,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.530172833822905,53.59666669570035
P19,A_existing_robot_features,valence,stack,stack_s1_19.000,20,19.0,LOW,0.0,135.58251161674846,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,6.557341719370194,113.31325758334806
P19,A_existing_robot_features,valence,stack,stack_s1_20.000,21,20.0,LOW,0.0,146.30908499696676,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,6.854284615273432,121.88877093872017
P19,A_existing_robot_features,valence,stack,stack_s1_21.000,22,21.0,LOW,0.0,59.241465346601515,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.7624719510285707,51.221212842669544
P19,A_existing_robot_features,valence,stack,stack_s1_22.000,23,22.0,LOW,5.361499151461001e-26,10.40724545071178,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.5356386462423268,11.24609571159782
P19,A_existing_robot_features,valence,stack,stack_s1_23.000,24,23.0,LOW,1.7111648948141328e-15,6.252681796621455,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.0103060702594628,8.139254326273083
P19,A_existing_robot_features,valence,stack,stack_s1_24.000,25,24.0,LOW,2.1825939475649912e-160,30.51606140289984,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.207588001821895,27.902745628571452
P19,A_existing_robot_features,valence,stack,stack_s1_25.000,26,25.0,LOW,7.563298183339863e-120,25.435258822509415,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.260196895847215,24.062025068930694
P19,A_existing_robot_features,valence,stack,stack_s1_26.000,27,26.0,LOW,2.8178901362570266e-116,24.740422575901118,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.228952779107457,23.591408673950287
P19,A_existing_robot_features,valence,stack,stack_s1_27.000,28,27.0,LOW,1.1278318076760214e-102,22.69686041560389,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.226682001969972,21.9497996867133
P19,A_existing_robot_features,valence,stack,stack_s1_28.000,29,28.0,LOW,0.0,86.90292154442581,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.1135407079480935,73.5120915140763
P19,A_existing_robot_features,valence,stack,stack_s1_29.000,30,29.0,LOW,0.0,51.56225289237944,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.8333143056007692,45.15281978271233
P19,A_existing_robot_features,valence,stack,stack_s1_30.000,31,30.0,LOW,3.519466357011392e-84,20.433430091484137,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.260196895847215,19.997749899678666
P19,A_existing_robot_features,valence,stack,stack_s1_31.000,32,31.0,LOW,4.6398763750269775e-106,23.59214572826166,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.087293374096066,22.47476919273409
P19,A_existing_robot_features,valence,stack,stack_s1_32.000,33,32.0,LOW,0.0,45.20790294390219,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.755592830250417,40.2212944554054
P19,A_existing_robot_features,valence,stack,stack_s1_33.000,34,33.0,LOW,3.751993145627124e-116,24.677584406130773,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.355566217130521,23.561455922764438
P19,A_existing_robot_features,valence,stack,stack_s1_34.000,35,34.0,LOW,4.1344145714106873e-16,7.800461773524957,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.6459921944059261,8.900352171255314
P19,A_existing_robot_features,valence,stack,stack_s1_35.000,36,35.0,LOW,9.334326065200237e-10,4.620675080877834,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,0.9950371902099893,6.551291118530503
P19,A_existing_robot_features,valence,stack,stack_s1_36.000,37,36.0,LOW,1.2327112804919258e-19,7.465910881430873,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.9991539434875751,9.213950933310159
P19,A_existing_robot_features,valence,stack,stack_s1_37.000,38,37.0,LOW,0.0,66.27409153019991,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.792010072167273,57.07413041156889
P19,A_existing_robot_features,valence,stack,stack_s1_38.000,39,38.0,LOW,0.0,93.09985276960136,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,6.222789984033915,78.88135724501262
P19,A_existing_robot_features,valence,stack,stack_s1_39.000,40,39.0,LOW,0.0,84.82669785892966,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.9648731671456887,72.03658176269298
P19,A_existing_robot_features,valence,stack,stack_s1_40.000,41,40.0,LOW,0.0,103.32896706793571,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.369629945410437,86.52414922113759
P19,A_existing_robot_features,valence,stack,stack_s1_41.000,42,41.0,LOW,1.193528610853797e-42,13.040263914327948,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.260196895847215,13.879152318551384
P19,A_existing_robot_features,valence,stack,stack_s1_42.000,43,42.0,LOW,8.616205508433324e-122,25.584523232513526,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.086326932504966,24.19337295043068
P19,A_existing_robot_features,valence,stack,stack_s1_43.000,44,43.0,LOW,2.0201930180076212e-137,27.441887465649497,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.146997615675818,25.695285717377025
P19,A_existing_robot_features,valence,stack,stack_s1_44.000,45,44.0,LOW,3.5519778142986312e-146,28.85250819022626,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.260196895847215,26.64704592652881
P19,A_existing_robot_features,valence,stack,stack_s1_45.000,46,45.0,LOW,0.0,50.63949305384682,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.260196895847215,43.98001082810671
P19,A_existing_robot_features,valence,stack,stack_s1_46.000,47,46.0,LOW,0.0,55.956656834564626,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.6640967463996343,48.394046839323025
P19,A_existing_robot_features,valence,stack,stack_s1_47.000,48,47.0,LOW,1.9996692092208562e-110,24.699981381724836,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.1890818184619762,23.15851759621559
P19,A_existing_robot_features,valence,stack,stack_s1_48.000,49,48.0,LOW,3.959793982680281e-214,35.79589674453812,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.8904421130015088,32.4170546467858
P19,A_existing_robot_features,valence,stack,stack_s1_49.000,50,49.0,LOW,3.224039002130738e-186,32.68742886907556,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.153369603479894,30.139870552417445
P19,A_existing_robot_features,valence,stack,stack_s1_50.000,51,50.0,LOW,6.951799424749449e-150,29.16826786397753,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.0528130483958025,26.93948178870853
P19,A_existing_robot_features,valence,stack,stack_s1_51.000,52,51.0,LOW,1.118233339757347e-23,9.014641529365292,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.5920595043359826,10.31359624885624
P19,A_existing_robot_features,valence,stack,stack_s1_52.000,53,52.0,LOW,1.3811127313504872e-23,9.005494008087359,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.5920595043359826,10.272699669562286
P19,A_existing_robot_features,valence,stack,stack_s1_53.000,54,53.0,LOW,1.2936286874821912e-65,17.86699634409666,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.7246049760598512,17.67658272585362
P19,A_existing_robot_features,valence,stack,stack_s1_54.000,55,54.0,LOW,2.695222812873212e-51,15.14429705495728,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.6937670419487412,15.500443107467552
P19,A_existing_robot_features,valence,stack,stack_s1_55.000,56,55.0,LOW,1.9450752485507537e-19,7.213513709938157,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.5197726664401012,9.08126382228832
P19,A_existing_robot_features,valence,stack,stack_s1_56.000,57,56.0,LOW,1.0933306600759717e-19,7.27289282614764,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.260196895847215,9.065760627714035
P19,A_existing_robot_features,valence,stack,stack_s1_57.000,58,57.0,LOW,0.0,54.1034357273856,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,5.338130926371128,47.33371193042404
P19,A_existing_robot_features,valence,stack,stack_s1_58.000,59,58.0,LOW,0.0,60.359722555857566,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.9253904502512924,52.52592994634445
P19,A_existing_robot_features,valence,stack,stack_s1_59.000,60,59.0,LOW,1.7915895682903945e-180,32.23836438866007,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.412794599682255,29.639540147331676
P19,A_existing_robot_features,valence,stack,stack_s1_60.000,61,60.0,LOW,6.708739816669479e-150,29.28263499998491,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.260196895847215,27.00632876598475
P19,A_existing_robot_features,valence,stack,stack_s1_61.000,62,61.0,LOW,2.2666586365313872e-138,28.307989824675186,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,0.9950371902099893,26.050398933292414
P19,A_existing_robot_features,valence,stack,stack_s1_62.000,63,62.0,LOW,1.0159676832091667e-52,15.678876615449825,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,0.9950371902099893,15.867233608677125
P19,A_existing_robot_features,valence,stack,stack_s1_63.000,64,63.0,LOW,2.7191369008670446e-60,16.325370024111347,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.7490969742843943,16.660680313790778
P19,A_existing_robot_features,valence,stack,stack_s1_64.000,65,64.0,LOW,4.832808758642356e-153,29.20529508568853,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.969241426194561,27.213915976879072
P19,A_existing_robot_features,valence,stack,stack_s1_65.000,66,65.0,LOW,1.7794485176331916e-155,29.576977575017576,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.2504880662536904,27.497353296781533
P19,A_existing_robot_features,valence,stack,stack_s1_66.000,67,66.0,LOW,2.9949381145908696e-89,21.595032232821154,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.662684438149041,20.716479318553585
P19,A_existing_robot_features,valence,stack,stack_s1_67.000,68,67.0,LOW,2.807624844931375e-138,28.010725725745676,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.1890818184619762,25.856794847798348
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_0.000,1,0.0,LOW,0.0,81812.11256882633,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.7861041325879694,65455.00117637943
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_1.000,2,1.0,LOW,0.0,1187.7697394487873,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,10.276370490080112,962.0911659830567
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_2.000,3,2.0,LOW,2.177259454865572e-145,28.871045055282796,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.1890818184619762,26.54746980716737
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_3.000,4,3.0,LOW,0.0,91.80238923086296,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.150897583247912,77.14183544122793
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_4.000,5,4.0,LOW,0.0,77.32239334931324,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.863680376643529,65.93424095905854
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_5.000,6,5.0,LOW,0.0,66.07593381565,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.9991539434875751,56.29893672998058
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_6.000,7,6.0,LOW,0.0,81.67971673936269,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,0.8048274073687646,68.72164801631581
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_7.000,8,7.0,LOW,0.0,55.53728527319619,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.8017050948358662,47.88812906546033
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_8.000,9,8.0,LOW,9.058187304593451e-172,31.290859656146537,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.60879033998804,28.858513774751884
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_9.000,10,9.0,LOW,4.276906105920396e-295,42.727612807162565,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,5.1157867936615045,38.24251017366245
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_10.000,11,10.0,LOW,1.0363976877579985e-84,20.54802316497377,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.260196895847215,20.09559161712215
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_11.000,12,11.0,LOW,1.5123758441035852e-133,27.452645281561704,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.260196895847215,25.45065455913914
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_12.000,13,12.0,LOW,0.0,59.13463868521955,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.797069535034797,51.245270319439946
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_13.000,14,13.0,LOW,0.0,49.21935538169245,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,4.0735354253486165,43.26698389749865
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_14.000,15,14.0,LOW,2.554295469777334e-146,29.302441879206306,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.5920595043359826,26.8148772202045
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_15.000,16,15.0,LOW,1.3257399346911628e-85,21.026681027588317,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.1890818184619762,20.242521208477072
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_16.000,17,16.0,LOW,9.302080759493906e-88,21.364013355832505,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.1890818184619762,20.51544647735383
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_17.000,18,17.0,LOW,1.6593795805329907e-52,15.735500638263787,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,1.5920595043359826,15.853974246118867
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_18.000,19,18.0,LOW,2.2842981495121406e-105,23.35474456188229,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.355101196717754,22.4705414702439
P19,A_existing_robot_features,valence,sisyphus,sisyphus_s1_19.000,20,19.0,LOW,6.115170887411334e-48,13.414056883705214,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.4560872043534663,14.400574482225752
