task_type,model_scope,target,modality,model,input_representation,ica_status,label_condition,experiment,best_primary_metric,primary_metric_name,secondary_metric,secondary_metric_name,participant_if_individual,feature_count_or_family,channel_subset,hyperparameters_if_available,n_participants,source_run,source_file,notes
classification,individual,arousal,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5410606060606061,balanced_accuracy,0.5565217391304348,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5475757575757576,balanced_accuracy,0.5565217391304348,accuracy,P06,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4837645687645688,balanced_accuracy,0.5130434782608695,accuracy,P06,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5510955710955712,balanced_accuracy,0.5652173913043479,accuracy,P06,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5344755244755245,balanced_accuracy,0.5333333333333333,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5344755244755245,balanced_accuracy,0.5333333333333333,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5706793206793207,balanced_accuracy,0.5583333333333333,accuracy,P06,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5344755244755245,balanced_accuracy,0.5333333333333333,accuracy,P06,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5492807192807192,balanced_accuracy,0.5583333333333333,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5492807192807192,balanced_accuracy,0.5583333333333333,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5338261738261738,balanced_accuracy,0.5416666666666666,accuracy,P06,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5492807192807192,balanced_accuracy,0.5583333333333333,accuracy,P06,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5651148851148851,balanced_accuracy,0.5833333333333333,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5651148851148851,balanced_accuracy,0.5833333333333333,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4691408591408591,balanced_accuracy,0.5083333333333333,accuracy,P06,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5651148851148851,balanced_accuracy,0.5833333333333333,accuracy,P06,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5566200466200466,balanced_accuracy,0.5652173913043479,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5712820512820513,balanced_accuracy,0.5826086956521739,accuracy,P06,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5697202797202797,balanced_accuracy,0.5652173913043479,accuracy,P06,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.576037296037296,balanced_accuracy,0.6,accuracy,P06,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5391258741258741,balanced_accuracy,0.5478260869565217,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5388578088578089,balanced_accuracy,0.5478260869565218,accuracy,P06,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5347785547785547,balanced_accuracy,0.5478260869565217,accuracy,P06,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5495104895104895,balanced_accuracy,0.5652173913043479,accuracy,P06,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5732167832167832,balanced_accuracy,0.5826086956521739,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4936596736596737,balanced_accuracy,0.5043478260869565,accuracy,P06,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4928554778554779,balanced_accuracy,0.5217391304347826,accuracy,P06,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.6288344988344988,balanced_accuracy,0.6434782608695653,accuracy,P06,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.6146428571428572,balanced_accuracy,0.6782608695652174,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5813095238095238,balanced_accuracy,0.6521739130434783,accuracy,P06,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.603531746031746,balanced_accuracy,0.6695652173913043,accuracy,P06,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5882936507936508,balanced_accuracy,0.6521739130434783,accuracy,P06,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.4943650793650794,balanced_accuracy,0.5565217391304348,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5291269841269841,balanced_accuracy,0.6,accuracy,P06,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5613492063492064,balanced_accuracy,0.6173913043478261,accuracy,P06,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5451190476190476,balanced_accuracy,0.608695652173913,accuracy,P06,all,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5489285714285714,balanced_accuracy,0.6260869565217392,accuracy,P06,10,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5219047619047619,balanced_accuracy,0.5565217391304348,accuracy,P06,20,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_c_individual_added18_v1,0.5173412698412698,balanced_accuracy,0.5913043478260869,accuracy,P06,5,,,18,not recorded,outputs/image_classification/stage_c_individual_added18_v1/results_summary.csv,mean outer-fold metric
