participant,target,feature_family,channel_subset,classifier,feature_count,feature_count_request,available_feature_count,outer_folds,mean_balanced_accuracy,std_balanced_accuracy,mean_accuracy,std_accuracy,best_hyperparameters,seed,gridsearch_n_jobs
P17,arousal,paper_compact,midline,logreg,8,8,32,5,0.4823529411764706,0.0293645226983467,0.6391304347826088,0.0955615512741163,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4611513687600644, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4671900161030596, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.46859903381642515, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5729669887278582, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.4463566827697263, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}]",42,4
P17,arousal,paper_compact,midline,logreg,10,10,32,5,0.4771241830065359,0.0539364210085693,0.597463768115942,0.1173957773347144,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4680958132045088, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4781602254428341, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4673913043478261, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5254629629629629, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.45793075684380025, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}]",42,4
P17,arousal,paper_compact,midline,logreg,15,15,32,5,0.4545751633986928,0.0515718994629512,0.5804347826086957,0.1245902757842513,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4958735909822866, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4784621578099839, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.49879227053140096, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5182165861513688, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.42491948470209334, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}]",42,4
P17,arousal,paper_compact,midline,logreg,20,20,32,5,0.4486928104575163,0.0510850275285467,0.5721014492753623,0.1198470547412022,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4958735909822866, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4573268921095008, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.48520531400966177, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5118760064412238, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.45008051529790655, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}]",42,4
P17,arousal,paper_compact,midline,logreg,all,all,32,5,0.4963118580765639,0.0537701642763028,0.597463768115942,0.1113233113374416,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4952697262479872, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4573268921095008, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5172101449275363, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.49647745571658614, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.4156602254428341, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}]",42,4
P17,arousal,paper_compact,midline,gnb,3,3,32,5,0.4567693744164333,0.0314852390079358,0.6557971014492754,0.0649349762817966,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4264291465378422, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4602455716586151, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4605475040257649, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.48943236714975846, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.4605475040257649, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P17,arousal,paper_compact,midline,gnb,5,5,32,5,0.4589635854341737,0.0133657122146715,0.6307971014492754,0.063951071535312,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.419182769726248, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.3926127214170692, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4346819645732689, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.45410628019323673, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.4321658615136876, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P17,arousal,paper_compact,midline,gnb,8,8,32,5,0.5197478991596638,0.0927901654919584,0.6557971014492754,0.0461867709564563,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.39653784219001614, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.42149758454106284, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.492451690821256, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4613526570048309, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.43780193236714976, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P17,arousal,paper_compact,midline,gnb,10,10,32,5,0.523295985060691,0.051303429939169,0.5952898550724638,0.0859971228936046,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.40408615136875997, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4102254428341385, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.47795893719806765, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4500805152979066, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.4192834138486312, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P17,arousal,paper_compact,midline,gnb,15,15,32,5,0.5095238095238095,0.0742328335281711,0.461231884057971,0.0790785252043702,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.43578904991948475, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.34832930756843794, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.47795893719806765, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4355877616747182, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.4071054750402576, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P17,arousal,paper_compact,midline,gnb,20,20,32,5,0.4664799253034546,0.0725084515021201,0.4278985507246376,0.0628223675411398,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.44243156199677935, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.3824476650563607, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5074476650563607, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.48128019323671495, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.3888888888888889, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P17,arousal,paper_compact,midline,gnb,all,all,32,5,0.4822595704948645,0.1020797155422907,0.4626811594202898,0.0567072392652575,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.4464573268921095, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.42502012882447665, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.44484702093397743, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4748389694041868, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.4033816425120773, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P17,arousal,paper_compact,posterior,knn,3,3,32,5,0.5459850606909431,0.0877319291519493,0.7061594202898551,0.0438300981601216,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5043276972624798, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5208333333333334, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4967793880837359, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5690418679549115, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""distance""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5415660225442834, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""distance""}}]",42,4
P17,arousal,paper_compact,posterior,knn,5,5,32,5,0.4888888888888889,0.0222222222222222,0.6978260869565218,0.059594565921186,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5208333333333334, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4855072463768116, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5423711755233495, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}]",42,4
P17,arousal,paper_compact,posterior,knn,8,8,32,5,0.4888888888888889,0.0222222222222222,0.7144927536231884,0.029089487408216,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5271739130434782, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5040257648953301, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5302938808373591, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}]",42,4
P17,arousal,paper_compact,posterior,knn,10,10,32,5,0.4826797385620915,0.0141545149200704,0.7057971014492754,0.026836064039335,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5378421900161031, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""distance""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5112721417069244, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5208333333333334, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5115740740740741, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}]",42,4
P17,arousal,paper_compact,posterior,knn,15,15,32,5,0.4771241830065359,0.0209762176939623,0.6811594202898551,0.0289855072463768,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5586755233494364, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5066425120772947, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5464975845410628, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5216384863123994, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""distance""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}]",42,4
P17,arousal,paper_compact,posterior,knn,20,20,32,5,0.4855275443510737,0.0381176587690385,0.6971014492753623,0.0346275226144068,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5659219001610306, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5497181964573269, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5288848631239936, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5164049919484702, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}]",42,4
P17,arousal,paper_compact,posterior,knn,all,all,32,5,0.5277777777777778,0.0555555555555555,0.7394927536231884,0.0309013580582904,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5208333333333334, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5063405797101449, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5898752012882448, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.510366344605475, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}]",42,4
P17,arousal,paper_compact,posterior,svm,3,3,32,5,0.4990196078431372,0.0019607843137255,0.6804347826086957,0.0576599443907601,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5112721417069244, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5069444444444444, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5440821256038647, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5065418679549114, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": 1, ""classifier__kernel"": ""rbf""}}]",42,4
