mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,best_parameters,inner_best_rmse
general,COHORT,P09,valence,face,knn,10,10,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.917254784784264
general,COHORT,P10,valence,face,knn,10,10,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9084669534885623
general,COHORT,P11,valence,face,knn,10,10,11,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9021729060180756
general,COHORT,P12,valence,face,knn,10,10,12,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9218853395335782
general,COHORT,P13,valence,face,knn,10,10,13,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9274124197607314
general,COHORT,P14,valence,face,knn,10,10,14,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9141894311877556
general,COHORT,P15,valence,face,knn,10,10,15,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9232202699224845
general,COHORT,P16,valence,face,knn,10,10,16,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.925833182755354
general,COHORT,P17,valence,face,knn,10,10,17,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9248320368411
general,COHORT,P18,valence,face,knn,10,10,18,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.923166528294948
general,COHORT,P19,valence,face,knn,10,10,19,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.92579600857111
general,COHORT,P20,valence,face,knn,10,10,20,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9355407914902976
general,COHORT,P21,valence,face,knn,10,10,21,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.914980156946525
general,COHORT,P22,valence,face,knn,10,10,22,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9150639592798673
general,COHORT,P23,valence,face,knn,10,10,23,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9204105792579191
general,COHORT,P24,valence,face,knn,10,10,24,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9108852721955363
general,COHORT,P25,valence,face,knn,10,10,25,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9347788802830774
general,COHORT,P26,valence,face,knn,10,10,26,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.913739080453705
general,COHORT,P27,valence,face,knn,10,10,27,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9295563958622495
general,COHORT,P28,valence,face,knn,10,10,28,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9379869774099046
general,COHORT,P29,valence,face,knn,10,10,29,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9275039316219598
general,COHORT,P30,valence,face,knn,10,10,30,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9295229162681733
general,COHORT,P31,valence,face,knn,10,10,31,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9180860776906947
general,COHORT,P32,valence,face,knn,10,10,32,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9396989505155506
general,COHORT,P33,valence,face,knn,10,10,33,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9328320364830076
general,COHORT,P34,valence,face,knn,10,10,34,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.93150345100041
general,COHORT,P35,valence,face,knn,10,10,35,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9186633021469262
general,COHORT,P36,valence,face,knn,10,10,36,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.926681479039208
general,COHORT,P37,valence,face,knn,10,10,37,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9246514814617732
general,COHORT,P38,valence,face,knn,10,10,38,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9264397239638769
general,COHORT,P39,valence,face,knn,10,10,39,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.932868914197286
general,COHORT,P40,valence,face,knn,10,10,40,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9053176795468816
general,COHORT,P41,valence,face,knn,10,10,41,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9255924651769347
general,COHORT,P42,valence,face,knn,10,10,42,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9439498409992395
general,COHORT,P43,valence,face,knn,10,10,43,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9415846810663495
general,COHORT,P44,valence,face,knn,10,10,44,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9169889735851782
general,COHORT,P45,valence,face,knn,10,10,45,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9439928752929974
general,COHORT,P46,valence,face,knn,10,10,46,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9396237239978056
general,COHORT,P01,valence,face,knn,20,10,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9312364072718728
general,COHORT,P02,valence,face,knn,20,10,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9222510784164928
general,COHORT,P03,valence,face,knn,20,10,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9161105418941318
general,COHORT,P04,valence,face,knn,20,10,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9286097563231732
general,COHORT,P05,valence,face,knn,20,10,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9230036222487281
general,COHORT,P06,valence,face,knn,20,10,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9282239410147408
general,COHORT,P07,valence,face,knn,20,10,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9383752749121501
general,COHORT,P08,valence,face,knn,20,10,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9317178626446136
general,COHORT,P09,valence,face,knn,20,10,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.917254784784264
general,COHORT,P10,valence,face,knn,20,10,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9084669534885623
general,COHORT,P11,valence,face,knn,20,10,11,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9021729060180756
general,COHORT,P12,valence,face,knn,20,10,12,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9218853395335782
general,COHORT,P13,valence,face,knn,20,10,13,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9274124197607314
general,COHORT,P14,valence,face,knn,20,10,14,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9141894311877556
general,COHORT,P15,valence,face,knn,20,10,15,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9232202699224845
general,COHORT,P16,valence,face,knn,20,10,16,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.925833182755354
general,COHORT,P17,valence,face,knn,20,10,17,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9248320368411
general,COHORT,P18,valence,face,knn,20,10,18,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.923166528294948
general,COHORT,P19,valence,face,knn,20,10,19,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.92579600857111
general,COHORT,P20,valence,face,knn,20,10,20,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9355407914902976
general,COHORT,P21,valence,face,knn,20,10,21,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.914980156946525
general,COHORT,P22,valence,face,knn,20,10,22,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9150639592798673
general,COHORT,P23,valence,face,knn,20,10,23,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9204105792579191
general,COHORT,P24,valence,face,knn,20,10,24,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9108852721955363
general,COHORT,P25,valence,face,knn,20,10,25,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9347788802830774
general,COHORT,P26,valence,face,knn,20,10,26,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.913739080453705
general,COHORT,P27,valence,face,knn,20,10,27,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9295563958622495
general,COHORT,P28,valence,face,knn,20,10,28,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9379869774099046
general,COHORT,P29,valence,face,knn,20,10,29,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9275039316219598
general,COHORT,P30,valence,face,knn,20,10,30,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9295229162681733
general,COHORT,P31,valence,face,knn,20,10,31,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9180860776906947
general,COHORT,P32,valence,face,knn,20,10,32,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9396989505155506
general,COHORT,P33,valence,face,knn,20,10,33,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9328320364830076
general,COHORT,P34,valence,face,knn,20,10,34,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.93150345100041
general,COHORT,P35,valence,face,knn,20,10,35,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9186633021469262
general,COHORT,P36,valence,face,knn,20,10,36,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.926681479039208
general,COHORT,P37,valence,face,knn,20,10,37,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9246514814617732
general,COHORT,P38,valence,face,knn,20,10,38,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9264397239638769
general,COHORT,P39,valence,face,knn,20,10,39,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.932868914197286
general,COHORT,P40,valence,face,knn,20,10,40,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9053176795468816
general,COHORT,P41,valence,face,knn,20,10,41,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9255924651769347
general,COHORT,P42,valence,face,knn,20,10,42,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9439498409992395
general,COHORT,P43,valence,face,knn,20,10,43,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9415846810663495
general,COHORT,P44,valence,face,knn,20,10,44,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9169889735851782
general,COHORT,P45,valence,face,knn,20,10,45,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9439928752929974
general,COHORT,P46,valence,face,knn,20,10,46,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9396237239978056
general,COHORT,P01,valence,face,svr,all,all,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8502690897993368
general,COHORT,P02,valence,face,svr,all,all,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.847524162165635
general,COHORT,P03,valence,face,svr,all,all,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.84062517512241
general,COHORT,P04,valence,face,svr,all,all,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8416084641773387
general,COHORT,P05,valence,face,svr,all,all,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8423849716659872
general,COHORT,P06,valence,face,svr,all,all,6,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8443629009684035
general,COHORT,P07,valence,face,svr,all,all,7,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8597426254765428
general,COHORT,P08,valence,face,svr,all,all,8,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.851188931020537
general,COHORT,P09,valence,face,svr,all,all,9,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.837257146527249
general,COHORT,P10,valence,face,svr,all,all,10,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8386416273634683
general,COHORT,P11,valence,face,svr,all,all,11,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.835745719621339
general,COHORT,P12,valence,face,svr,all,all,12,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8418813540216212
general,COHORT,P13,valence,face,svr,all,all,13,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8535278681588383
general,COHORT,P14,valence,face,svr,all,all,14,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.826796858518757
general,COHORT,P15,valence,face,svr,all,all,15,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.844769119637498
general,COHORT,P16,valence,face,svr,all,all,16,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8455595546298311
general,COHORT,P17,valence,face,svr,all,all,17,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.843167290181895
general,COHORT,P18,valence,face,svr,all,all,18,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8422185379084308
general,COHORT,P19,valence,face,svr,all,all,19,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.84619408960159
general,COHORT,P20,valence,face,svr,all,all,20,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8466711013894799
general,COHORT,P21,valence,face,svr,all,all,21,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.835383320865499
general,COHORT,P22,valence,face,svr,all,all,22,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.830868433864739
general,COHORT,P23,valence,face,svr,all,all,23,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.837164706622593
general,COHORT,P24,valence,face,svr,all,all,24,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8275336073363722
general,COHORT,P25,valence,face,svr,all,all,25,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.843030561852601
general,COHORT,P26,valence,face,svr,all,all,26,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8325319740123942
general,COHORT,P27,valence,face,svr,all,all,27,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8484623252231376
general,COHORT,P28,valence,face,svr,all,all,28,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8469023634125261
general,COHORT,P29,valence,face,svr,all,all,29,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8415006859307357
general,COHORT,P30,valence,face,svr,all,all,30,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.843235353825225
general,COHORT,P31,valence,face,svr,all,all,31,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8371811366324384
general,COHORT,P32,valence,face,svr,all,all,32,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8524866179463941
general,COHORT,P33,valence,face,svr,all,all,33,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8498319801320715
general,COHORT,P34,valence,face,svr,all,all,34,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.846236023412968
general,COHORT,P35,valence,face,svr,all,all,35,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8400491526624791
general,COHORT,P36,valence,face,svr,all,all,36,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8431725324475448
general,COHORT,P37,valence,face,svr,all,all,37,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8488995807936697
general,COHORT,P38,valence,face,svr,all,all,38,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8522151702502971
general,COHORT,P39,valence,face,svr,all,all,39,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.857926843212778
general,COHORT,P40,valence,face,svr,all,all,40,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.840002943177866
general,COHORT,P41,valence,face,svr,all,all,41,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8452927883367678
