participant,target,label_condition,total_original_trials,n_trials,n_low,n_high,n_dropped_midpoint,retained_fraction,class_balance_high_fraction,status,modality,classifier,feature_count,feature_count_request,outer_folds,mean_balanced_accuracy,std_balanced_accuracy,mean_accuracy,std_accuracy,best_hyperparameters,seed,gridsearch_n_jobs
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,logreg,5,5,5,0.5461111111111111,0.04246821614709112,0.5444444444444445,0.041573970964154924,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.535936285936286, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4548368298368299, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4021950271950272, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5023310023310023, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.41375291375291373, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,logreg,8,8,5,0.5266666666666667,0.11490535557901879,0.5222222222222221,0.10886621079036347,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6043123543123543, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.49864024864024864, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.46047008547008544, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5172882672882673, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5008741258741258, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,logreg,10,10,5,0.4913888888888889,0.023966282900136658,0.48888888888888893,0.022222222222222233,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6043123543123542, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5230186480186481, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4602758352758353, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5044677544677544, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5032051282051282, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,logreg,15,15,5,0.46777777777777774,0.09190793165573126,0.4666666666666666,0.09026709338484402,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6459790209790209, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5417637917637917, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.46386946386946387, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.534965034965035, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5044677544677544, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,logreg,20,20,5,0.4305555555555555,0.04479032082388084,0.4333333333333333,0.0415739709641549,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6297591297591298, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5592463092463092, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.46008158508158514, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5640054390054391, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5033993783993784, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,logreg,30,30,5,0.4333333333333333,0.0962290541582818,0.4333333333333333,0.0955813918560292,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6295648795648796, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5274864024864024, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4554195804195804, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5627428127428128, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5475912975912977, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,logreg,all,all,5,0.5361111111111112,0.0825472180626128,0.5333333333333334,0.08314794192830982,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6404428904428904, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.43152680652680653, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5185508935508936, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.508061383061383, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5326340326340326, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,gnb,3,3,5,0.5855555555555556,0.07364831345030294,0.5777777777777778,0.07535922203472518,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.49407536907536914, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4165695415695416, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.46173271173271174, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.45211732711732716, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.49766899766899764, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,gnb,5,5,5,0.5747222222222224,0.10952478720520614,0.5666666666666667,0.1077262190536962,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5786713286713286, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.3851981351981352, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4337606837606838, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5044677544677545, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.48484848484848486, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,gnb,8,8,5,0.586111111111111,0.10628403594282775,0.5777777777777778,0.09686442096757053,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6043123543123542, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4001554001554002, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.44425019425019424, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4859168609168609, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5136946386946387, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,gnb,10,10,5,0.553611111111111,0.0856601092748991,0.5444444444444445,0.08164965809277262,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6320901320901321, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.37597125097125095, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5010683760683761, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6370435120435122, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.486985236985237, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,gnb,15,15,5,0.5994444444444443,0.054217212883359324,0.5888888888888889,0.04444444444444443,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6750194250194249, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4281274281274281, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5162198912198912, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6139277389277389, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5347707847707848, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,gnb,20,20,5,0.5522222222222222,0.0907853254036244,0.5444444444444445,0.0816496580927726,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.7015345765345765, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4153069153069153, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5719696969696969, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5558469308469308, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5755633255633256, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,gnb,30,30,5,0.5880555555555556,0.09247789191924281,0.5777777777777777,0.090267093384844,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.7156177156177156, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4874708624708625, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5010683760683762, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5834304584304584, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5791569541569541, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,eeg,gnb,all,all,5,0.6302777777777777,0.040771873626463916,0.6222222222222221,0.041573970964154876,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.7305749805749805, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4674630924630925, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5941142191142191, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6393745143745143, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5605089355089355, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,face,svm,3,3,5,0.595,0.03850605211369656,0.6046783625730995,0.03741776204221376,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6999805749805749, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6785159285159285, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6484071484071484, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6292735042735043, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6007187257187258, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,face,svm,5,5,5,0.6422222222222222,0.07766658718800572,0.6491228070175439,0.0785456532883313,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.7174630924630926, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6902680652680653, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6761849261849262, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6452991452991452, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6057692307692307, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,face,svm,8,8,5,0.5886111111111111,0.09758029299119216,0.5935672514619883,0.09569939141205444,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6743395493395493, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6749222999222999, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.719988344988345, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.642968142968143, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6023698523698524, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,face,svm,10,10,5,0.6211111111111112,0.05216308708580224,0.6269005847953217,0.049261847224918554,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6764763014763014, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6644327894327894, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.7466977466977468, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6581196581196581, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6162587412587412, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}]",42,4
P06,valence,exclude_midpoint,120,91,48,43,29,0.7583333333333333,0.4725274725274725,complete,face,svm,all,all,5,0.6211111111111112,0.05216308708580224,0.6269005847953217,0.049261847224918554,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6764763014763014, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6644327894327894, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.7466977466977468, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6581196581196581, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6162587412587412, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}]",42,4
