participant,target,modality,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,feature_count_resolved,outer_folds,mean_outer_cv_balanced_accuracy,fold_ba_sd,outer_fold_ba_values,mean_accuracy,low_count,high_count,sample_size
P23,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5117282717282718,0.09093954573255213,"[0.4300699300699301, 0.4571428571428572, 0.6071428571428572, 0.45, 0.6142857142857143]",0.525,69,51,120
P23,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5327372627372627,0.07295741811152683,"[0.5279720279720279, 0.5071428571428571, 0.5285714285714286, 0.45, 0.65]",0.55,69,51,120
P23,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5455644355644356,0.057310302511688636,"[0.534965034965035, 0.5857142857142856, 0.6214285714285714, 0.5, 0.4857142857142857]",0.55,69,51,120
P23,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5860839160839161,0.06677101395831614,"[0.5804195804195804, 0.5714285714285714, 0.5285714285714286, 0.55, 0.7]",0.5916666666666667,69,51,120
P23,valence,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5290720390720391,0.1482724719248203,"[0.5928571428571429, 0.2785714285714286, 0.5571428571428572, 0.5461538461538462, 0.6706349206349207]",0.5521739130434782,69,49,118
P23,valence,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.469059829059829,0.11610433936117978,"[0.5428571428571428, 0.2785714285714286, 0.4714285714285714, 0.47307692307692306, 0.5793650793650793]",0.5010869565217392,69,49,118
P23,valence,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5518315018315019,0.11850786345516111,"[0.6928571428571428, 0.36428571428571427, 0.5571428571428572, 0.5615384615384615, 0.5833333333333333]",0.5681159420289855,69,49,118
P23,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5287667887667887,0.1374002621107377,"[0.7071428571428571, 0.34285714285714286, 0.5214285714285715, 0.46923076923076923, 0.6031746031746031]",0.5253623188405797,69,49,118
P23,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.44742368742368743,0.1340632888151976,"[0.5857142857142856, 0.2571428571428571, 0.5571428571428572, 0.38076923076923075, 0.4563492063492064]",0.44855072463768114,69,49,118
P23,valence,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5204029304029303,0.1077092508662178,"[0.5714285714285714, 0.32857142857142857, 0.5571428571428572, 0.5615384615384615, 0.5833333333333333]",0.5347826086956522,69,49,118
P23,valence,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.462026862026862,0.12007615082155498,"[0.5285714285714286, 0.2642857142857143, 0.4571428571428572, 0.4807692307692308, 0.5793650793650793]",0.4923913043478261,69,49,118
P23,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4611355311355311,0.11336585055296106,"[0.6571428571428571, 0.4357142857142857, 0.3857142857142857, 0.4461538461538461, 0.38095238095238093]",0.4822463768115942,69,49,118
P23,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.47698412698412695,0.15815371520026095,"[0.41428571428571426, 0.2285714285714286, 0.5428571428571428, 0.6, 0.5992063492063493]",0.5021739130434784,69,49,118
P24,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.49662004662004666,0.05067987195718111,"[0.534965034965035, 0.4755244755244755, 0.5279720279720279, 0.5279720279720279, 0.4166666666666667]",0.5083333333333333,56,64,120
P24,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.5664335664335665,0.04070086268119868,"[0.5734265734265734, 0.6118881118881119, 0.5734265734265734, 0.5734265734265734, 0.5]",0.575,56,64,120
P24,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5001165501165501,0.060460759119164466,"[0.49650349650349646, 0.5034965034965035, 0.5874125874125874, 0.49650349650349646, 0.4166666666666667]",0.5,56,64,120
P24,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5217948717948718,0.11303979441175772,"[0.5034965034965035, 0.4125874125874126, 0.6188811188811189, 0.6573426573426573, 0.4166666666666667]",0.525,56,64,120
P24,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5552447552447553,0.0657119438368308,"[0.6398601398601399, 0.5034965034965035, 0.520979020979021, 0.6118881118881119, 0.5]",0.5583333333333333,56,64,120
P24,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5244755244755245,0.07066917108883825,"[0.548951048951049, 0.4125874125874126, 0.5804195804195804, 0.5804195804195804, 0.5]",0.525,56,64,120
P24,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5322144522144522,0.06438402923457062,"[0.5874125874125874, 0.5034965034965035, 0.5961538461538461, 0.5346153846153846, 0.43939393939393934]",0.5384057971014493,53,64,117
P24,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.49326340326340323,0.08103747288216706,"[0.5804195804195804, 0.42657342657342656, 0.5076923076923077, 0.5576923076923077, 0.3939393939393939]",0.49565217391304345,53,64,117
P24,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5664219114219115,0.06457182025538231,"[0.6713286713286714, 0.5034965034965035, 0.5576923076923077, 0.573076923076923, 0.5265151515151515]",0.572463768115942,53,64,117
P24,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5883100233100234,0.06263689969260515,"[0.6713286713286714, 0.6328671328671329, 0.5192307692307692, 0.5461538461538462, 0.571969696969697]",0.5887681159420289,53,64,117
P24,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5435081585081585,0.08124571023850513,"[0.6573426573426573, 0.47202797202797203, 0.5961538461538461, 0.47307692307692306, 0.5189393939393939]",0.5554347826086957,53,64,117
P24,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5820279720279721,0.08292302856528132,"[0.7167832167832169, 0.5944055944055944, 0.5076923076923077, 0.5230769230769231, 0.5681818181818181]",0.588768115942029,53,64,117
P24,arousal,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.6065034965034964,0.11060690187609455,"[0.7552447552447552, 0.6783216783216783, 0.5576923076923077, 0.47307692307692306, 0.5681818181818181]",0.613768115942029,53,64,117
P24,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5958275058275058,0.11858492971449847,"[0.6503496503496503, 0.47202797202797203, 0.773076923076923, 0.5230769230769231, 0.5606060606060606]",0.6076086956521738,53,64,117
P24,arousal,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.598053613053613,0.08390268362963559,"[0.7097902097902098, 0.6398601398601399, 0.5076923076923077, 0.5230769230769231, 0.6098484848484849]",0.6057971014492753,53,64,117
P24,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5062354312354312,0.04701248000910868,"[0.506993006993007, 0.4825174825174825, 0.5833333333333334, 0.5, 0.45833333333333337]",0.5166666666666667,62,58,120
P24,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.541083916083916,0.05032785993553364,"[0.5979020979020979, 0.4825174825174825, 0.5833333333333334, 0.5416666666666667, 0.5]",0.55,62,58,120
P24,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.525,0.09915077750402615,"[0.5804195804195804, 0.4195804195804196, 0.625, 0.5833333333333333, 0.4166666666666667]",0.525,62,58,120
P24,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.49079254079254075,0.06574778694692578,"[0.48951048951048953, 0.38111888111888115, 0.5, 0.5416666666666667, 0.5416666666666667]",0.4916666666666666,62,58,120
P24,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.460955710955711,0.09215569883809228,"[0.46153846153846156, 0.42657342657342656, 0.33333333333333337, 0.5833333333333334, 0.5]",0.4666666666666667,62,58,120
P24,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.4887529137529138,0.07520124759266548,"[0.520979020979021, 0.38111888111888115, 0.5, 0.5833333333333334, 0.4583333333333333]",0.4916666666666667,62,58,120
P24,valence,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.46247086247086244,0.04964097824599882,"[0.48951048951048953, 0.44405594405594406, 0.38636363636363635, 0.5151515151515151, 0.4772727272727273]",0.4699275362318841,62,55,117
P24,valence,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.47080419580419586,0.06705855312420472,"[0.5279720279720279, 0.40559440559440557, 0.4356060606060606, 0.5568181818181819, 0.42803030303030304]",0.4786231884057971,62,55,117
P24,valence,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4835664335664336,0.08279740500418933,"[0.5419580419580419, 0.39860139860139865, 0.39015151515151514, 0.5643939393939394, 0.5227272727272727]",0.48731884057971014,62,55,117
P24,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5017482517482518,0.07612120235992509,"[0.4825174825174825, 0.5944055944055944, 0.38636363636363635, 0.5189393939393939, 0.5265151515151515]",0.5036231884057971,62,55,117
P24,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5204545454545454,0.06493466869547901,"[0.5279720279720279, 0.42657342657342656, 0.5189393939393939, 0.5189393939393939, 0.6098484848484849]",0.5221014492753623,62,55,117
P24,valence,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4828088578088578,0.06231856097710286,"[0.44405594405594406, 0.5874125874125874, 0.42803030303030304, 0.4734848484848485, 0.4810606060606061]",0.4865942028985507,62,55,117
P24,valence,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5032634032634034,0.07879571234211952,"[0.4825174825174825, 0.6398601398601399, 0.4772727272727273, 0.4356060606060606, 0.4810606060606061]",0.5032608695652174,62,55,117
P24,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5287878787878788,0.0718458443762271,"[0.4825174825174825, 0.47202797202797203, 0.5227272727272727, 0.5151515151515151, 0.6515151515151515]",0.5307971014492754,62,55,117
P24,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.503904428904429,0.06236642912140072,"[0.4370629370629371, 0.6013986013986015, 0.4810606060606061, 0.4772727272727273, 0.5227272727272727]",0.5039855072463768,62,55,117
P25,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5504995004995006,0.09676596551568918,"[0.6048951048951049, 0.6118881118881119, 0.39285714285714285, 0.6214285714285714, 0.5214285714285715]",0.575,52,68,120
P25,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.5194605394605395,0.0863547133619459,"[0.5594405594405594, 0.5664335664335665, 0.39285714285714285, 0.6071428571428572, 0.4714285714285714]",0.55,52,68,120
P25,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.4917382617382617,0.0798214895134982,"[0.5594405594405594, 0.534965034965035, 0.35714285714285715, 0.5214285714285715, 0.4857142857142857]",0.5166666666666666,52,68,120
P25,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5428071928071928,0.06416163147378884,"[0.5734265734265734, 0.6048951048951049, 0.5428571428571428, 0.4357142857142857, 0.5571428571428572]",0.5666666666666667,52,68,120
P25,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5272127872127872,0.062036467942389456,"[0.6363636363636364, 0.513986013986014, 0.4928571428571429, 0.4857142857142857, 0.5071428571428571]",0.5583333333333333,52,68,120
P25,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5528371628371629,0.040554525225896594,"[0.5734265734265734, 0.5979020979020979, 0.5714285714285714, 0.5, 0.5214285714285715]",0.5666666666666667,52,68,120
P25,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5577622377622378,0.11205826201033266,"[0.465034965034965, 0.7237762237762237, 0.44285714285714284, 0.5785714285714286, 0.5785714285714286]",0.55,52,68,120
P25,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5241958041958041,0.09456002649734734,"[0.38111888111888115, 0.6398601398601399, 0.5071428571428571, 0.5642857142857143, 0.5285714285714286]",0.5166666666666666,52,68,120
P25,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5048351648351648,0.05380585437478005,"[0.458041958041958, 0.5804195804195804, 0.4714285714285714, 0.5428571428571429, 0.4714285714285714]",0.5083333333333333,52,68,120
P25,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5191208791208791,0.04823043203907752,"[0.5034965034965035, 0.534965034965035, 0.44285714285714284, 0.5642857142857143, 0.55]",0.525,52,68,120
P25,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.511918081918082,0.10371973378227065,"[0.38111888111888115, 0.6713286713286714, 0.4928571428571429, 0.5142857142857142, 0.5]",0.5166666666666666,52,68,120
P25,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.493016983016983,0.07096875956199057,"[0.534965034965035, 0.5944055944055944, 0.4214285714285715, 0.44285714285714284, 0.4714285714285714]",0.5,52,68,120
P25,arousal,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5494105894105894,0.1290226681840847,"[0.5419580419580419, 0.7622377622377623, 0.44285714285714284, 0.45, 0.55]",0.5583333333333333,52,68,120
P25,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.49340659340659343,0.11189517491443306,"[0.37412587412587417, 0.6643356643356644, 0.4214285714285715, 0.47857142857142854, 0.5285714285714286]",0.4916666666666666,52,68,120
P25,arousal,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4907392607392607,0.10146287387874323,"[0.534965034965035, 0.6258741258741258, 0.4857142857142857, 0.35, 0.4571428571428572]",0.5083333333333333,52,68,120
P25,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.4572827172827173,0.0632132673553847,"[0.4857142857142857, 0.5279720279720279, 0.4370629370629371, 0.3601398601398601, 0.4755244755244755]",0.475,54,66,120
P25,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.47147852147852143,0.10609218934101144,"[0.5357142857142857, 0.4125874125874126, 0.520979020979021, 0.3146853146853147, 0.5734265734265734]",0.4833333333333334,54,66,120
P25,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.4183416583416584,0.055807981721448525,"[0.37142857142857144, 0.39860139860139865, 0.37412587412587417, 0.5034965034965035, 0.44405594405594406]",0.4333333333333333,54,66,120
P25,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.46780219780219784,0.04672067715509553,"[0.4928571428571429, 0.5034965034965035, 0.3881118881118881, 0.465034965034965, 0.48951048951048953]",0.475,54,66,120
P25,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.49111888111888113,0.052483437606950796,"[0.55, 0.5, 0.5, 0.5, 0.40559440559440557]",0.5166666666666666,54,66,120
P25,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.46070929070929073,0.11549292804551503,"[0.6357142857142857, 0.34965034965034963, 0.5, 0.36713286713286714, 0.45104895104895104]",0.4666666666666667,54,66,120
P25,valence,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5546653346653346,0.06866463878829863,"[0.5285714285714286, 0.6713286713286714, 0.5419580419580419, 0.5419580419580419, 0.48951048951048953]",0.55,54,66,120
P25,valence,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5307392607392607,0.036493145505868706,"[0.4928571428571428, 0.5419580419580419, 0.5804195804195804, 0.49650349650349646, 0.5419580419580419]",0.525,54,66,120
P25,valence,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5408291708291708,0.06333055322116203,"[0.5642857142857143, 0.6188811188811189, 0.534965034965035, 0.5419580419580419, 0.44405594405594406]",0.5416666666666666,54,66,120
P25,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5502597402597402,0.07364392860332425,"[0.47857142857142854, 0.6713286713286714, 0.5594405594405594, 0.5279720279720279, 0.513986013986014]",0.5583333333333333,54,66,120
P25,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5812987012987013,0.027145395891224323,"[0.5428571428571429, 0.5874125874125874, 0.5979020979020979, 0.5664335664335665, 0.6118881118881119]",0.5833333333333334,54,66,120
P25,valence,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5296203796203797,0.10955778011043929,"[0.39285714285714285, 0.6643356643356644, 0.5734265734265734, 0.5734265734265734, 0.44405594405594406]",0.5333333333333333,54,66,120
P25,valence,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5267632367632368,0.09588540443894666,"[0.37857142857142856, 0.5944055944055944, 0.5734265734265734, 0.6048951048951049, 0.4825174825174825]",0.5333333333333334,54,66,120
P25,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5645154845154845,0.02851105796470976,"[0.5428571428571429, 0.5804195804195804, 0.5979020979020979, 0.5279720279720279, 0.5734265734265734]",0.5666666666666667,54,66,120
P25,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5284615384615384,0.06046505023051702,"[0.45, 0.5524475524475525, 0.4825174825174825, 0.5979020979020979, 0.5594405594405594]",0.55,54,66,120
P26,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.39555555555555555,0.09115175245330528,"[0.26666666666666666, 0.48888888888888893, 0.4666666666666667, 0.4111111111111111, 0.34444444444444444]",0.4666666666666667,45,75,120
P26,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.4066666666666666,0.09081251885201135,"[0.26666666666666666, 0.48888888888888893, 0.4666666666666667, 0.4444444444444444, 0.3666666666666667]",0.475,45,75,120
P26,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.4444444444444445,0.11138854253201898,"[0.3111111111111111, 0.48888888888888893, 0.5888888888888888, 0.3555555555555555, 0.47777777777777775]",0.4833333333333333,45,75,120
P26,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.4622222222222222,0.11292956397575035,"[0.26666666666666666, 0.5111111111111111, 0.5444444444444445, 0.4666666666666667, 0.5222222222222221]",0.4833333333333333,45,75,120
P26,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.49777777777777776,0.1265398975778483,"[0.3111111111111111, 0.5555555555555556, 0.6555555555555556, 0.4666666666666667, 0.5]",0.55,45,75,120
P26,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5533333333333333,0.15120911854403557,"[0.45555555555555555, 0.5222222222222221, 0.8111111111111111, 0.43333333333333335, 0.5444444444444445]",0.575,45,75,120
P26,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5752380952380952,0.0742930908018499,"[0.4777777777777778, 0.5777777777777777, 0.5333333333333333, 0.6706349206349207, 0.6166666666666667]",0.5945652173913043,44,74,118
P26,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5535714285714286,0.09061358267712005,"[0.5, 0.4888888888888889, 0.5111111111111111, 0.5595238095238095, 0.7083333333333333]",0.5692028985507246,44,74,118
P26,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5819047619047619,0.0860615393852008,"[0.5111111111111111, 0.5222222222222221, 0.5666666666666667, 0.7261904761904762, 0.5833333333333333]",0.6028985507246377,44,74,118
P26,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.608095238095238,0.06792185719492108,"[0.5333333333333333, 0.711111111111111, 0.5777777777777777, 0.6349206349206349, 0.5833333333333333]",0.618840579710145,44,74,118
P26,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5347619047619048,0.07823883430077268,"[0.4222222222222222, 0.4888888888888889, 0.5666666666666667, 0.5793650793650793, 0.6166666666666667]",0.5605072463768116,44,74,118
P26,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5863492063492064,0.10710669583771534,"[0.4444444444444444, 0.5444444444444445, 0.5666666666666667, 0.7261904761904762, 0.65]",0.6036231884057971,44,74,118
P26,arousal,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5889285714285715,0.08568125649632842,"[0.45555555555555555, 0.6, 0.5777777777777777, 0.6904761904761905, 0.6208333333333333]",0.619927536231884,44,74,118
P26,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5346428571428572,0.036396590900469206,"[0.5222222222222221, 0.5555555555555556, 0.5, 0.5079365079365079, 0.5875]",0.5681159420289855,44,74,118
P26,arousal,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5231349206349206,0.09464427139471107,"[0.4777777777777778, 0.4444444444444444, 0.5111111111111111, 0.6865079365079365, 0.49583333333333335]",0.5778985507246377,44,74,118
P26,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.47927072927072933,0.08363626877178591,"[0.5734265734265734, 0.4300699300699301, 0.37142857142857144, 0.55, 0.4714285714285714]",0.5166666666666667,68,52,120
P26,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.46693306693306696,0.07417386482980508,"[0.5664335664335665, 0.4825174825174825, 0.37142857142857144, 0.4928571428571429, 0.4214285714285715]",0.5,68,52,120
P26,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5559340659340659,0.11223207908085282,"[0.6398601398601399, 0.4755244755244755, 0.4214285714285715, 0.6928571428571428, 0.55]",0.5666666666666667,68,52,120
P26,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5357742257742257,0.04810452261236336,"[0.5279720279720279, 0.458041958041958, 0.5571428571428572, 0.55, 0.5857142857142856]",0.5583333333333333,68,52,120
P26,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.4754945054945055,0.05089703717021448,"[0.5, 0.38461538461538464, 0.5, 0.5, 0.4928571428571429]",0.5333333333333334,68,52,120
P26,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5782617382617382,0.11943976314487052,"[0.5, 0.40559440559440557, 0.6571428571428571, 0.6571428571428571, 0.6714285714285715]",0.5916666666666666,68,52,120
P26,valence,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5018481518481519,0.0937578936634615,"[0.6433566433566433, 0.45104895104895104, 0.40714285714285714, 0.5461538461538462, 0.46153846153846156]",0.5173913043478261,66,52,118
P26,valence,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4255644355644356,0.12214616738931268,"[0.6048951048951049, 0.3146853146853147, 0.44285714285714284, 0.45769230769230773, 0.3076923076923077]",0.44021739130434784,66,52,118
P26,valence,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.49844155844155846,0.09017201137679523,"[0.5804195804195804, 0.4755244755244755, 0.37857142857142856, 0.5961538461538461, 0.46153846153846156]",0.5177536231884059,66,52,118
P26,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4595404595404595,0.10400726134105376,"[0.6118881118881119, 0.40559440559440557, 0.35714285714285715, 0.5192307692307692, 0.40384615384615385]",0.45760869565217394,66,52,118
P26,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.455094905094905,0.05173431592928633,"[0.48951048951048953, 0.39860139860139865, 0.5142857142857142, 0.46923076923076923, 0.40384615384615385]",0.45724637681159425,66,52,118
P26,valence,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4892107892107892,0.0967930993043927,"[0.6118881118881119, 0.4825174825174825, 0.37857142857142856, 0.5576923076923077, 0.41538461538461535]",0.4913043478260869,66,52,118
P26,valence,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.47462537462537463,0.05350285764230211,"[0.534965034965035, 0.513986013986014, 0.4857142857142857, 0.4192307692307692, 0.4192307692307692]",0.4905797101449275,66,52,118
P26,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5170929070929071,0.10301774519806184,"[0.5279720279720279, 0.534965034965035, 0.40714285714285714, 0.6730769230769231, 0.4423076923076923]",0.5177536231884058,66,52,118
P26,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.44893106893106893,0.09393383201403803,"[0.5734265734265734, 0.4195804195804196, 0.37857142857142856, 0.5192307692307692, 0.35384615384615387]",0.44891304347826094,66,52,118
P27,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.488421052631579,0.07540419225460052,"[0.4421052631578948, 0.4166666666666667, 0.5555555555555556, 0.4444444444444444, 0.5833333333333334]",0.65,29,91,120
P27,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.445438596491228,0.09237535817886229,"[0.31052631578947365, 0.5, 0.3888888888888889, 0.5277777777777778, 0.5]",0.6,29,91,120
P27,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5363157894736842,0.10981982813383796,"[0.43157894736842106, 0.5, 0.6388888888888888, 0.4444444444444444, 0.6666666666666666]",0.575,29,91,120
P27,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5754970760233917,0.1159509550925207,"[0.4052631578947368, 0.6666666666666666, 0.6944444444444444, 0.5277777777777778, 0.5833333333333333]",0.55,29,91,120
P27,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5176608187134504,0.12917832812392613,"[0.31052631578947365, 0.5, 0.6388888888888888, 0.5277777777777778, 0.6111111111111112]",0.5583333333333333,29,91,120
P27,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.4907602339181286,0.1659843682573653,"[0.23157894736842105, 0.6666666666666666, 0.4444444444444444, 0.5277777777777778, 0.5833333333333333]",0.5166666666666666,29,91,120
P27,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5084615384615384,0.04855974201807224,"[0.5535714285714286, 0.5535714285714286, 0.5178571428571428, 0.4461538461538461, 0.47115384615384615]",0.6509803921568628,21,68,89
P27,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5304395604395604,0.12573617898005443,"[0.5535714285714286, 0.7142857142857143, 0.5535714285714286, 0.4461538461538461, 0.38461538461538464]",0.6843137254901961,21,68,89
P27,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5079120879120879,0.07106426538872897,"[0.5535714285714286, 0.5892857142857143, 0.5178571428571428, 0.4076923076923077, 0.47115384615384615]",0.6509803921568628,21,68,89
P27,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5509340659340659,0.08769538883016952,"[0.48214285714285715, 0.6428571428571428, 0.4642857142857143, 0.6461538461538461, 0.5192307692307692]",0.6503267973856209,21,68,89
P27,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.552032967032967,0.08617107608321346,"[0.5178571428571428, 0.6428571428571428, 0.48214285714285715, 0.6461538461538461, 0.47115384615384615]",0.6509803921568628,21,68,89
P27,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5370329670329671,0.08167370341332436,"[0.44642857142857145, 0.6607142857142857, 0.5357142857142857, 0.48461538461538467, 0.5576923076923077]",0.5843137254901961,21,68,89
