participant,target,classifier,modality,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,best_parameters,inner_best_balanced_accuracy,selected_feature_names
P01,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4763655462184874,"[""eeg_hc__Oz"", ""eeg_bp_theta__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_bp_alpha__Oz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__C3"", ""video_irisdo_norm_mean"", ""video_eso_norm_std""]"
P01,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.48072209653092,"[""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Pz"", ""eeg_se_theta__C3"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3"", ""video_irisdo_norm_mean"", ""video_eso_norm_std"", ""video_mwo_norm_std""]"
P01,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.49866004093945265,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_se_theta__C3"", ""eeg_se_theta__Cz"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz""]"
P01,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.511204481792717,"[""eeg_sd__C3"", ""eeg_mf_hz__Cz"", ""eeg_bp_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_bp_beta__C3"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mwo_norm_std""]"
P01,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5212710084033614,"[""eeg_sd__C3"", ""eeg_se__C3"", ""eeg_se__Cz"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_bp_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__C3"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_gamma__Cz"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mwo_norm_std""]"
P01,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5632878151260504,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_bp_alpha__Oz"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__C3"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_mwo_norm_std""]"
P01,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.49411495367377717,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Pz"", ""eeg_se_theta__C3"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mwo_norm_std""]"
P01,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.45440772462831286,"[""eeg_sd__C3"", ""eeg_se__C3"", ""eeg_se__Cz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_delta__C3"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_se_theta__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__Oz"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8"", ""video_mwo_norm_std""]"
P01,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5089285714285714,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_mf_hz__Cz"", ""eeg_bp_delta__C3"", ""eeg_bp_delta__Cz"", ""eeg_se_delta__C4"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_se_theta__C3"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__PO7"", ""eeg_bp_gamma__PO7"", ""eeg_se_gamma__Pz"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mwo_norm_std""]"
P01,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5078781512605042,"[""eeg_sd__C3"", ""eeg_se__C3"", ""eeg_se__Cz"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_bp_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__C3"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_gamma__Cz"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mwo_norm_std""]"
P01,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5448179271708683,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_bp_alpha__Oz"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__C3"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_mwo_norm_std""]"
P01,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.49822909933204046,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Pz"", ""eeg_se_theta__C3"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mwo_norm_std""]"
P01,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.4798871471665589,"[""eeg_sd__C3"", ""eeg_se__C3"", ""eeg_se__Cz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_delta__C3"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_se_theta__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__Oz"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8"", ""video_mwo_norm_std""]"
P01,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5419292717086835,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_mf_hz__Cz"", ""eeg_bp_delta__C3"", ""eeg_bp_delta__Cz"", ""eeg_se_delta__C4"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_se_theta__C3"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__PO7"", ""eeg_bp_gamma__PO7"", ""eeg_se_gamma__Pz"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mwo_norm_std""]"
P01,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,"{""classifier__var_smoothing"": 1e-11}",0.5292366946778712,"[""eeg_sd__C3"", ""eeg_se__C3"", ""eeg_se__Cz"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_bp_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__C3"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_gamma__Cz"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mwo_norm_std""]"
P01,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,"{""classifier__var_smoothing"": 1e-11}",0.40616246498599445,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_bp_alpha__Oz"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__C3"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_mwo_norm_std""]"
P01,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,"{""classifier__var_smoothing"": 1e-11}",0.5725867269984917,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Pz"", ""eeg_se_theta__C3"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mwo_norm_std""]"
P01,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,"{""classifier__var_smoothing"": 1e-11}",0.502592383107089,"[""eeg_sd__C3"", ""eeg_se__C3"", ""eeg_se__Cz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_delta__C3"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_se_theta__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__Oz"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8"", ""video_mwo_norm_std""]"
P01,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,"{""classifier__var_smoothing"": 1e-11}",0.5020133053221288,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_mf_hz__Cz"", ""eeg_bp_delta__C3"", ""eeg_bp_delta__Cz"", ""eeg_se_delta__C4"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_se_theta__C3"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__PO7"", ""eeg_bp_gamma__PO7"", ""eeg_se_gamma__Pz"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mwo_norm_std""]"
P01,arousal,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.6973684210526315,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std""]"
P01,arousal,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5673076923076923,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std""]"
P01,arousal,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.6079622132253711,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std""]"
P01,arousal,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.673582995951417,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std""]"
P01,arousal,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.6117858749437697,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std""]"
P01,arousal,svm,face,face_geometry,all_face,5,primary,10,1,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6620745239166291,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std""]"
P01,arousal,svm,face,face_geometry,all_face,5,primary,10,2,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.5790035987404408,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std""]"
P01,arousal,svm,face,face_geometry,all_face,5,primary,10,3,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6123481781376517,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std""]"
P01,arousal,svm,face,face_geometry,all_face,5,primary,10,4,5,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6823549257759783,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std""]"
P01,arousal,svm,face,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5959289248762932,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std""]"
P01,arousal,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,"{""classifier__var_smoothing"": 1e-11}",0.6257309941520468,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std""]"
P01,arousal,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5519568151147098,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std""]"
P01,arousal,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5585919928025191,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std""]"
P01,arousal,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,"{""classifier__var_smoothing"": 1e-11}",0.6556455240665767,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std""]"
P01,arousal,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5934547908232118,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std""]"
P01,arousal,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.6385515069725596,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5760796221322537,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5958726945569051,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.6410818713450293,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5942420152946469,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,svm,face,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.656770130454341,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,svm,face,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5468398560503823,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,svm,face,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5987966711650922,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,svm,face,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6366396761133603,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,svm,face,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6157219973009447,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__var_smoothing"": 1e-11}",0.6345029239766081,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5344129554655871,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__var_smoothing"": 1e-11}",0.6028452541610436,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__var_smoothing"": 1e-11}",0.6556455240665767,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__var_smoothing"": 1e-11}",0.6062753036437246,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P01,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.6552287581699346,"[""eeg_se__Cz"", ""eeg_bp_theta__Cz"", ""eeg_se_gamma__C4"", ""video_irisdo_norm_mean"", ""video_eso_norm_std""]"
P01,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5239651416122004,"[""eeg_se_alpha__PO8"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std""]"
P01,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5648148148148149,"[""eeg_bp_gamma__Oz"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std""]"
P01,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5833333333333334,"[""eeg_se__Cz"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std""]"
P01,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5694444444444444,"[""eeg_se_alpha__PO8"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std""]"
P01,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6691176470588235,"[""eeg_se__Cz"", ""eeg_bp_theta__Cz"", ""eeg_se_gamma__C4"", ""video_irisdo_norm_mean"", ""video_eso_norm_std""]"
P01,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.50599128540305,"[""eeg_se_alpha__PO8"", ""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std""]"
