participant,target,classifier,modality,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy
P25,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,120,96,24,52,68,0.4214285714285715,0.4583333333333333
P25,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,120,96,24,52,68,0.47857142857142854,0.4583333333333333
P25,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,120,96,24,52,68,0.5285714285714286,0.5
P25,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,120,96,24,52,68,0.38111888111888115,0.375
P25,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,120,96,24,52,68,0.6398601398601399,0.625
P25,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,120,96,24,52,68,0.5071428571428571,0.5416666666666666
P25,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,120,96,24,52,68,0.5642857142857143,0.5416666666666666
P25,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,120,96,24,52,68,0.5285714285714286,0.5
P26,valence,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,68,52,0.6398601398601399,0.625
P26,valence,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,68,52,0.4755244755244755,0.5
P26,valence,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,68,52,0.4214285714285715,0.4583333333333333
P26,valence,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,68,52,0.6928571428571428,0.7083333333333334
P26,valence,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,68,52,0.55,0.5416666666666666
P26,valence,svm,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,68,52,0.5,0.5416666666666666
P26,valence,svm,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,68,52,0.38461538461538464,0.4166666666666667
P26,valence,svm,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,68,52,0.5,0.5833333333333334
P26,valence,svm,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,68,52,0.5,0.5833333333333334
P26,valence,svm,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,68,52,0.4928571428571429,0.5416666666666666
P26,valence,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,68,52,0.5734265734265734,0.5833333333333334
P26,valence,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,68,52,0.4300699300699301,0.4583333333333333
P26,valence,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,68,52,0.37142857142857144,0.4166666666666667
P26,valence,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,68,52,0.55,0.625
P26,valence,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,68,52,0.4714285714285714,0.5
P26,valence,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,68,52,0.5279720279720279,0.5416666666666666
P26,valence,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,68,52,0.458041958041958,0.4583333333333333
P26,valence,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,68,52,0.5571428571428572,0.5833333333333334
P26,valence,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,68,52,0.55,0.625
P26,valence,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,68,52,0.5857142857142856,0.5833333333333334
P26,valence,svm,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,68,52,0.5,0.5416666666666666
P26,valence,svm,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,68,52,0.40559440559440557,0.4166666666666667
P26,valence,svm,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,68,52,0.6571428571428571,0.6666666666666666
P26,valence,svm,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,68,52,0.6571428571428571,0.6666666666666666
P26,valence,svm,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,68,52,0.6714285714285715,0.6666666666666666
P26,valence,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,68,52,0.5664335664335665,0.5833333333333334
P26,valence,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,68,52,0.4825174825174825,0.5
P26,valence,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,68,52,0.37142857142857144,0.4166666666666667
P26,valence,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,68,52,0.4928571428571429,0.5416666666666666
P26,valence,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,68,52,0.4214285714285715,0.4583333333333333
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,118,94,24,66,52,0.6118881118881119,0.625
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,118,94,24,66,52,0.4825174825174825,0.5
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,118,94,24,66,52,0.37857142857142856,0.375
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,118,95,23,66,52,0.5576923076923077,0.5652173913043478
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,118,95,23,66,52,0.41538461538461535,0.391304347826087
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,118,94,24,66,52,0.5734265734265734,0.5833333333333334
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,118,94,24,66,52,0.4195804195804196,0.4166666666666667
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,118,94,24,66,52,0.37857142857142856,0.375
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,118,95,23,66,52,0.5192307692307692,0.5217391304347826
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,118,95,23,66,52,0.35384615384615387,0.34782608695652173
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,118,94,24,66,52,0.5804195804195804,0.5833333333333334
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,118,94,24,66,52,0.4755244755244755,0.5
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,118,94,24,66,52,0.37857142857142856,0.375
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,118,95,23,66,52,0.5961538461538461,0.6086956521739131
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,118,95,23,66,52,0.46153846153846156,0.5217391304347826
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,118,94,24,66,52,0.6118881118881119,0.625
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,118,94,24,66,52,0.40559440559440557,0.4166666666666667
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,118,94,24,66,52,0.35714285714285715,0.3333333333333333
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,118,95,23,66,52,0.5192307692307692,0.5217391304347826
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,118,95,23,66,52,0.40384615384615385,0.391304347826087
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,118,94,24,66,52,0.534965034965035,0.5416666666666666
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,118,94,24,66,52,0.513986013986014,0.5416666666666666
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,118,94,24,66,52,0.4857142857142857,0.5
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,118,95,23,66,52,0.4192307692307692,0.43478260869565216
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,118,95,23,66,52,0.4192307692307692,0.43478260869565216
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,118,94,24,66,52,0.6433566433566433,0.6666666666666666
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,118,94,24,66,52,0.45104895104895104,0.4583333333333333
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,118,94,24,66,52,0.40714285714285714,0.375
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,118,95,23,66,52,0.5461538461538462,0.5652173913043478
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,118,95,23,66,52,0.46153846153846156,0.5217391304347826
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,118,94,24,66,52,0.48951048951048953,0.5
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,118,94,24,66,52,0.39860139860139865,0.4166666666666667
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,118,94,24,66,52,0.5142857142857142,0.5
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,118,95,23,66,52,0.46923076923076923,0.4782608695652174
P26,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,118,95,23,66,52,0.40384615384615385,0.391304347826087
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,118,94,24,66,52,0.5279720279720279,0.5416666666666666
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,118,94,24,66,52,0.534965034965035,0.5416666666666666
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,118,94,24,66,52,0.40714285714285714,0.375
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,118,95,23,66,52,0.6730769230769231,0.6956521739130435
P26,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,118,95,23,66,52,0.4423076923076923,0.43478260869565216
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,118,94,24,66,52,0.6048951048951049,0.625
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,118,94,24,66,52,0.3146853146853147,0.3333333333333333
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,118,94,24,66,52,0.44285714285714284,0.4166666666666667
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,118,95,23,66,52,0.45769230769230773,0.4782608695652174
P26,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,118,95,23,66,52,0.3076923076923077,0.34782608695652173
P26,arousal,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,45,75,0.3111111111111111,0.3333333333333333
P26,arousal,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,45,75,0.48888888888888893,0.5833333333333334
P26,arousal,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,45,75,0.5888888888888888,0.625
P26,arousal,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,45,75,0.3555555555555555,0.3333333333333333
P26,arousal,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,45,75,0.47777777777777775,0.5416666666666666
P26,arousal,svm,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,45,75,0.3111111111111111,0.3333333333333333
P26,arousal,svm,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,45,75,0.5555555555555556,0.5833333333333334
P26,arousal,svm,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,45,75,0.6555555555555556,0.7083333333333334
P26,arousal,svm,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,45,75,0.4666666666666667,0.5
P26,arousal,svm,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,45,75,0.5,0.625
P26,arousal,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,45,75,0.26666666666666666,0.3333333333333333
P26,arousal,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,45,75,0.48888888888888893,0.5833333333333334
P26,arousal,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,45,75,0.4666666666666667,0.5833333333333334
P26,arousal,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,45,75,0.4111111111111111,0.4583333333333333
P26,arousal,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,45,75,0.34444444444444444,0.375
P26,arousal,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,45,75,0.26666666666666666,0.3333333333333333
P26,arousal,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,45,75,0.5111111111111111,0.5
P26,arousal,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,45,75,0.5444444444444445,0.5416666666666666
P26,arousal,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,45,75,0.4666666666666667,0.5
P26,arousal,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,45,75,0.5222222222222221,0.5416666666666666
P26,arousal,svm,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,45,75,0.45555555555555555,0.4583333333333333
P26,arousal,svm,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,45,75,0.5222222222222221,0.5416666666666666
P26,arousal,svm,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,45,75,0.8111111111111111,0.7916666666666666
P26,arousal,svm,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,45,75,0.43333333333333335,0.5416666666666666
P26,arousal,svm,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,45,75,0.5444444444444445,0.5416666666666666
P26,arousal,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,45,75,0.26666666666666666,0.3333333333333333
P26,arousal,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,45,75,0.48888888888888893,0.5833333333333334
P26,arousal,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,45,75,0.4666666666666667,0.5833333333333334
P26,arousal,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,45,75,0.4444444444444444,0.5
P26,arousal,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,45,75,0.3666666666666667,0.375
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,118,94,24,44,74,0.4444444444444444,0.4166666666666667
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,118,94,24,44,74,0.5444444444444445,0.5416666666666666
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,118,94,24,44,74,0.5666666666666667,0.625
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,118,95,23,44,74,0.7261904761904762,0.7391304347826086
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,118,95,23,44,74,0.65,0.6956521739130435
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,118,94,24,44,74,0.4777777777777778,0.4583333333333333
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,118,94,24,44,74,0.4444444444444444,0.5
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,118,94,24,44,74,0.5111111111111111,0.5833333333333334
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,118,95,23,44,74,0.6865079365079365,0.7391304347826086
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,118,95,23,44,74,0.49583333333333335,0.6086956521739131
P26,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,118,94,24,44,74,0.5111111111111111,0.5
P26,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,118,94,24,44,74,0.5222222222222221,0.5416666666666666
P26,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,118,94,24,44,74,0.5666666666666667,0.625
P26,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,118,95,23,44,74,0.7261904761904762,0.7391304347826086
P26,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,118,95,23,44,74,0.5833333333333333,0.6086956521739131
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,118,94,24,44,74,0.5333333333333333,0.5
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,118,94,24,44,74,0.711111111111111,0.6666666666666666
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,118,94,24,44,74,0.5777777777777777,0.6666666666666666
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,118,95,23,44,74,0.6349206349206349,0.6521739130434783
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,118,95,23,44,74,0.5833333333333333,0.6086956521739131
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,118,94,24,44,74,0.45555555555555555,0.4583333333333333
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,118,94,24,44,74,0.6,0.5833333333333334
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,118,94,24,44,74,0.5777777777777777,0.6666666666666666
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,118,95,23,44,74,0.6904761904761905,0.6956521739130435
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,118,95,23,44,74,0.6208333333333333,0.6956521739130435
P26,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,118,94,24,44,74,0.4777777777777778,0.4583333333333333
P26,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,118,94,24,44,74,0.5777777777777777,0.5833333333333334
P26,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,118,94,24,44,74,0.5333333333333333,0.5833333333333334
P26,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,118,95,23,44,74,0.6706349206349207,0.6956521739130435
P26,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,118,95,23,44,74,0.6166666666666667,0.6521739130434783
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,118,94,24,44,74,0.4222222222222222,0.4166666666666667
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,118,94,24,44,74,0.4888888888888889,0.5
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,118,94,24,44,74,0.5666666666666667,0.625
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,118,95,23,44,74,0.5793650793650793,0.6086956521739131
P26,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,118,95,23,44,74,0.6166666666666667,0.6521739130434783
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,118,94,24,44,74,0.5222222222222221,0.5416666666666666
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,118,94,24,44,74,0.5555555555555556,0.5833333333333334
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,118,94,24,44,74,0.5,0.5416666666666666
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,118,95,23,44,74,0.5079365079365079,0.5217391304347826
P26,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,118,95,23,44,74,0.5875,0.6521739130434783
P26,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,118,94,24,44,74,0.5,0.4583333333333333
P26,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,118,94,24,44,74,0.4888888888888889,0.5
P26,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,118,94,24,44,74,0.5111111111111111,0.5833333333333334
