mode,target,modality,classifier,feature_count_request,feature_count_resolved,feature,selected_folds,outer_folds,selection_frequency,mean_feature_score
general,arousal,eeg,gnb,20,20,eeg_sd__C3,0,46,0.0,0.7493624538394591
general,arousal,eeg,gnb,20,20,eeg_sd__C4,0,46,0.0,2.140972157953932
general,arousal,eeg,gnb,20,20,eeg_sd__Cz,0,46,0.0,0.9693554215448877
general,arousal,eeg,gnb,20,20,eeg_sd__Fz,0,46,0.0,9.198551686868296
general,arousal,eeg,gnb,20,20,eeg_sd__Oz,0,46,0.0,8.259545739207178
general,arousal,eeg,gnb,20,20,eeg_sd__PO7,0,46,0.0,3.3607948383454813
general,arousal,eeg,gnb,20,20,eeg_sd__PO8,0,46,0.0,4.329148314542897
general,arousal,eeg,gnb,20,20,eeg_se__C3,0,46,0.0,1.8533273778988626
general,arousal,eeg,gnb,20,20,eeg_se__C4,0,46,0.0,0.42066057985955074
general,arousal,eeg,gnb,20,20,eeg_se__Cz,0,46,0.0,11.310185383126248
general,arousal,eeg,gnb,20,20,eeg_se__Fz,0,46,0.0,14.867766996872557
general,arousal,eeg,gnb,20,20,eeg_se__PO8,0,46,0.0,12.212756242369284
general,arousal,eeg,gnb,20,20,eeg_se__Pz,0,46,0.0,2.3977477152082183
general,arousal,eeg,gnb,20,20,eeg_se_alpha__C3,0,46,0.0,0.03727107858552314
general,arousal,eeg,gnb,20,20,eeg_se_alpha__C4,0,46,0.0,0.23979429347122802
general,arousal,eeg,gnb,20,20,eeg_se_alpha__Cz,0,46,0.0,0.2701639237009959
general,arousal,eeg,gnb,20,20,eeg_se_alpha__Fz,0,46,0.0,0.5621727456339177
general,arousal,eeg,gnb,20,20,eeg_se_alpha__Oz,0,46,0.0,4.272084272587087
general,arousal,eeg,gnb,20,20,eeg_se_alpha__PO7,0,46,0.0,0.1875595566621741
general,arousal,eeg,gnb,20,20,eeg_se_alpha__PO8,0,46,0.0,2.747281400582565
general,arousal,eeg,gnb,20,20,eeg_se_alpha__Pz,0,46,0.0,3.2721731086507133
general,arousal,eeg,gnb,20,20,eeg_se_beta__C3,0,46,0.0,0.5910959309468249
general,arousal,eeg,gnb,20,20,eeg_se_beta__C4,0,46,0.0,1.8273178568743678
general,arousal,eeg,gnb,20,20,eeg_se_beta__Cz,0,46,0.0,0.23516103138587569
general,arousal,eeg,gnb,20,20,eeg_se_beta__Fz,0,46,0.0,1.2783515057279202
general,arousal,eeg,gnb,20,20,eeg_se_beta__Oz,0,46,0.0,0.14116241656542725
general,arousal,eeg,gnb,20,20,eeg_se_beta__PO7,0,46,0.0,3.0052895322601643
general,arousal,eeg,gnb,20,20,eeg_se_beta__PO8,0,46,0.0,0.20541326430019494
general,arousal,eeg,gnb,20,20,eeg_se_beta__Pz,0,46,0.0,9.168002254182486
general,arousal,eeg,gnb,20,20,eeg_se_delta__C3,0,46,0.0,2.1843895187216846
general,arousal,eeg,gnb,20,20,eeg_se_delta__C4,0,46,0.0,0.261004123486325
general,arousal,eeg,gnb,20,20,eeg_se_delta__Cz,0,46,0.0,0.6426813258800543
general,arousal,eeg,gnb,20,20,eeg_se_delta__Fz,0,46,0.0,0.0312551801708383
general,arousal,eeg,gnb,20,20,eeg_se_delta__Oz,0,46,0.0,0.03259074074704534
general,arousal,eeg,gnb,20,20,eeg_se_delta__PO7,0,46,0.0,0.3677052676577393
general,arousal,eeg,gnb,20,20,eeg_se_delta__PO8,0,46,0.0,1.371810660613364
general,arousal,eeg,gnb,20,20,eeg_se_delta__Pz,0,46,0.0,0.03377300931537239
general,arousal,eeg,gnb,20,20,eeg_se_gamma__Cz,0,46,0.0,4.464870283992601
general,arousal,eeg,gnb,20,20,eeg_se_gamma__Fz,0,46,0.0,7.858148423728511
general,arousal,eeg,gnb,20,20,eeg_se_gamma__Oz,0,46,0.0,2.207839347812977
general,arousal,eeg,gnb,20,20,eeg_se_gamma__PO7,0,46,0.0,5.236509993367855
general,arousal,eeg,gnb,20,20,eeg_se_gamma__PO8,0,46,0.0,6.39682403659235
general,arousal,eeg,gnb,20,20,eeg_se_gamma__Pz,0,46,0.0,4.584311436133381
general,arousal,eeg,gnb,20,20,eeg_se_theta__C3,0,46,0.0,0.039434259120180074
general,arousal,eeg,gnb,20,20,eeg_se_theta__C4,0,46,0.0,2.4509090221079095
general,arousal,eeg,gnb,20,20,eeg_se_theta__Cz,0,46,0.0,0.07281977918532251
general,arousal,eeg,gnb,20,20,eeg_se_theta__Fz,0,46,0.0,3.623340486984321
general,arousal,eeg,gnb,20,20,eeg_se_theta__Oz,0,46,0.0,0.36433009325022303
general,arousal,eeg,gnb,20,20,eeg_se_theta__PO7,0,46,0.0,0.2119012961728978
general,arousal,eeg,gnb,20,20,eeg_se_theta__PO8,0,46,0.0,1.2983314226324665
general,arousal,eeg,gnb,20,20,eeg_se_theta__Pz,0,46,0.0,1.3436468068997576
general,arousal,eeg,gnb,5,5,eeg_hc__PO7,46,46,1.0,46.248379903359194
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__Pz,44,46,0.9565217391304348,55.83544857983422
general,arousal,eeg,gnb,5,5,eeg_mf_hz__C3,44,46,0.9565217391304348,41.47019023020746
general,arousal,eeg,gnb,5,5,eeg_hc__PO8,40,46,0.8695652173913043,34.8614565353747
general,arousal,eeg,gnb,5,5,eeg_hm__Fz,19,46,0.41304347826086957,32.081358140164255
general,arousal,eeg,gnb,5,5,eeg_bp_beta__Pz,9,46,0.1956521739130435,30.983078647921097
general,arousal,eeg,gnb,5,5,eeg_hc__C3,9,46,0.1956521739130435,31.125434093690522
general,arousal,eeg,gnb,5,5,eeg_hm__PO8,7,46,0.15217391304347827,30.66881989896471
general,arousal,eeg,gnb,5,5,eeg_hm__PO7,3,46,0.06521739130434782,30.1962248362151
general,arousal,eeg,gnb,5,5,eeg_sd__Pz,3,46,0.06521739130434782,28.347708837582065
general,arousal,eeg,gnb,5,5,eeg_hm__Oz,2,46,0.043478260869565216,24.67394729045588
general,arousal,eeg,gnb,5,5,eeg_se_gamma__C3,2,46,0.043478260869565216,29.435533142109875
general,arousal,eeg,gnb,5,5,eeg_hc__Oz,1,46,0.021739130434782608,28.411630136981927
general,arousal,eeg,gnb,5,5,eeg_hm__Cz,1,46,0.021739130434782608,28.801610491154744
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__C3,0,46,0.0,3.0964634270486644
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__C4,0,46,0.0,12.775745717540639
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__Cz,0,46,0.0,6.618053333030788
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__Fz,0,46,0.0,7.47863594526284
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__Oz,0,46,0.0,0.14436580490997453
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__PO7,0,46,0.0,5.114733493089257
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__PO8,0,46,0.0,0.7998058440013509
general,arousal,eeg,gnb,5,5,eeg_bp_beta__C3,0,46,0.0,5.360896221531458
general,arousal,eeg,gnb,5,5,eeg_bp_beta__C4,0,46,0.0,5.441869726802459
general,arousal,eeg,gnb,5,5,eeg_bp_beta__Cz,0,46,0.0,1.3148142584993876
general,arousal,eeg,gnb,5,5,eeg_bp_beta__Fz,0,46,0.0,8.24041216589892
general,arousal,eeg,gnb,5,5,eeg_bp_beta__Oz,0,46,0.0,0.2219650237377735
general,arousal,eeg,gnb,5,5,eeg_bp_beta__PO7,0,46,0.0,7.273934808624533
general,arousal,eeg,gnb,5,5,eeg_bp_beta__PO8,0,46,0.0,2.538449858064339
