participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,modality
P01,arousal,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,112,90,22,45,67,0.5341880341880342,0.5909090909090909,eeg
P01,arousal,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,112,90,22,45,67,0.6239316239316239,0.6363636363636364,eeg
P01,arousal,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,112,89,23,45,67,0.4206349206349206,0.391304347826087,eeg
P01,arousal,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,112,89,23,45,67,0.5,0.6086956521739131,eeg
P01,arousal,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,112,90,22,45,67,0.4914529914529914,0.5,eeg
P01,arousal,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,112,90,22,45,67,0.5897435897435898,0.6363636363636364,eeg
P01,arousal,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,112,90,22,45,67,0.6794871794871795,0.6818181818181818,eeg
P01,arousal,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,112,89,23,45,67,0.4563492063492064,0.4347826086956521,eeg
P01,arousal,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,112,89,23,45,67,0.6150793650793651,0.6521739130434783,eeg
P01,arousal,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,112,90,22,45,67,0.3461538461538461,0.4090909090909091,eeg
P01,arousal,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,112,90,22,45,67,0.6666666666666666,0.7272727272727273,eeg
P01,arousal,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,112,90,22,45,67,0.5512820512820513,0.5909090909090909,eeg
P01,arousal,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,112,89,23,45,67,0.5119047619047619,0.4782608695652174,eeg
P01,arousal,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,112,89,23,45,67,0.6150793650793651,0.6521739130434783,eeg
P01,arousal,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,112,90,22,45,67,0.5854700854700855,0.5909090909090909,eeg
P01,arousal,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,112,90,22,45,67,0.4957264957264957,0.5454545454545454,eeg
P01,arousal,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,112,90,22,45,67,0.7008547008547008,0.7272727272727273,eeg
P01,arousal,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,112,89,23,45,67,0.4722222222222222,0.4782608695652174,eeg
P01,arousal,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,112,89,23,45,67,0.5,0.6086956521739131,eeg
P01,arousal,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,112,90,22,45,67,0.5341880341880342,0.5909090909090909,eeg
P01,arousal,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,112,90,22,45,67,0.5341880341880342,0.5909090909090909,eeg
P01,arousal,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,112,90,22,45,67,0.5897435897435898,0.6363636363636364,eeg
P01,arousal,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,112,89,23,45,67,0.4206349206349206,0.391304347826087,eeg
P01,arousal,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,112,89,23,45,67,0.6150793650793651,0.6521739130434783,eeg
P01,arousal,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,112,90,22,45,67,0.4017094017094017,0.4545454545454545,eeg
P01,arousal,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,112,90,22,45,67,0.5726495726495726,0.6363636363636364,eeg
P01,arousal,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,112,90,22,45,67,0.6623931623931625,0.6818181818181818,eeg
P02,valence,logreg,all_eeg,all_channels,8,primary,120,1,8,5,84,67,17,25,59,0.775,0.7647058823529411,eeg
P02,valence,logreg,all_eeg,all_channels,8,primary,120,2,8,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471,eeg
P02,valence,logreg,all_eeg,all_channels,8,primary,120,3,8,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118,eeg
P02,valence,logreg,all_eeg,all_channels,8,primary,120,4,8,5,84,67,17,25,59,0.4333333333333333,0.5294117647058824,eeg
P02,valence,logreg,all_eeg,all_channels,8,primary,120,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625,eeg
P02,valence,svm,all_eeg,all_channels,8,primary,120,1,8,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118,eeg
P02,valence,svm,all_eeg,all_channels,8,primary,120,2,8,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471,eeg
P02,valence,svm,all_eeg,all_channels,8,primary,120,3,8,5,84,67,17,25,59,0.475,0.5882352941176471,eeg
P02,valence,svm,all_eeg,all_channels,8,primary,120,4,8,5,84,67,17,25,59,0.55,0.5294117647058824,eeg
P02,valence,svm,all_eeg,all_channels,8,primary,120,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625,eeg
P02,valence,gnb,all_eeg,all_channels,8,primary,120,1,8,5,84,67,17,25,59,0.7333333333333334,0.7058823529411765,eeg
P02,valence,gnb,all_eeg,all_channels,8,primary,120,2,8,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471,eeg
P02,valence,gnb,all_eeg,all_channels,8,primary,120,3,8,5,84,67,17,25,59,0.575,0.6470588235294118,eeg
P02,valence,gnb,all_eeg,all_channels,8,primary,120,4,8,5,84,67,17,25,59,0.6583333333333333,0.7647058823529411,eeg
P02,valence,gnb,all_eeg,all_channels,8,primary,120,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625,eeg
P02,valence,logreg,all_eeg,all_channels,10,primary,120,1,10,5,84,67,17,25,59,0.675,0.7058823529411765,eeg
P02,valence,logreg,all_eeg,all_channels,10,primary,120,2,10,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118,eeg
P02,valence,logreg,all_eeg,all_channels,10,primary,120,3,10,5,84,67,17,25,59,0.475,0.5882352941176471,eeg
P02,valence,logreg,all_eeg,all_channels,10,primary,120,4,10,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058,eeg
P02,valence,logreg,all_eeg,all_channels,10,primary,120,5,10,5,84,68,16,25,59,0.5181818181818182,0.5625,eeg
P02,valence,svm,all_eeg,all_channels,10,primary,120,1,10,5,84,67,17,25,59,0.6166666666666667,0.7058823529411765,eeg
P02,valence,svm,all_eeg,all_channels,10,primary,120,2,10,5,84,67,17,25,59,0.475,0.5882352941176471,eeg
P02,valence,svm,all_eeg,all_channels,10,primary,120,3,10,5,84,67,17,25,59,0.3916666666666667,0.4705882352941176,eeg
P02,valence,svm,all_eeg,all_channels,10,primary,120,4,10,5,84,67,17,25,59,0.375,0.5294117647058824,eeg
P02,valence,svm,all_eeg,all_channels,10,primary,120,5,10,5,84,68,16,25,59,0.4545454545454545,0.625,eeg
P02,valence,gnb,all_eeg,all_channels,10,primary,120,1,10,5,84,67,17,25,59,0.775,0.7647058823529411,eeg
P02,valence,gnb,all_eeg,all_channels,10,primary,120,2,10,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471,eeg
P02,valence,gnb,all_eeg,all_channels,10,primary,120,3,10,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471,eeg
P02,valence,gnb,all_eeg,all_channels,10,primary,120,4,10,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058,eeg
P02,valence,gnb,all_eeg,all_channels,10,primary,120,5,10,5,84,68,16,25,59,0.6090909090909091,0.6875,eeg
P02,valence,logreg,hjorth,all_channels,8,primary,16,1,8,5,84,67,17,25,59,0.875,0.8235294117647058,eeg
P02,valence,logreg,hjorth,all_channels,8,primary,16,2,8,5,84,67,17,25,59,0.4916666666666667,0.5294117647058824,eeg
P02,valence,logreg,hjorth,all_channels,8,primary,16,3,8,5,84,67,17,25,59,0.6166666666666667,0.7058823529411765,eeg
P02,valence,logreg,hjorth,all_channels,8,primary,16,4,8,5,84,67,17,25,59,0.7166666666666667,0.7647058823529411,eeg
P02,valence,logreg,hjorth,all_channels,8,primary,16,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625,eeg
P02,valence,svm,hjorth,all_channels,8,primary,16,1,8,5,84,67,17,25,59,0.6916666666666667,0.6470588235294118,eeg
P02,valence,svm,hjorth,all_channels,8,primary,16,2,8,5,84,67,17,25,59,0.45,0.4705882352941176,eeg
P02,valence,svm,hjorth,all_channels,8,primary,16,3,8,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118,eeg
P02,valence,svm,hjorth,all_channels,8,primary,16,4,8,5,84,67,17,25,59,0.775,0.7647058823529411,eeg
P02,valence,svm,hjorth,all_channels,8,primary,16,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625,eeg
P02,valence,gnb,hjorth,all_channels,8,primary,16,1,8,5,84,67,17,25,59,0.8166666666666667,0.8235294117647058,eeg
P02,valence,gnb,hjorth,all_channels,8,primary,16,2,8,5,84,67,17,25,59,0.45,0.4705882352941176,eeg
P02,valence,gnb,hjorth,all_channels,8,primary,16,3,8,5,84,67,17,25,59,0.6333333333333333,0.6470588235294118,eeg
P02,valence,gnb,hjorth,all_channels,8,primary,16,4,8,5,84,67,17,25,59,0.675,0.7058823529411765,eeg
P02,valence,gnb,hjorth,all_channels,8,primary,16,5,8,5,84,68,16,25,59,0.5636363636363637,0.625,eeg
P02,valence,logreg,hjorth,all_channels,10,primary,16,1,10,5,84,67,17,25,59,0.875,0.8235294117647058,eeg
P02,valence,logreg,hjorth,all_channels,10,primary,16,2,10,5,84,67,17,25,59,0.4333333333333333,0.5294117647058824,eeg
P02,valence,logreg,hjorth,all_channels,10,primary,16,3,10,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118,eeg
P02,valence,logreg,hjorth,all_channels,10,primary,16,4,10,5,84,67,17,25,59,0.45,0.4705882352941176,eeg
P02,valence,logreg,hjorth,all_channels,10,primary,16,5,10,5,84,68,16,25,59,0.5181818181818182,0.5625,eeg
P02,valence,svm,hjorth,all_channels,10,primary,16,1,10,5,84,67,17,25,59,0.875,0.8235294117647058,eeg
P02,valence,svm,hjorth,all_channels,10,primary,16,2,10,5,84,67,17,25,59,0.45,0.4705882352941176,eeg
P02,valence,svm,hjorth,all_channels,10,primary,16,3,10,5,84,67,17,25,59,0.4916666666666667,0.5294117647058824,eeg
P02,valence,svm,hjorth,all_channels,10,primary,16,4,10,5,84,67,17,25,59,0.5,0.7058823529411765,eeg
P02,valence,svm,hjorth,all_channels,10,primary,16,5,10,5,84,68,16,25,59,0.6,0.75,eeg
P02,valence,gnb,hjorth,all_channels,10,primary,16,1,10,5,84,67,17,25,59,0.8166666666666667,0.8235294117647058,eeg
P02,valence,gnb,hjorth,all_channels,10,primary,16,2,10,5,84,67,17,25,59,0.45,0.4705882352941176,eeg
P02,valence,gnb,hjorth,all_channels,10,primary,16,3,10,5,84,67,17,25,59,0.5916666666666667,0.5882352941176471,eeg
P02,valence,gnb,hjorth,all_channels,10,primary,16,4,10,5,84,67,17,25,59,0.7333333333333334,0.7058823529411765,eeg
P02,valence,gnb,hjorth,all_channels,10,primary,16,5,10,5,84,68,16,25,59,0.5636363636363637,0.625,eeg
P02,valence,logreg,time_statistical,all_channels,all,primary,8,1,all,5,84,67,17,25,59,0.875,0.8235294117647058,eeg
P02,valence,logreg,time_statistical,all_channels,all,primary,8,2,all,5,84,67,17,25,59,0.4166666666666667,0.5882352941176471,eeg
P02,valence,logreg,time_statistical,all_channels,all,primary,8,3,all,5,84,67,17,25,59,0.375,0.5294117647058824,eeg
P02,valence,logreg,time_statistical,all_channels,all,primary,8,4,all,5,84,67,17,25,59,0.6,0.7647058823529411,eeg
P02,valence,logreg,time_statistical,all_channels,all,primary,8,5,all,5,84,68,16,25,59,0.5181818181818182,0.5625,eeg
P02,valence,svm,time_statistical,all_channels,all,primary,8,1,all,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058,eeg
P02,valence,svm,time_statistical,all_channels,all,primary,8,2,all,5,84,67,17,25,59,0.5,0.7058823529411765,eeg
P02,valence,svm,time_statistical,all_channels,all,primary,8,3,all,5,84,67,17,25,59,0.5,0.2941176470588235,eeg
P02,valence,svm,time_statistical,all_channels,all,primary,8,4,all,5,84,67,17,25,59,0.5,0.7058823529411765,eeg
P02,valence,svm,time_statistical,all_channels,all,primary,8,5,all,5,84,68,16,25,59,0.4818181818181818,0.4375,eeg
P02,valence,gnb,time_statistical,all_channels,all,primary,8,1,all,5,84,67,17,25,59,0.8166666666666667,0.8235294117647058,eeg
P02,valence,gnb,time_statistical,all_channels,all,primary,8,2,all,5,84,67,17,25,59,0.3083333333333333,0.3529411764705882,eeg
P02,valence,gnb,time_statistical,all_channels,all,primary,8,3,all,5,84,67,17,25,59,0.3916666666666667,0.4705882352941176,eeg
P02,valence,gnb,time_statistical,all_channels,all,primary,8,4,all,5,84,67,17,25,59,0.5583333333333333,0.7058823529411765,eeg
P02,valence,gnb,time_statistical,all_channels,all,primary,8,5,all,5,84,68,16,25,59,0.5090909090909091,0.625,eeg
P02,valence,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058,eeg
P02,valence,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471,eeg
P02,valence,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,84,67,17,25,59,0.7166666666666667,0.7647058823529411,eeg
P02,valence,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,84,67,17,25,59,0.7166666666666667,0.7647058823529411,eeg
P02,valence,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625,eeg
P02,valence,svm,paper_compact,all_channels,8,secondary,64,1,8,5,84,67,17,25,59,0.675,0.7058823529411765,eeg
P02,valence,svm,paper_compact,all_channels,8,secondary,64,2,8,5,84,67,17,25,59,0.6333333333333333,0.6470588235294118,eeg
P02,valence,svm,paper_compact,all_channels,8,secondary,64,3,8,5,84,67,17,25,59,0.6333333333333333,0.6470588235294118,eeg
P02,valence,svm,paper_compact,all_channels,8,secondary,64,4,8,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058,eeg
P02,valence,svm,paper_compact,all_channels,8,secondary,64,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625,eeg
P02,valence,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058,eeg
P02,valence,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471,eeg
P02,valence,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,84,67,17,25,59,0.675,0.7058823529411765,eeg
P02,valence,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,84,67,17,25,59,0.6583333333333333,0.7647058823529411,eeg
P02,valence,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,84,68,16,25,59,0.5090909090909091,0.625,eeg
P02,valence,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,84,67,17,25,59,0.9166666666666669,0.8823529411764706,eeg
P02,valence,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,84,67,17,25,59,0.6333333333333333,0.6470588235294118,eeg
P02,valence,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,84,67,17,25,59,0.5083333333333333,0.4705882352941176,eeg
P02,valence,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,84,67,17,25,59,0.7166666666666667,0.7647058823529411,eeg
P02,valence,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,84,68,16,25,59,0.5181818181818182,0.5625,eeg
P02,valence,svm,paper_compact,all_channels,10,secondary,64,1,10,5,84,67,17,25,59,0.5583333333333333,0.7058823529411765,eeg
P02,valence,svm,paper_compact,all_channels,10,secondary,64,2,10,5,84,67,17,25,59,0.675,0.7058823529411765,eeg
P02,valence,svm,paper_compact,all_channels,10,secondary,64,3,10,5,84,67,17,25,59,0.5916666666666667,0.5882352941176471,eeg
P02,valence,svm,paper_compact,all_channels,10,secondary,64,4,10,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058,eeg
P02,valence,svm,paper_compact,all_channels,10,secondary,64,5,10,5,84,68,16,25,59,0.5636363636363637,0.625,eeg
P02,valence,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,84,67,17,25,59,0.8,0.8823529411764706,eeg
P02,valence,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,84,67,17,25,59,0.675,0.7058823529411765,eeg
P02,valence,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,84,67,17,25,59,0.6333333333333333,0.6470588235294118,eeg
P02,valence,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,84,67,17,25,59,0.6583333333333333,0.7647058823529411,eeg
P02,valence,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,84,68,16,25,59,0.6545454545454545,0.75,eeg
P02,valence,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,84,67,17,25,59,0.5583333333333333,0.7058823529411765,eeg
P02,valence,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471,eeg
P02,valence,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,84,67,17,25,59,0.475,0.5882352941176471,eeg
P02,valence,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,84,67,17,25,59,0.6166666666666667,0.7058823529411765,eeg
P02,valence,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,84,68,16,25,59,0.4727272727272727,0.5,eeg
P02,valence,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,84,67,17,25,59,0.5583333333333333,0.7058823529411765,eeg
P02,valence,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,84,67,17,25,59,0.5,0.7058823529411765,eeg
P02,valence,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,84,67,17,25,59,0.3916666666666667,0.4705882352941176,eeg
P02,valence,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,84,67,17,25,59,0.6583333333333333,0.7647058823529411,eeg
P02,valence,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,84,68,16,25,59,0.4272727272727272,0.4375,eeg
P02,valence,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,84,67,17,25,59,0.6583333333333333,0.7647058823529411,eeg
P02,valence,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,84,67,17,25,59,0.4916666666666667,0.5294117647058824,eeg
P02,valence,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118,eeg
P02,valence,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,84,67,17,25,59,0.6,0.7647058823529411,eeg
P02,valence,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,84,68,16,25,59,0.6545454545454545,0.75,eeg
P02,valence,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,84,67,17,25,59,0.5583333333333333,0.7058823529411765,eeg
P02,valence,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471,eeg
P02,valence,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,84,67,17,25,59,0.475,0.5882352941176471,eeg
P02,valence,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,84,67,17,25,59,0.7,0.8235294117647058,eeg
P02,valence,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,84,68,16,25,59,0.4272727272727272,0.4375,eeg
P02,valence,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,84,67,17,25,59,0.475,0.5882352941176471,eeg
P02,valence,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,84,67,17,25,59,0.5,0.7058823529411765,eeg
P02,valence,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,84,67,17,25,59,0.3916666666666667,0.4705882352941176,eeg
P02,valence,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,84,67,17,25,59,0.5,0.7058823529411765,eeg
P02,valence,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,84,68,16,25,59,0.4272727272727272,0.4375,eeg
P02,valence,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,84,67,17,25,59,0.6166666666666667,0.7058823529411765,eeg
P02,valence,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471,eeg
P02,valence,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118,eeg
P02,valence,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,84,67,17,25,59,0.5,0.7058823529411765,eeg
P02,valence,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,84,68,16,25,59,0.6090909090909091,0.6875,eeg
P02,arousal,logreg,all_eeg,all_channels,8,primary,120,1,8,5,100,80,20,39,61,0.3541666666666667,0.4,eeg
P02,arousal,logreg,all_eeg,all_channels,8,primary,120,2,8,5,100,80,20,39,61,0.3958333333333333,0.45,eeg
P02,arousal,logreg,all_eeg,all_channels,8,primary,120,3,8,5,100,80,20,39,61,0.3333333333333333,0.35,eeg
P02,arousal,logreg,all_eeg,all_channels,8,primary,120,4,8,5,100,80,20,39,61,0.5208333333333333,0.55,eeg
P02,arousal,logreg,all_eeg,all_channels,8,primary,120,5,8,5,100,80,20,39,61,0.445054945054945,0.45,eeg
P02,arousal,svm,all_eeg,all_channels,8,primary,120,1,8,5,100,80,20,39,61,0.4583333333333333,0.55,eeg
P02,arousal,svm,all_eeg,all_channels,8,primary,120,2,8,5,100,80,20,39,61,0.3541666666666667,0.4,eeg
P02,arousal,svm,all_eeg,all_channels,8,primary,120,3,8,5,100,80,20,39,61,0.2708333333333333,0.3,eeg
P02,arousal,svm,all_eeg,all_channels,8,primary,120,4,8,5,100,80,20,39,61,0.6041666666666667,0.65,eeg
P02,arousal,svm,all_eeg,all_channels,8,primary,120,5,8,5,100,80,20,39,61,0.5164835164835164,0.5,eeg
P02,arousal,gnb,all_eeg,all_channels,8,primary,120,1,8,5,100,80,20,39,61,0.375,0.45,eeg
P02,arousal,gnb,all_eeg,all_channels,8,primary,120,2,8,5,100,80,20,39,61,0.5,0.55,eeg
P02,arousal,gnb,all_eeg,all_channels,8,primary,120,3,8,5,100,80,20,39,61,0.4166666666666667,0.45,eeg
P02,arousal,gnb,all_eeg,all_channels,8,primary,120,4,8,5,100,80,20,39,61,0.6041666666666667,0.65,eeg
P02,arousal,gnb,all_eeg,all_channels,8,primary,120,5,8,5,100,80,20,39,61,0.4010989010989011,0.35,eeg
P02,arousal,logreg,all_eeg,all_channels,10,primary,120,1,10,5,100,80,20,39,61,0.375,0.45,eeg
P02,arousal,logreg,all_eeg,all_channels,10,primary,120,2,10,5,100,80,20,39,61,0.4375,0.5,eeg
P02,arousal,logreg,all_eeg,all_channels,10,primary,120,3,10,5,100,80,20,39,61,0.3125,0.35,eeg
P02,arousal,logreg,all_eeg,all_channels,10,primary,120,4,10,5,100,80,20,39,61,0.5625,0.6,eeg
P02,arousal,logreg,all_eeg,all_channels,10,primary,120,5,10,5,100,80,20,39,61,0.445054945054945,0.45,eeg
P02,arousal,svm,all_eeg,all_channels,10,primary,120,1,10,5,100,80,20,39,61,0.4583333333333333,0.55,eeg
P02,arousal,svm,all_eeg,all_channels,10,primary,120,2,10,5,100,80,20,39,61,0.3541666666666667,0.4,eeg
P02,arousal,svm,all_eeg,all_channels,10,primary,120,3,10,5,100,80,20,39,61,0.4583333333333333,0.55,eeg
P02,arousal,svm,all_eeg,all_channels,10,primary,120,4,10,5,100,80,20,39,61,0.4583333333333333,0.5,eeg
P02,arousal,svm,all_eeg,all_channels,10,primary,120,5,10,5,100,80,20,39,61,0.445054945054945,0.45,eeg
