participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,feature_count_resolved,outer_folds,mean_outer_cv_balanced_accuracy,fold_ba_sd,outer_fold_ba_values,mean_accuracy,low_count,high_count,sample_size
P03,valence,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.3488095238095238,0.17870035028713227,"[0.35714285714285715, 0.5535714285714286, 0.08333333333333333, 0.4583333333333333, 0.29166666666666663]",0.39636363636363636,21,32,53
P03,valence,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.38785714285714284,0.12754328774746676,"[0.35714285714285715, 0.48214285714285715, 0.18333333333333335, 0.5, 0.41666666666666663]",0.4163636363636364,21,32,53
P03,valence,logreg,time_statistical,all_channels,all,primary,8,all,5,0.5961904761904762,0.18282900639185048,"[0.6785714285714286, 0.5357142857142857, 0.43333333333333335, 0.4583333333333333, 0.875]",0.6254545454545454,21,32,53
P03,valence,svm,all_eeg,all_channels,10,primary,120,10,5,0.506904761904762,0.06684923979880406,"[0.42857142857142855, 0.4642857142857143, 0.6, 0.5416666666666667, 0.5]",0.5672727272727272,21,32,53
P03,valence,svm,all_eeg,all_channels,8,primary,120,8,5,0.5223809523809524,0.06989626262072007,"[0.42857142857142855, 0.5, 0.6, 0.5833333333333333, 0.5]",0.6036363636363636,21,32,53
P03,valence,svm,hjorth,all_channels,10,primary,16,10,5,0.4435714285714286,0.0794931506340793,"[0.35714285714285715, 0.5357142857142857, 0.3666666666666667, 0.4583333333333333, 0.5]",0.4727272727272728,21,32,53
P03,valence,svm,hjorth,all_channels,8,primary,16,8,5,0.49952380952380954,0.10165021613311649,"[0.35714285714285715, 0.6071428571428572, 0.45, 0.5833333333333333, 0.5]",0.5290909090909091,21,32,53
P03,valence,svm,paper_compact,all_channels,10,secondary,64,10,5,0.44261904761904763,0.12106153679682899,"[0.35714285714285715, 0.4642857142857143, 0.6, 0.29166666666666663, 0.5]",0.46909090909090906,21,32,53
P03,valence,svm,paper_compact,all_channels,8,secondary,64,8,5,0.508095238095238,0.10890547504295209,"[0.35714285714285715, 0.625, 0.6, 0.4583333333333333, 0.5]",0.5636363636363637,21,32,53
P03,valence,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.42976190476190473,0.06765843923039438,"[0.35714285714285715, 0.5, 0.5, 0.375, 0.41666666666666663]",0.4872727272727273,21,32,53
P03,valence,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.45476190476190476,0.08297115172239437,"[0.35714285714285715, 0.5, 0.5, 0.375, 0.5416666666666666]",0.5072727272727272,21,32,53
P03,valence,svm,time_statistical,all_channels,all,primary,8,all,5,0.4595238095238095,0.08111415907670554,"[0.5, 0.3392857142857143, 0.4166666666666667, 0.5416666666666667, 0.5]",0.5309090909090909,21,32,53
P04,arousal,gnb,all_eeg,all_channels,10,primary,120,10,5,0.4271062271062271,0.11399910477655058,"[0.46634615384615385, 0.4855769230769231, 0.22527472527472528, 0.45833333333333337, 0.5]",0.44000000000000006,39,63,102
P04,arousal,gnb,all_eeg,all_channels,8,primary,120,8,5,0.4663919413919414,0.11028543722265768,"[0.5673076923076923, 0.44711538461538464, 0.2967032967032967, 0.45833333333333337, 0.5625]",0.46952380952380957,39,63,102
P04,arousal,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.49926739926739927,0.0829003400507889,"[0.46634615384615385, 0.5576923076923077, 0.36813186813186816, 0.5416666666666667, 0.5625]",0.49000000000000005,39,63,102
P04,arousal,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.4938186813186813,0.0879362303731795,"[0.40384615384615385, 0.5961538461538461, 0.4065934065934066, 0.5, 0.5625]",0.49000000000000005,39,63,102
P04,arousal,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.5146520146520146,0.050952661980486,"[0.5048076923076923, 0.5817307692307692, 0.44505494505494503, 0.5, 0.5416666666666667]",0.5095238095238095,39,63,102
P04,arousal,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.488507326007326,0.1093197912283795,"[0.4423076923076923, 0.5817307692307692, 0.3351648351648352, 0.4791666666666667, 0.6041666666666667]",0.49000000000000005,39,63,102
P04,arousal,logreg,all_eeg,all_channels,10,primary,120,10,5,0.4468406593406594,0.09222758612400123,"[0.4423076923076923, 0.4951923076923077, 0.2967032967032967, 0.5416666666666667, 0.4583333333333333]",0.46047619047619043,39,63,102
P04,arousal,logreg,all_eeg,all_channels,8,primary,120,8,5,0.5157051282051283,0.1406445170545756,"[0.6057692307692308, 0.5576923076923077, 0.2692307692307692, 0.6041666666666667, 0.5416666666666667]",0.5385714285714286,39,63,102
P04,arousal,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.48708791208791213,0.0975998082962549,"[0.4182692307692308, 0.5865384615384616, 0.36813186813186816, 0.5833333333333333, 0.4791666666666667]",0.509047619047619,39,63,102
P04,arousal,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.46863553113553114,0.11631636380124805,"[0.3173076923076923, 0.5480769230769231, 0.37362637362637363, 0.5833333333333333, 0.5208333333333333]",0.5004761904761905,39,63,102
P04,arousal,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.4326007326007327,0.08663086549681304,"[0.34134615384615385, 0.4326923076923077, 0.36813186813186816, 0.45833333333333337, 0.5625]",0.4419047619047619,39,63,102
P04,arousal,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.4157509157509158,0.0744975119287045,"[0.3942307692307692, 0.47115384615384615, 0.2967032967032967, 0.4791666666666667, 0.4375]",0.4504761904761905,39,63,102
P04,arousal,svm,all_eeg,all_channels,10,primary,120,10,5,0.4608974358974359,0.10849370810128756,"[0.5288461538461539, 0.4855769230769231, 0.2692307692307692, 0.5208333333333334, 0.5]",0.49952380952380954,39,63,102
P04,arousal,svm,all_eeg,all_channels,8,primary,120,8,5,0.4628205128205128,0.07068924607173754,"[0.5, 0.44711538461538464, 0.34615384615384615, 0.5208333333333333, 0.5]",0.5485714285714286,39,63,102
P04,arousal,svm,paper_compact,all_channels,10,secondary,64,10,5,0.4659340659340659,0.07758513522455009,"[0.5, 0.5, 0.32967032967032966, 0.5208333333333333, 0.4791666666666667]",0.5176190476190476,39,63,102
P04,arousal,svm,paper_compact,all_channels,8,secondary,64,8,5,0.48035714285714287,0.09454607121846442,"[0.5, 0.5721153846153846, 0.32967032967032966, 0.4583333333333333, 0.5416666666666667]",0.5176190476190476,39,63,102
P04,arousal,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.4976648351648351,0.09848612660811613,"[0.5336538461538461, 0.5, 0.32967032967032966, 0.5416666666666666, 0.5833333333333333]",0.5280952380952381,39,63,102
P04,arousal,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.45695970695970695,0.06966274524385639,"[0.5, 0.5, 0.36813186813186816, 0.5208333333333334, 0.3958333333333333]",0.5076190476190476,39,63,102
P04,valence,gnb,all_eeg,all_channels,10,primary,120,10,5,0.5239468864468865,0.13284530677953751,"[0.6826923076923077, 0.3317307692307692, 0.521978021978022, 0.6041666666666667, 0.4791666666666667]",0.5395238095238095,39,63,102
P04,valence,gnb,all_eeg,all_channels,8,primary,120,8,5,0.5108058608058609,0.11242747035450827,"[0.6826923076923077, 0.3701923076923077, 0.521978021978022, 0.5, 0.4791666666666667]",0.529047619047619,39,63,102
P04,valence,gnb,hjorth,all_channels,10,primary,16,10,5,0.5009615384615385,0.09442625371089909,"[0.5480769230769231, 0.5480769230769231, 0.34615384615384615, 0.5833333333333333, 0.4791666666666667]",0.5676190476190477,39,63,102
P04,valence,gnb,hjorth,all_channels,8,primary,16,8,5,0.5211538461538462,0.11014291452764588,"[0.6105769230769231, 0.5865384615384616, 0.34615384615384615, 0.5833333333333333, 0.4791666666666667]",0.5866666666666667,39,63,102
P04,valence,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.5803113553113552,0.1207389236173392,"[0.6201923076923077, 0.47115384615384615, 0.4560439560439561, 0.75, 0.6041666666666667]",0.6085714285714285,39,63,102
P04,valence,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.5590201465201465,0.12057178886473624,"[0.5817307692307692, 0.4326923076923077, 0.489010989010989, 0.75, 0.5416666666666667]",0.5795238095238096,39,63,102
P04,valence,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.6242216117216117,0.1475021465154438,"[0.7596153846153846, 0.47115384615384615, 0.4945054945054945, 0.7916666666666667, 0.6041666666666667]",0.6671428571428571,39,63,102
P04,valence,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.6474816849816849,0.1580363958242026,"[0.7596153846153846, 0.4326923076923077, 0.5659340659340659, 0.8333333333333333, 0.6458333333333333]",0.6876190476190476,39,63,102
P04,valence,gnb,time_statistical,all_channels,all,primary,8,all,5,0.44958791208791204,0.09186444099465775,"[0.5721153846153846, 0.40865384615384615, 0.32967032967032966, 0.4375, 0.5]",0.47904761904761906,39,63,102
P04,valence,logreg,all_eeg,all_channels,10,primary,120,10,5,0.5744505494505494,0.1505957357851308,"[0.6057692307692308, 0.3317307692307692, 0.7472527472527473, 0.5833333333333334, 0.6041666666666667]",0.5804761904761905,39,63,102
P04,valence,logreg,all_eeg,all_channels,8,primary,120,8,5,0.5078754578754578,0.12308001897788402,"[0.4807692307692308, 0.3701923076923077, 0.41758241758241754, 0.625, 0.6458333333333333]",0.530952380952381,39,63,102
P04,valence,logreg,hjorth,all_channels,10,primary,16,10,5,0.579029304029304,0.09396637459361437,"[0.6442307692307692, 0.5480769230769231, 0.4945054945054945, 0.7083333333333333, 0.5]",0.6176190476190476,39,63,102
P04,valence,logreg,hjorth,all_channels,8,primary,16,8,5,0.5501831501831502,0.06552328188216411,"[0.6490384615384616, 0.5240384615384616, 0.4945054945054945, 0.5833333333333334, 0.5]",0.6066666666666667,39,63,102
P04,valence,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.5210622710622711,0.0880769295037462,"[0.5048076923076923, 0.4326923076923077, 0.521978021978022, 0.6666666666666667, 0.4791666666666667]",0.5304761904761904,39,63,102
P04,valence,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.5263278388278387,0.09096767990694898,"[0.5048076923076923, 0.47115384615384615, 0.489010989010989, 0.6875, 0.4791666666666667]",0.54,39,63,102
P04,valence,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.6499084249084249,0.14783080161213086,"[0.7836538461538461, 0.4326923076923077, 0.6373626373626373, 0.7916666666666667, 0.6041666666666667]",0.6776190476190476,39,63,102
P04,valence,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.6718864468864469,0.08613649327223974,"[0.7211538461538461, 0.5336538461538461, 0.7087912087912087, 0.75, 0.6458333333333333]",0.6971428571428572,39,63,102
P04,valence,logreg,time_statistical,all_channels,all,primary,8,all,5,0.5201923076923076,0.04989356274661387,"[0.5432692307692308, 0.47115384615384615, 0.46153846153846156, 0.5625, 0.5625]",0.5595238095238095,39,63,102
P04,valence,svm,all_eeg,all_channels,10,primary,120,10,5,0.5311355311355312,0.1290926647401395,"[0.6682692307692308, 0.3317307692307692, 0.489010989010989, 0.5625, 0.6041666666666667]",0.54,39,63,102
P04,valence,svm,all_eeg,all_channels,8,primary,120,8,5,0.5500457875457876,0.12793344693020461,"[0.4807692307692308, 0.3701923076923077, 0.5659340659340659, 0.6875, 0.6458333333333333]",0.570952380952381,39,63,102
P04,valence,svm,hjorth,all_channels,10,primary,16,10,5,0.5069139194139194,0.04905318744088704,"[0.44711538461538464, 0.5096153846153846, 0.4945054945054945, 0.5833333333333333, 0.5]",0.569047619047619,39,63,102
P04,valence,svm,hjorth,all_channels,8,primary,16,8,5,0.4634615384615385,0.1630580427205539,"[0.46153846153846156, 0.5, 0.23076923076923078, 0.6875, 0.4375]",0.5280952380952381,39,63,102
P04,valence,svm,paper_compact,all_channels,10,secondary,64,10,5,0.5726648351648351,0.13085714905417503,"[0.4567307692307692, 0.5192307692307692, 0.6373626373626373, 0.7708333333333333, 0.4791666666666667]",0.5900000000000001,39,63,102
P04,valence,svm,paper_compact,all_channels,8,secondary,64,8,5,0.5374084249084249,0.07921321512899687,"[0.4951923076923077, 0.4855769230769231, 0.5604395604395604, 0.6666666666666667, 0.4791666666666667]",0.569047619047619,39,63,102
P04,valence,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.647985347985348,0.13798096105667393,"[0.8221153846153846, 0.5096153846153846, 0.6373626373626373, 0.75, 0.5208333333333333]",0.6861904761904762,39,63,102
P04,valence,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.6378663003663003,0.16956756286586666,"[0.7980769230769231, 0.40865384615384615, 0.5659340659340659, 0.8125, 0.6041666666666667]",0.6871428571428572,39,63,102
P04,valence,svm,time_statistical,all_channels,all,primary,8,all,5,0.5583791208791209,0.08720874878298868,"[0.6442307692307692, 0.5432692307692308, 0.6043956043956045, 0.4166666666666667, 0.5833333333333333]",0.5885714285714286,39,63,102
P05,arousal,gnb,all_eeg,all_channels,10,primary,120,10,5,0.5515873015873016,0.04180814981290771,"[0.5952380952380952, 0.5396825396825397, 0.5952380952380952, 0.503968253968254, 0.5238095238095238]",0.6086956521739131,45,70,115
P05,arousal,gnb,all_eeg,all_channels,8,primary,120,8,5,0.5777777777777777,0.050006298419121804,"[0.6150793650793651, 0.503968253968254, 0.5793650793650793, 0.5595238095238095, 0.6309523809523809]",0.6260869565217392,45,70,115
P05,arousal,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.5238095238095237,0.07591716853059123,"[0.6507936507936507, 0.4841269841269841, 0.5079365079365079, 0.5238095238095238, 0.45238095238095233]",0.5652173913043479,45,70,115
P05,arousal,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.55,0.043884654923648465,"[0.5992063492063493, 0.4841269841269841, 0.5436507936507937, 0.5793650793650793, 0.5436507936507937]",0.5826086956521739,45,70,115
P05,arousal,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.4404761904761905,0.08108260611786729,"[0.48809523809523814, 0.35714285714285715, 0.5436507936507937, 0.45238095238095233, 0.3611111111111111]",0.4782608695652174,45,70,115
P05,arousal,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.40714285714285714,0.10840671391137748,"[0.5238095238095238, 0.32142857142857145, 0.3055555555555556, 0.5238095238095238, 0.3611111111111111]",0.4521739130434782,45,70,115
P05,arousal,logreg,all_eeg,all_channels,10,primary,120,10,5,0.573015873015873,0.05976143046671967,"[0.5595238095238095, 0.5595238095238095, 0.5992063492063493, 0.6547619047619048, 0.4920634920634921]",0.591304347826087,45,70,115
P05,arousal,logreg,all_eeg,all_channels,8,primary,120,8,5,0.6428571428571429,0.0698119527212666,"[0.746031746031746, 0.5595238095238095, 0.6190476190476191, 0.6190476190476191, 0.6706349206349207]",0.6521739130434783,45,70,115
P05,arousal,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.5484126984126985,0.043233940317348736,"[0.5277777777777778, 0.5396825396825397, 0.5992063492063493, 0.5833333333333333, 0.4920634920634921]",0.5565217391304348,45,70,115
P05,arousal,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.5547619047619048,0.07248991033257803,"[0.6031746031746031, 0.503968253968254, 0.5992063492063493, 0.6150793650793651, 0.45238095238095233]",0.5739130434782609,45,70,115
P05,arousal,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.4309523809523809,0.0740055427503423,"[0.36507936507936506, 0.3412698412698413, 0.4920634920634921, 0.503968253968254, 0.45238095238095233]",0.4521739130434782,45,70,115
P05,arousal,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.44603174603174606,0.06554229467321457,"[0.36507936507936506, 0.3968253968253968, 0.4920634920634921, 0.5238095238095238, 0.45238095238095233]",0.4608695652173913,45,70,115
P05,arousal,svm,all_eeg,all_channels,10,primary,120,10,5,0.5801587301587301,0.10973495864538338,"[0.7261904761904762, 0.46825396825396826, 0.5634920634920635, 0.6547619047619048, 0.48809523809523814]",0.6,45,70,115
P05,arousal,svm,all_eeg,all_channels,8,primary,120,8,5,0.5603174603174603,0.07526094690140327,"[0.5992063492063493, 0.4484126984126984, 0.5634920634920635, 0.6507936507936507, 0.5396825396825397]",0.6,45,70,115
P05,arousal,svm,paper_compact,all_channels,10,secondary,64,10,5,0.584126984126984,0.09076811717775111,"[0.6904761904761905, 0.5198412698412699, 0.6547619047619048, 0.5833333333333333, 0.4722222222222222]",0.6,45,70,115
P05,arousal,svm,paper_compact,all_channels,8,secondary,64,8,5,0.5301587301587302,0.06720305755560811,"[0.5753968253968254, 0.4642857142857143, 0.5992063492063493, 0.5595238095238095, 0.45238095238095233]",0.5826086956521739,45,70,115
P05,arousal,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.4246031746031746,0.08561686115234689,"[0.34523809523809523, 0.5, 0.4563492063492064, 0.5, 0.32142857142857145]",0.4782608695652174,45,70,115
P05,arousal,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.4515873015873016,0.07111925973720588,"[0.5, 0.35714285714285715, 0.39285714285714285, 0.5, 0.5079365079365079]",0.5304347826086957,45,70,115
P05,valence,gnb,all_eeg,all_channels,10,primary,120,10,5,0.5146270396270396,0.0962697524911169,"[0.44405594405594406, 0.40559440559440557, 0.6477272727272727, 0.5113636363636364, 0.5643939393939394]",0.5228260869565217,62,55,117
P05,valence,gnb,all_eeg,all_channels,8,primary,120,8,5,0.5306526806526806,0.07772934933285106,"[0.44405594405594406, 0.48951048951048953, 0.6477272727272727, 0.5113636363636364, 0.5606060606060606]",0.5394927536231884,62,55,117
P05,valence,gnb,hjorth,all_channels,10,primary,16,10,5,0.4784382284382285,0.09692006817071683,"[0.47202797202797203, 0.32167832167832167, 0.553030303030303, 0.5643939393939394, 0.4810606060606061]",0.4800724637681159,62,55,117
P05,valence,gnb,hjorth,all_channels,8,primary,16,8,5,0.4427156177156177,0.1116632081851651,"[0.3881118881118881, 0.27622377622377625, 0.553030303030303, 0.5189393939393939, 0.4772727272727273]",0.44637681159420295,62,55,117
P05,valence,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.5653846153846154,0.1262093344292145,"[0.4755244755244755, 0.4195804195804196, 0.6477272727272727, 0.553030303030303, 0.731060606060606]",0.5746376811594203,62,55,117
P05,valence,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.5633449883449884,0.12180891694705412,"[0.4370629370629371, 0.48951048951048953, 0.6477272727272727, 0.5113636363636364, 0.731060606060606]",0.5742753623188406,62,55,117
P05,valence,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.5104312354312354,0.17185540946767644,"[0.5279720279720279, 0.4370629370629371, 0.6856060606060606, 0.25757575757575757, 0.6439393939393939]",0.5217391304347826,62,55,117
P05,valence,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.5354312354312354,0.15221348728173426,"[0.5279720279720279, 0.4370629370629371, 0.6856060606060606, 0.34090909090909094, 0.6856060606060606]",0.5478260869565217,62,55,117
