participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,best_parameters,inner_best_balanced_accuracy,selected_feature_names,modality
P01,valence,logreg,all_eeg,all_channels,10,primary,120,5,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5181197478991596,"[""eeg_sd__C3"", ""eeg_mf_hz__Cz"", ""eeg_bp_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__PO7"", ""eeg_se_gamma__Pz""]",eeg
P01,valence,svm,all_eeg,all_channels,10,primary,120,1,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5432422969187675,"[""eeg_sd__C3"", ""eeg_se__Cz"", ""eeg_bp_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_se_theta__C3"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_gamma__Cz""]",eeg
P01,valence,svm,all_eeg,all_channels,10,primary,120,2,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5614495798319328,"[""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_bp_alpha__Oz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__C3""]",eeg
P01,valence,svm,all_eeg,all_channels,10,primary,120,3,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__C3"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Pz"", ""eeg_se_theta__C3"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3""]",eeg
P01,valence,svm,all_eeg,all_channels,10,primary,120,4,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_se_theta__C3"", ""eeg_se_theta__Cz"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz""]",eeg
P01,valence,svm,all_eeg,all_channels,10,primary,120,5,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.530812324929972,"[""eeg_sd__C3"", ""eeg_mf_hz__Cz"", ""eeg_bp_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__PO7"", ""eeg_se_gamma__Pz""]",eeg
P01,valence,gnb,all_eeg,all_channels,10,primary,120,1,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5245098039215687,"[""eeg_sd__C3"", ""eeg_se__Cz"", ""eeg_bp_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_se_theta__C3"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_gamma__Cz""]",eeg
P01,valence,gnb,all_eeg,all_channels,10,primary,120,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5049019607843137,"[""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_se_theta__Cz"", ""eeg_bp_alpha__C3"", ""eeg_bp_alpha__Oz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__C3""]",eeg
P01,valence,gnb,all_eeg,all_channels,10,primary,120,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5169211915535444,"[""eeg_sd__C3"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Pz"", ""eeg_se_theta__C3"", ""eeg_bp_alpha__C3"", ""eeg_se_alpha__C3"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3""]",eeg
P01,valence,gnb,all_eeg,all_channels,10,primary,120,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4709181749622926,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__C3"", ""eeg_se_theta__C3"", ""eeg_se_theta__Cz"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz""]",eeg
P01,valence,gnb,all_eeg,all_channels,10,primary,120,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5388655462184874,"[""eeg_sd__C3"", ""eeg_mf_hz__Cz"", ""eeg_bp_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_bp_theta__C3"", ""eeg_bp_theta__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__PO7"", ""eeg_se_gamma__Pz""]",eeg
P01,valence,logreg,hjorth,all_channels,8,primary,16,1,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5846463585434173,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__Pz""]",eeg
P01,valence,logreg,hjorth,all_channels,8,primary,16,2,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.4950980392156863,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7""]",eeg
P01,valence,logreg,hjorth,all_channels,8,primary,16,3,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5226042340012929,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,logreg,hjorth,all_channels,8,primary,16,4,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5536387631975868,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,logreg,hjorth,all_channels,8,primary,16,5,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5323879551820728,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__Pz"", ""eeg_hc__C3"", ""eeg_hc__Oz"", ""eeg_hc__Pz""]",eeg
P01,valence,svm,hjorth,all_channels,8,primary,16,1,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5694152661064426,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__Pz""]",eeg
P01,valence,svm,hjorth,all_channels,8,primary,16,2,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5217962184873949,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7""]",eeg
P01,valence,svm,hjorth,all_channels,8,primary,16,3,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5523661387631976,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,svm,hjorth,all_channels,8,primary,16,4,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.544535121741004,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,svm,hjorth,all_channels,8,primary,16,5,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5114670868347339,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__Pz"", ""eeg_hc__C3"", ""eeg_hc__Oz"", ""eeg_hc__Pz""]",eeg
P01,valence,gnb,hjorth,all_channels,8,primary,16,1,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5566351540616247,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__Pz""]",eeg
P01,valence,gnb,hjorth,all_channels,8,primary,16,2,8,5,"{""classifier__var_smoothing"": 1e-11}",0.386204481792717,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7""]",eeg
P01,valence,gnb,hjorth,all_channels,8,primary,16,3,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5124973066149537,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,gnb,hjorth,all_channels,8,primary,16,4,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4957848524024995,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,gnb,hjorth,all_channels,8,primary,16,5,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5120798319327731,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__Pz"", ""eeg_hc__C3"", ""eeg_hc__Oz"", ""eeg_hc__Pz""]",eeg
P01,valence,logreg,hjorth,all_channels,10,primary,16,1,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5873599439775911,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__Pz""]",eeg
P01,valence,logreg,hjorth,all_channels,10,primary,16,2,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5040266106442578,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__PO8"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7""]",eeg
P01,valence,logreg,hjorth,all_channels,10,primary,16,3,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5348995367377721,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,logreg,hjorth,all_channels,10,primary,16,4,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5634426847662142,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,logreg,hjorth,all_channels,10,primary,16,5,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5079656862745098,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__Pz"", ""eeg_hc__C3"", ""eeg_hc__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,svm,hjorth,all_channels,10,primary,16,1,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5834208683473389,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__Pz""]",eeg
P01,valence,svm,hjorth,all_channels,10,primary,16,2,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5330882352941176,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__PO8"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7""]",eeg
P01,valence,svm,hjorth,all_channels,10,primary,16,3,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5289067550096962,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,svm,hjorth,all_channels,10,primary,16,4,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5620421245421247,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,svm,hjorth,all_channels,10,primary,16,5,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5626750700280112,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__Pz"", ""eeg_hc__C3"", ""eeg_hc__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,gnb,hjorth,all_channels,10,primary,16,1,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5551470588235293,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__Pz""]",eeg
P01,valence,gnb,hjorth,all_channels,10,primary,16,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4415266106442577,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__PO8"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7""]",eeg
P01,valence,gnb,hjorth,all_channels,10,primary,16,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4705680349062702,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,gnb,hjorth,all_channels,10,primary,16,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5139921353156648,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,gnb,hjorth,all_channels,10,primary,16,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5001750700280111,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hm__Pz"", ""eeg_hc__C3"", ""eeg_hc__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P01,valence,logreg,time_statistical,all_channels,all,primary,8,1,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5905987394957983,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,logreg,time_statistical,all_channels,all,primary,8,2,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.484156162464986,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,logreg,time_statistical,all_channels,all,primary,8,3,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5407711161387632,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,logreg,time_statistical,all_channels,all,primary,8,4,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5221194246929541,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,logreg,time_statistical,all_channels,all,primary,8,5,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.4978991596638655,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,svm,time_statistical,all_channels,all,primary,8,1,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5345763305322128,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,svm,time_statistical,all_channels,all,primary,8,2,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5133928571428571,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,svm,time_statistical,all_channels,all,primary,8,3,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5692671299288946,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,svm,time_statistical,all_channels,all,primary,8,4,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5986182934712346,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,svm,time_statistical,all_channels,all,primary,8,5,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5084033613445378,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,gnb,time_statistical,all_channels,all,primary,8,1,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5173319327731093,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,gnb,time_statistical,all_channels,all,primary,8,2,all,5,"{""classifier__var_smoothing"": 1e-11}",0.430234593837535,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,gnb,time_statistical,all_channels,all,primary,8,3,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5225638332255979,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,gnb,time_statistical,all_channels,all,primary,8,4,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5193587050204697,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,gnb,time_statistical,all_channels,all,primary,8,5,all,5,"{""classifier__var_smoothing"": 1e-11}",0.4973739495798319,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P01,valence,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4933473389355742,"[""eeg_sd__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Oz""]",eeg
P01,valence,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5703781512605043,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__C3""]",eeg
P01,valence,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.4804998922645981,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3""]",eeg
P01,valence,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.385840874811463,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8""]",eeg
P01,valence,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5731792717086835,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__PO7"", ""eeg_bp_gamma__PO7"", ""eeg_se_gamma__Pz""]",eeg
P01,valence,svm,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5216211484593837,"[""eeg_sd__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Oz""]",eeg
P01,valence,svm,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5876225490196078,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__C3""]",eeg
P01,valence,svm,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5206919306184011,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3""]",eeg
P01,valence,svm,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5156148998060762,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8""]",eeg
