participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,feature_count_resolved,outer_folds,mean_outer_cv_balanced_accuracy,fold_ba_sd,outer_fold_ba_values,mean_accuracy,low_count,high_count,sample_size,modality
P18,valence,svm,time_statistical,all_channels,all,primary,8,all,5,0.539918414918415,0.1290633030918397,"[0.6958041958041958, 0.5833333333333334, 0.375, 0.4431818181818182, 0.6022727272727273]",0.5420289855072464,57,61,118,eeg
P19,arousal,gnb,all_eeg,all_channels,10,primary,120,10,5,0.6538461538461539,0.0704959620757201,"[0.7552447552447552, 0.6958041958041958, 0.6188811188811189, 0.6188811188811189, 0.5804195804195804]",0.6583333333333334,65,55,120,eeg
P19,arousal,gnb,all_eeg,all_channels,8,primary,120,8,5,0.6524475524475524,0.0887864069823992,"[0.7552447552447552, 0.7412587412587412, 0.5734265734265734, 0.6118881118881119, 0.5804195804195804]",0.6583333333333334,65,55,120,eeg
P19,arousal,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.6426573426573426,0.0882269755662385,"[0.7622377622377623, 0.7027972027972028, 0.6188811188811189, 0.5804195804195804, 0.548951048951049]",0.6416666666666667,65,55,120,eeg
P19,arousal,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.6384615384615385,0.0847712833032728,"[0.7552447552447552, 0.7027972027972028, 0.5734265734265734, 0.5804195804195804, 0.5804195804195804]",0.6416666666666667,65,55,120,eeg
P19,arousal,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.6167832167832168,0.110392096563195,"[0.7937062937062938, 0.6188811188811189, 0.6188811188811189, 0.548951048951049, 0.5034965034965035]",0.6166666666666666,65,55,120,eeg
P19,arousal,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.6440559440559441,0.095608753738261,"[0.7937062937062938, 0.6258741258741258, 0.5804195804195804, 0.6713286713286714, 0.548951048951049]",0.6416666666666666,65,55,120,eeg
P19,arousal,logreg,all_eeg,all_channels,10,primary,120,10,5,0.7041958041958042,0.0309396109169635,"[0.7167832167832169, 0.6958041958041958, 0.6573426573426573, 0.7412587412587412, 0.7097902097902098]",0.7083333333333334,65,55,120,eeg
P19,arousal,logreg,all_eeg,all_channels,8,primary,120,8,5,0.6825174825174825,0.1093852493224226,"[0.7552447552447552, 0.7412587412587412, 0.5804195804195804, 0.7867132867132867, 0.548951048951049]",0.6833333333333333,65,55,120,eeg
P19,arousal,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.6629370629370629,0.0598300689124683,"[0.6713286713286714, 0.7412587412587412, 0.5734265734265734, 0.6573426573426573, 0.6713286713286714]",0.6666666666666666,65,55,120,eeg
P19,arousal,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.6643356643356644,0.0964870260597666,"[0.7552447552447552, 0.7412587412587412, 0.5734265734265734, 0.7027972027972028, 0.548951048951049]",0.6666666666666667,65,55,120,eeg
P19,arousal,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.620979020979021,0.0650199245710647,"[0.7237762237762237, 0.6258741258741258, 0.6188811188811189, 0.5874125874125874, 0.548951048951049]",0.6166666666666667,65,55,120,eeg
P19,arousal,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.6286713286713287,0.0858745814434055,"[0.7622377622377623, 0.6643356643356644, 0.5804195804195804, 0.5874125874125874, 0.548951048951049]",0.625,65,55,120,eeg
P19,arousal,svm,all_eeg,all_channels,10,primary,120,10,5,0.6573426573426573,0.0785352358224342,"[0.7412587412587412, 0.6958041958041958, 0.5734265734265734, 0.7027972027972028, 0.5734265734265734]",0.6666666666666667,65,55,120,eeg
P19,arousal,svm,all_eeg,all_channels,8,primary,120,8,5,0.6552447552447552,0.0864845844859604,"[0.7867132867132867, 0.6643356643356644, 0.5804195804195804, 0.6713286713286714, 0.5734265734265734]",0.6583333333333333,65,55,120,eeg
P19,arousal,svm,paper_compact,all_channels,10,secondary,64,10,5,0.6251748251748251,0.0731931020138169,"[0.7027972027972028, 0.6958041958041958, 0.5664335664335665, 0.5419580419580419, 0.6188811188811189]",0.6333333333333334,65,55,120,eeg
P19,arousal,svm,paper_compact,all_channels,8,secondary,64,8,5,0.6496503496503496,0.0675015372305364,"[0.7412587412587412, 0.6958041958041958, 0.5734265734265734, 0.6188811188811189, 0.6188811188811189]",0.6583333333333334,65,55,120,eeg
P19,arousal,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.6090909090909091,0.0560204897440427,"[0.6258741258741258, 0.5104895104895105, 0.6503496503496503, 0.6258741258741258, 0.6328671328671329]",0.6083333333333333,65,55,120,eeg
P19,arousal,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.6580419580419581,0.0893286505259238,"[0.7937062937062938, 0.6643356643356644, 0.6188811188811189, 0.6643356643356644, 0.548951048951049]",0.6583333333333333,65,55,120,eeg
P19,valence,gnb,all_eeg,all_channels,10,primary,120,10,5,0.6015277777777778,0.0901312914106861,"[0.5, 0.7, 0.5888888888888888, 0.53125, 0.6875]",0.6416666666666667,43,77,120,eeg
P19,valence,gnb,all_eeg,all_channels,8,primary,120,8,5,0.5904166666666667,0.0594681287189476,"[0.5666666666666667, 0.6, 0.5666666666666667, 0.53125, 0.6875]",0.6333333333333334,43,77,120,eeg
P19,valence,gnb,hjorth,all_channels,10,primary,16,10,5,0.5659722222222221,0.0575970396937332,"[0.6, 0.5222222222222221, 0.4888888888888889, 0.59375, 0.625]",0.6083333333333333,43,77,120,eeg
P19,valence,gnb,hjorth,all_channels,8,primary,16,8,5,0.5520833333333333,0.0240161339802647,"[0.5666666666666667, 0.5222222222222221, 0.5777777777777777, 0.53125, 0.5625]",0.6,43,77,120,eeg
P19,valence,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.5722222222222222,0.0622855115873965,"[0.5888888888888888, 0.5, 0.5222222222222221, 0.59375, 0.65625]",0.5916666666666666,43,77,120,eeg
P19,valence,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.5811111111111111,0.0492208779914267,"[0.5666666666666667, 0.5666666666666667, 0.5222222222222221, 0.59375, 0.65625]",0.6083333333333333,43,77,120,eeg
P19,valence,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.5627777777777777,0.0609819499959507,"[0.6555555555555556, 0.5222222222222221, 0.5111111111111111, 0.53125, 0.59375]",0.5833333333333334,43,77,120,eeg
P19,valence,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.5676388888888889,0.0776157787111504,"[0.6555555555555556, 0.5111111111111111, 0.5777777777777777, 0.46875, 0.625]",0.5916666666666667,43,77,120,eeg
P19,valence,gnb,time_statistical,all_channels,all,primary,8,all,5,0.5088888888888888,0.0682225841467055,"[0.4111111111111111, 0.5333333333333333, 0.6, 0.5, 0.5]",0.5583333333333333,43,77,120,eeg
P19,valence,logreg,all_eeg,all_channels,10,primary,120,10,5,0.5930555555555556,0.0571874051304617,"[0.5333333333333333, 0.6222222222222222, 0.6222222222222222, 0.53125, 0.65625]",0.625,43,77,120,eeg
P19,valence,logreg,all_eeg,all_channels,8,primary,120,8,5,0.6029166666666667,0.0599245603413055,"[0.5, 0.6222222222222222, 0.6111111111111112, 0.625, 0.65625]",0.6166666666666666,43,77,120,eeg
P19,valence,logreg,hjorth,all_channels,10,primary,16,10,5,0.5404166666666667,0.0969594663624132,"[0.6111111111111112, 0.5888888888888889, 0.5333333333333333, 0.375, 0.59375]",0.55,43,77,120,eeg
P19,valence,logreg,hjorth,all_channels,8,primary,16,8,5,0.5650000000000001,0.0469600565755647,"[0.5666666666666667, 0.5888888888888889, 0.5444444444444445, 0.5, 0.625]",0.575,43,77,120,eeg
P19,valence,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.5658333333333333,0.0627491177204218,"[0.6333333333333333, 0.5444444444444445, 0.5888888888888888, 0.46875, 0.59375]",0.5916666666666667,43,77,120,eeg
P19,valence,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.5938888888888889,0.0780291078166774,"[0.7333333333333334, 0.5555555555555556, 0.5555555555555556, 0.5625, 0.5625]",0.6083333333333333,43,77,120,eeg
P19,valence,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.5587500000000001,0.0915582271050356,"[0.6, 0.4888888888888889, 0.6111111111111112, 0.4375, 0.65625]",0.5916666666666666,43,77,120,eeg
P19,valence,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.5302777777777778,0.0598283133920164,"[0.5777777777777777, 0.4666666666666667, 0.5444444444444445, 0.46875, 0.59375]",0.575,43,77,120,eeg
P19,valence,logreg,time_statistical,all_channels,all,primary,8,all,5,0.52625,0.0388901289484829,"[0.47777777777777775, 0.5777777777777777, 0.5444444444444445, 0.5, 0.53125]",0.5333333333333333,43,77,120,eeg
P19,valence,svm,all_eeg,all_channels,10,primary,120,10,5,0.5622222222222222,0.092226039495964,"[0.6222222222222222, 0.6333333333333333, 0.5555555555555556, 0.40625, 0.59375]",0.6,43,77,120,eeg
P19,valence,svm,all_eeg,all_channels,8,primary,120,8,5,0.5747222222222221,0.0635797927512845,"[0.6222222222222222, 0.5666666666666667, 0.6222222222222222, 0.46875, 0.59375]",0.6166666666666666,43,77,120,eeg
P19,valence,svm,hjorth,all_channels,10,primary,16,10,5,0.5755555555555556,0.1189745683609176,"[0.6333333333333333, 0.7555555555555555, 0.4888888888888889, 0.46875, 0.53125]",0.6,43,77,120,eeg
P19,valence,svm,hjorth,all_channels,8,primary,16,8,5,0.5738888888888889,0.0458086002289774,"[0.6444444444444444, 0.5555555555555556, 0.5444444444444445, 0.53125, 0.59375]",0.6333333333333333,43,77,120,eeg
P19,valence,svm,paper_compact,all_channels,10,secondary,64,10,5,0.5730555555555555,0.0694399304088446,"[0.6666666666666666, 0.48888888888888893, 0.5222222222222221, 0.59375, 0.59375]",0.5666666666666667,43,77,120,eeg
P19,valence,svm,paper_compact,all_channels,8,secondary,64,8,5,0.6229166666666667,0.0238448398797074,"[0.6222222222222222, 0.5888888888888889, 0.6222222222222222, 0.65625, 0.625]",0.6416666666666666,43,77,120,eeg
P19,valence,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.5195833333333333,0.1007356237637,"[0.5, 0.5444444444444445, 0.5222222222222221, 0.375, 0.65625]",0.5666666666666667,43,77,120,eeg
P19,valence,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.517361111111111,0.0665798045233715,"[0.5, 0.4777777777777778, 0.5777777777777777, 0.4375, 0.59375]",0.5666666666666667,43,77,120,eeg
P19,valence,svm,time_statistical,all_channels,all,primary,8,all,5,0.5886111111111111,0.0559374892233936,"[0.5, 0.6, 0.6555555555555556, 0.59375, 0.59375]",0.5833333333333334,43,77,120,eeg
P20,arousal,gnb,all_eeg,all_channels,10,primary,120,10,5,0.4932051282051282,0.1545414310529705,"[0.391025641025641, 0.46153846153846156, 0.7628205128205128, 0.39230769230769236, 0.4583333333333333]",0.5573099415204679,29,64,93,eeg
P20,arousal,gnb,all_eeg,all_channels,8,primary,120,8,5,0.5215384615384615,0.0995444918185508,"[0.42948717948717946, 0.46153846153846156, 0.6858974358974359, 0.5307692307692308, 0.5]",0.5690058479532164,29,64,93,eeg
P20,arousal,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.4065384615384615,0.1881475231481885,"[0.35256410256410253, 0.7115384615384616, 0.23076923076923078, 0.4461538461538461, 0.29166666666666663]",0.4719298245614035,29,64,93,eeg
P20,arousal,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.4071794871794871,0.1986095651494063,"[0.3076923076923077, 0.7564102564102564, 0.2692307692307692, 0.36923076923076925, 0.3333333333333333]",0.471345029239766,29,64,93,eeg
P20,arousal,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.493974358974359,0.138314261654353,"[0.4807692307692308, 0.5256410256410257, 0.6794871794871795, 0.49230769230769234, 0.2916666666666667]",0.4818713450292398,29,64,93,eeg
P20,arousal,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.5047435897435897,0.1576829265502254,"[0.4423076923076923, 0.5192307692307692, 0.7243589743589745, 0.5461538461538462, 0.2916666666666667]",0.5152046783625731,29,64,93,eeg
P20,arousal,logreg,all_eeg,all_channels,10,primary,120,10,5,0.4773076923076923,0.0631525760618508,"[0.4230769230769231, 0.4230769230769231, 0.5128205128205128, 0.5692307692307692, 0.45833333333333337]",0.5473684210526316,29,64,93,eeg
P20,arousal,logreg,all_eeg,all_channels,8,primary,120,8,5,0.4612820512820512,0.0745929122913334,"[0.4230769230769231, 0.38461538461538464, 0.5512820512820513, 0.5307692307692308, 0.41666666666666663]",0.5251461988304094,29,64,93,eeg
P20,arousal,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.4035897435897436,0.0940164141389559,"[0.46153846153846156, 0.4230769230769231, 0.391025641025641, 0.49230769230769234, 0.25]",0.4701754385964912,29,64,93,eeg
P20,arousal,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.4466666666666666,0.1663473272030155,"[0.46153846153846156, 0.4230769230769231, 0.391025641025641, 0.7076923076923077, 0.25]",0.5146198830409356,29,64,93,eeg
P20,arousal,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.4125641025641025,0.1257534818545935,"[0.34615384615384615, 0.39743589743589747, 0.5, 0.5692307692307692, 0.25]",0.4824561403508772,29,64,93,eeg
P20,arousal,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.4316666666666666,0.08710120920121,"[0.3076923076923077, 0.46794871794871795, 0.5, 0.5076923076923077, 0.375]",0.5368421052631579,29,64,93,eeg
P20,arousal,svm,all_eeg,all_channels,10,primary,120,10,5,0.4874358974358975,0.0574810948540016,"[0.391025641025641, 0.5, 0.5, 0.5461538461538462, 0.5]",0.6239766081871345,29,64,93,eeg
P20,arousal,svm,all_eeg,all_channels,8,primary,120,8,5,0.5061538461538462,0.0137604183230756,"[0.5, 0.5, 0.5, 0.5307692307692308, 0.5]",0.643859649122807,29,64,93,eeg
P20,arousal,svm,paper_compact,all_channels,10,secondary,64,10,5,0.5053846153846153,0.034358017590965,"[0.46153846153846156, 0.5, 0.5576923076923077, 0.5076923076923077, 0.5]",0.623391812865497,29,64,93,eeg
P20,arousal,svm,paper_compact,all_channels,8,secondary,64,8,5,0.4923076923076923,0.0172005229038445,"[0.46153846153846156, 0.5, 0.5, 0.5, 0.5]",0.6777777777777778,29,64,93,eeg
P20,arousal,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.4053846153846153,0.117971012385728,"[0.3076923076923077, 0.5, 0.5, 0.46923076923076923, 0.25]",0.5134502923976608,29,64,93,eeg
P20,arousal,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.4702564102564103,0.06229766723191,"[0.358974358974359, 0.5, 0.5, 0.49230769230769234, 0.5]",0.5695906432748539,29,64,93,eeg
P20,valence,gnb,all_eeg,all_channels,10,primary,120,10,5,0.55,0.1361961185792362,"[0.37222222222222223, 0.7333333333333334, 0.4777777777777778, 0.5555555555555556, 0.6111111111111112]",0.5491228070175438,47,46,93,eeg
P20,valence,gnb,all_eeg,all_channels,8,primary,120,8,5,0.4977777777777777,0.2332870324432389,"[0.21666666666666667, 0.7333333333333334, 0.31666666666666665, 0.5, 0.7222222222222222]",0.4970760233918129,47,46,93,eeg
P20,valence,gnb,hjorth,all_channels,10,primary,16,10,5,0.5700000000000001,0.0502463069093111,"[0.5333333333333333, 0.6333333333333333, 0.5166666666666666, 0.6111111111111112, 0.5555555555555556]",0.5701754385964912,47,46,93,eeg
P20,valence,gnb,hjorth,all_channels,8,primary,16,8,5,0.5811111111111111,0.0734510839157262,"[0.4777777777777778, 0.5833333333333333, 0.6777777777777778, 0.6111111111111112, 0.5555555555555556]",0.5807017543859649,47,46,93,eeg
P20,valence,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.5288888888888889,0.2190890230020664,"[0.15555555555555556, 0.6888888888888889, 0.6888888888888889, 0.5555555555555556, 0.5555555555555556]",0.5274853801169591,47,46,93,eeg
P20,valence,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.5722222222222222,0.1662958838566196,"[0.3222222222222222, 0.7388888888888889, 0.6888888888888889, 0.5, 0.6111111111111112]",0.5695906432748539,47,46,93,eeg
P20,valence,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.5066666666666666,0.1055116867905291,"[0.3277777777777778, 0.5944444444444444, 0.5555555555555556, 0.5555555555555556, 0.5]",0.5058479532163742,47,46,93,eeg
P20,valence,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.54,0.1549292949049762,"[0.2722222222222222, 0.5944444444444444, 0.6111111111111112, 0.5555555555555556, 0.6666666666666667]",0.5391812865497075,47,46,93,eeg
P20,valence,gnb,time_statistical,all_channels,all,primary,8,all,5,0.5055555555555555,0.116136360890927,"[0.3222222222222222, 0.6388888888888888, 0.5111111111111111, 0.5, 0.5555555555555556]",0.5058479532163742,47,46,93,eeg
P20,valence,logreg,all_eeg,all_channels,10,primary,120,10,5,0.5077777777777778,0.1604680653588121,"[0.4277777777777778, 0.7388888888888889, 0.37222222222222223, 0.3888888888888889, 0.6111111111111112]",0.5052631578947369,47,46,93,eeg
P20,valence,logreg,all_eeg,all_channels,8,primary,120,8,5,0.4744444444444444,0.2401002876885993,"[0.15555555555555556, 0.788888888888889, 0.37222222222222223, 0.4444444444444444, 0.6111111111111112]",0.4742690058479532,47,46,93,eeg
P20,valence,logreg,hjorth,all_channels,10,primary,16,10,5,0.5800000000000001,0.1171023610477729,"[0.41666666666666663, 0.5277777777777778, 0.7333333333333334, 0.6111111111111112, 0.6111111111111112]",0.5812865497076023,47,46,93,eeg
P20,valence,logreg,hjorth,all_channels,8,primary,16,8,5,0.5566666666666666,0.1321942080500326,"[0.3611111111111111, 0.5777777777777777, 0.7333333333333334, 0.5555555555555556, 0.5555555555555556]",0.5590643274853802,47,46,93,eeg
P20,valence,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.5277777777777778,0.2025302903728687,"[0.26111111111111107, 0.6888888888888889, 0.7444444444444445, 0.38888888888888884, 0.5555555555555556]",0.5257309941520468,47,46,93,eeg
P20,valence,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.4766666666666667,0.1825910900696951,"[0.2111111111111111, 0.6888888888888889, 0.5388888888888889, 0.38888888888888884, 0.5555555555555556]",0.4730994152046783,47,46,93,eeg
P20,valence,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.4622222222222222,0.1081836572856718,"[0.3111111111111111, 0.4222222222222222, 0.5777777777777777, 0.4444444444444444, 0.5555555555555556]",0.4631578947368421,47,46,93,eeg
P20,valence,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.4611111111111111,0.1196703290474334,"[0.3111111111111111, 0.4777777777777778, 0.6277777777777778, 0.38888888888888884, 0.5]",0.4619883040935672,47,46,93,eeg
P20,valence,logreg,time_statistical,all_channels,all,primary,8,all,5,0.4933333333333333,0.115896931648047,"[0.3666666666666667, 0.6333333333333333, 0.5777777777777777, 0.3888888888888889, 0.5]",0.4935672514619883,47,46,93,eeg
P20,valence,svm,all_eeg,all_channels,10,primary,120,10,5,0.518888888888889,0.1518710466639866,"[0.37222222222222223, 0.7388888888888889, 0.4277777777777778, 0.4444444444444444, 0.6111111111111112]",0.5163742690058479,47,46,93,eeg
P20,valence,svm,all_eeg,all_channels,8,primary,120,8,5,0.5077777777777778,0.2149361087956082,"[0.26666666666666666, 0.788888888888889, 0.37222222222222223, 0.4444444444444444, 0.6666666666666666]",0.5064327485380117,47,46,93,eeg
P20,valence,svm,hjorth,all_channels,10,primary,16,10,5,0.5466666666666666,0.054234288274959,"[0.4722222222222222, 0.5277777777777778, 0.6222222222222222, 0.5555555555555556, 0.5555555555555556]",0.5485380116959064,47,46,93,eeg
