participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy
P35,valence,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,114,91,23,62,52,0.5423076923076923,0.5217391304347826
P35,valence,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,114,91,23,62,52,0.49230769230769234,0.4782608695652174
P35,valence,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,114,91,23,62,52,0.6098484848484849,0.6086956521739131
P35,valence,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,114,91,23,62,52,0.5227272727272727,0.5217391304347826
P35,valence,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,114,92,22,62,52,0.5916666666666667,0.5909090909090909
P35,arousal,logreg,all_eeg,all_channels,8,primary,120,1,8,5,114,91,23,36,78,0.7008928571428572,0.6956521739130435
P35,arousal,logreg,all_eeg,all_channels,8,primary,120,2,8,5,114,91,23,36,78,0.5178571428571428,0.6086956521739131
P35,arousal,logreg,all_eeg,all_channels,8,primary,120,3,8,5,114,91,23,36,78,0.6294642857142857,0.6521739130434783
P35,arousal,logreg,all_eeg,all_channels,8,primary,120,4,8,5,114,91,23,36,78,0.5916666666666667,0.6956521739130435
P35,arousal,logreg,all_eeg,all_channels,8,primary,120,5,8,5,114,92,22,36,78,0.37142857142857144,0.45454545454545453
P35,arousal,svm,all_eeg,all_channels,8,primary,120,1,8,5,114,91,23,36,78,0.6696428571428572,0.6521739130434783
P35,arousal,svm,all_eeg,all_channels,8,primary,120,2,8,5,114,91,23,36,78,0.5,0.6956521739130435
P35,arousal,svm,all_eeg,all_channels,8,primary,120,3,8,5,114,91,23,36,78,0.48660714285714285,0.5652173913043478
P35,arousal,svm,all_eeg,all_channels,8,primary,120,4,8,5,114,91,23,36,78,0.5208333333333333,0.5652173913043478
P35,arousal,svm,all_eeg,all_channels,8,primary,120,5,8,5,114,92,22,36,78,0.4857142857142857,0.45454545454545453
P35,arousal,gnb,all_eeg,all_channels,8,primary,120,1,8,5,114,91,23,36,78,0.6205357142857143,0.6956521739130435
P35,arousal,gnb,all_eeg,all_channels,8,primary,120,2,8,5,114,91,23,36,78,0.4464285714285714,0.5652173913043478
P35,arousal,gnb,all_eeg,all_channels,8,primary,120,3,8,5,114,91,23,36,78,0.6919642857142857,0.7391304347826086
P35,arousal,gnb,all_eeg,all_channels,8,primary,120,4,8,5,114,91,23,36,78,0.525,0.6086956521739131
P35,arousal,gnb,all_eeg,all_channels,8,primary,120,5,8,5,114,92,22,36,78,0.23333333333333334,0.3181818181818182
P35,arousal,logreg,all_eeg,all_channels,10,primary,120,1,10,5,114,91,23,36,78,0.4955357142857143,0.5217391304347826
P35,arousal,logreg,all_eeg,all_channels,10,primary,120,2,10,5,114,91,23,36,78,0.5580357142857143,0.6086956521739131
P35,arousal,logreg,all_eeg,all_channels,10,primary,120,3,10,5,114,91,23,36,78,0.5892857142857143,0.6521739130434783
P35,arousal,logreg,all_eeg,all_channels,10,primary,120,4,10,5,114,91,23,36,78,0.6208333333333333,0.6956521739130435
P35,arousal,logreg,all_eeg,all_channels,10,primary,120,5,10,5,114,92,22,36,78,0.3047619047619048,0.36363636363636365
P35,arousal,svm,all_eeg,all_channels,10,primary,120,1,10,5,114,91,23,36,78,0.5267857142857143,0.5652173913043478
P35,arousal,svm,all_eeg,all_channels,10,primary,120,2,10,5,114,91,23,36,78,0.5267857142857143,0.5652173913043478
P35,arousal,svm,all_eeg,all_channels,10,primary,120,3,10,5,114,91,23,36,78,0.6294642857142857,0.6521739130434783
P35,arousal,svm,all_eeg,all_channels,10,primary,120,4,10,5,114,91,23,36,78,0.5875,0.6521739130434783
P35,arousal,svm,all_eeg,all_channels,10,primary,120,5,10,5,114,92,22,36,78,0.26666666666666666,0.36363636363636365
P35,arousal,gnb,all_eeg,all_channels,10,primary,120,1,10,5,114,91,23,36,78,0.42410714285714285,0.4782608695652174
P35,arousal,gnb,all_eeg,all_channels,10,primary,120,2,10,5,114,91,23,36,78,0.3839285714285714,0.4782608695652174
P35,arousal,gnb,all_eeg,all_channels,10,primary,120,3,10,5,114,91,23,36,78,0.6205357142857143,0.6956521739130435
P35,arousal,gnb,all_eeg,all_channels,10,primary,120,4,10,5,114,91,23,36,78,0.525,0.6086956521739131
P35,arousal,gnb,all_eeg,all_channels,10,primary,120,5,10,5,114,92,22,36,78,0.26666666666666666,0.36363636363636365
P35,arousal,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,114,91,23,36,78,0.5178571428571428,0.6086956521739131
P35,arousal,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,114,91,23,36,78,0.7008928571428572,0.6956521739130435
P35,arousal,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,114,91,23,36,78,0.5267857142857143,0.5652173913043478
P35,arousal,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,114,91,23,36,78,0.5875,0.6521739130434783
P35,arousal,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,114,92,22,36,78,0.3333333333333333,0.45454545454545453
P35,arousal,svm,paper_compact,all_channels,8,secondary,64,1,8,5,114,91,23,36,78,0.5491071428571428,0.6521739130434783
P35,arousal,svm,paper_compact,all_channels,8,secondary,64,2,8,5,114,91,23,36,78,0.5982142857142857,0.6086956521739131
P35,arousal,svm,paper_compact,all_channels,8,secondary,64,3,8,5,114,91,23,36,78,0.5267857142857143,0.5652173913043478
P35,arousal,svm,paper_compact,all_channels,8,secondary,64,4,8,5,114,91,23,36,78,0.5541666666666667,0.6086956521739131
P35,arousal,svm,paper_compact,all_channels,8,secondary,64,5,8,5,114,92,22,36,78,0.36666666666666664,0.5
P35,arousal,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,114,91,23,36,78,0.48660714285714285,0.5652173913043478
P35,arousal,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,114,91,23,36,78,0.6205357142857143,0.6956521739130435
P35,arousal,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,114,91,23,36,78,0.5178571428571428,0.6086956521739131
P35,arousal,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,114,91,23,36,78,0.49583333333333335,0.6086956521739131
P35,arousal,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,114,92,22,36,78,0.26666666666666666,0.36363636363636365
P35,arousal,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,114,91,23,36,78,0.5803571428571428,0.6956521739130435
P35,arousal,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,114,91,23,36,78,0.6607142857142857,0.6956521739130435
P35,arousal,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,114,91,23,36,78,0.6383928571428572,0.6086956521739131
P35,arousal,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,114,91,23,36,78,0.6541666666666667,0.7391304347826086
P35,arousal,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,114,92,22,36,78,0.40476190476190477,0.5
P35,arousal,svm,paper_compact,all_channels,10,secondary,64,1,10,5,114,91,23,36,78,0.5178571428571428,0.6086956521739131
P35,arousal,svm,paper_compact,all_channels,10,secondary,64,2,10,5,114,91,23,36,78,0.6696428571428572,0.6521739130434783
P35,arousal,svm,paper_compact,all_channels,10,secondary,64,3,10,5,114,91,23,36,78,0.5982142857142857,0.6086956521739131
P35,arousal,svm,paper_compact,all_channels,10,secondary,64,4,10,5,114,91,23,36,78,0.6791666666666667,0.6956521739130435
P35,arousal,svm,paper_compact,all_channels,10,secondary,64,5,10,5,114,92,22,36,78,0.3,0.4090909090909091
P35,arousal,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,114,91,23,36,78,0.5178571428571428,0.6086956521739131
P35,arousal,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,114,91,23,36,78,0.6517857142857143,0.7391304347826086
P35,arousal,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,114,91,23,36,78,0.5178571428571428,0.6086956521739131
P35,arousal,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,114,91,23,36,78,0.49583333333333335,0.6086956521739131
P35,arousal,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,114,92,22,36,78,0.26666666666666666,0.36363636363636365
P35,arousal,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,114,91,23,36,78,0.5089285714285714,0.6521739130434783
P35,arousal,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,114,91,23,36,78,0.48660714285714285,0.5652173913043478
P35,arousal,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,114,91,23,36,78,0.5669642857142857,0.5652173913043478
P35,arousal,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,114,91,23,36,78,0.5541666666666667,0.6086956521739131
P35,arousal,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,114,92,22,36,78,0.4714285714285714,0.5909090909090909
P35,arousal,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,114,91,23,36,78,0.46875,0.6521739130434783
P35,arousal,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,114,91,23,36,78,0.3705357142857143,0.34782608695652173
P35,arousal,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,114,91,23,36,78,0.6607142857142857,0.6956521739130435
P35,arousal,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,114,91,23,36,78,0.5583333333333333,0.6521739130434783
P35,arousal,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,114,92,22,36,78,0.4714285714285714,0.5909090909090909
P35,arousal,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,114,91,23,36,78,0.5401785714285714,0.6956521739130435
P35,arousal,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,114,91,23,36,78,0.4151785714285714,0.5217391304347826
P35,arousal,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,114,91,23,36,78,0.5491071428571428,0.6521739130434783
P35,arousal,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,114,91,23,36,78,0.5291666666666667,0.6521739130434783
P35,arousal,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,114,92,22,36,78,0.37142857142857144,0.45454545454545453
P35,arousal,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,114,91,23,36,78,0.5178571428571428,0.6086956521739131
P35,arousal,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,114,91,23,36,78,0.5178571428571428,0.6086956521739131
P35,arousal,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,114,91,23,36,78,0.6696428571428572,0.6521739130434783
P35,arousal,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,114,91,23,36,78,0.5875,0.6521739130434783
P35,arousal,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,114,92,22,36,78,0.3380952380952381,0.4090909090909091
P35,arousal,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,114,91,23,36,78,0.5491071428571428,0.6521739130434783
P35,arousal,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,114,91,23,36,78,0.5580357142857143,0.6086956521739131
P35,arousal,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,114,91,23,36,78,0.6294642857142857,0.6521739130434783
P35,arousal,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,114,91,23,36,78,0.5291666666666667,0.6521739130434783
P35,arousal,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,114,92,22,36,78,0.4714285714285714,0.5909090909090909
P35,arousal,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,114,91,23,36,78,0.5401785714285714,0.6956521739130435
P35,arousal,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,114,91,23,36,78,0.4464285714285714,0.5652173913043478
P35,arousal,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,114,91,23,36,78,0.5491071428571428,0.6521739130434783
P35,arousal,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,114,91,23,36,78,0.49583333333333335,0.6086956521739131
P35,arousal,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,114,92,22,36,78,0.23333333333333334,0.3181818181818182
P36,valence,logreg,all_eeg,all_channels,8,primary,120,1,8,5,102,81,21,46,56,0.4318181818181818,0.42857142857142855
P36,valence,logreg,all_eeg,all_channels,8,primary,120,2,8,5,102,81,21,46,56,0.5277777777777778,0.5238095238095238
P36,valence,logreg,all_eeg,all_channels,8,primary,120,3,8,5,102,82,20,46,56,0.696969696969697,0.7
P36,valence,logreg,all_eeg,all_channels,8,primary,120,4,8,5,102,82,20,46,56,0.6313131313131313,0.65
P36,valence,logreg,all_eeg,all_channels,8,primary,120,5,8,5,102,82,20,46,56,0.606060606060606,0.6
P36,valence,svm,all_eeg,all_channels,8,primary,120,1,8,5,102,81,21,46,56,0.4727272727272727,0.47619047619047616
P36,valence,svm,all_eeg,all_channels,8,primary,120,2,8,5,102,81,21,46,56,0.4722222222222222,0.47619047619047616
P36,valence,svm,all_eeg,all_channels,8,primary,120,3,8,5,102,82,20,46,56,0.5,0.55
P36,valence,svm,all_eeg,all_channels,8,primary,120,4,8,5,102,82,20,46,56,0.43939393939393934,0.45
P36,valence,svm,all_eeg,all_channels,8,primary,120,5,8,5,102,82,20,46,56,0.6767676767676767,0.7
P36,valence,gnb,all_eeg,all_channels,8,primary,120,1,8,5,102,81,21,46,56,0.4727272727272727,0.47619047619047616
P36,valence,gnb,all_eeg,all_channels,8,primary,120,2,8,5,102,81,21,46,56,0.41666666666666663,0.42857142857142855
P36,valence,gnb,all_eeg,all_channels,8,primary,120,3,8,5,102,82,20,46,56,0.5757575757575758,0.6
P36,valence,gnb,all_eeg,all_channels,8,primary,120,4,8,5,102,82,20,46,56,0.6767676767676767,0.7
P36,valence,gnb,all_eeg,all_channels,8,primary,120,5,8,5,102,82,20,46,56,0.46969696969696967,0.45
P36,valence,logreg,all_eeg,all_channels,10,primary,120,1,10,5,102,81,21,46,56,0.4318181818181818,0.42857142857142855
P36,valence,logreg,all_eeg,all_channels,10,primary,120,2,10,5,102,81,21,46,56,0.4722222222222222,0.47619047619047616
P36,valence,logreg,all_eeg,all_channels,10,primary,120,3,10,5,102,82,20,46,56,0.696969696969697,0.7
P36,valence,logreg,all_eeg,all_channels,10,primary,120,4,10,5,102,82,20,46,56,0.5303030303030303,0.55
P36,valence,logreg,all_eeg,all_channels,10,primary,120,5,10,5,102,82,20,46,56,0.5707070707070707,0.55
P36,valence,svm,all_eeg,all_channels,10,primary,120,1,10,5,102,81,21,46,56,0.4727272727272727,0.47619047619047616
P36,valence,svm,all_eeg,all_channels,10,primary,120,2,10,5,102,81,21,46,56,0.5277777777777778,0.5238095238095238
P36,valence,svm,all_eeg,all_channels,10,primary,120,3,10,5,102,82,20,46,56,0.5757575757575758,0.6
P36,valence,svm,all_eeg,all_channels,10,primary,120,4,10,5,102,82,20,46,56,0.5303030303030303,0.55
P36,valence,svm,all_eeg,all_channels,10,primary,120,5,10,5,102,82,20,46,56,0.6313131313131313,0.65
P36,valence,gnb,all_eeg,all_channels,10,primary,120,1,10,5,102,81,21,46,56,0.4772727272727273,0.47619047619047616
P36,valence,gnb,all_eeg,all_channels,10,primary,120,2,10,5,102,81,21,46,56,0.41666666666666663,0.42857142857142855
P36,valence,gnb,all_eeg,all_channels,10,primary,120,3,10,5,102,82,20,46,56,0.5202020202020202,0.55
P36,valence,gnb,all_eeg,all_channels,10,primary,120,4,10,5,102,82,20,46,56,0.7222222222222222,0.75
P36,valence,gnb,all_eeg,all_channels,10,primary,120,5,10,5,102,82,20,46,56,0.6161616161616161,0.6
P36,valence,logreg,hjorth,all_channels,8,primary,16,1,8,5,102,81,21,46,56,0.4818181818181818,0.47619047619047616
P36,valence,logreg,hjorth,all_channels,8,primary,16,2,8,5,102,81,21,46,56,0.6527777777777778,0.6666666666666666
P36,valence,logreg,hjorth,all_channels,8,primary,16,3,8,5,102,82,20,46,56,0.4494949494949495,0.45
P36,valence,logreg,hjorth,all_channels,8,primary,16,4,8,5,102,82,20,46,56,0.6868686868686869,0.7
P36,valence,logreg,hjorth,all_channels,8,primary,16,5,8,5,102,82,20,46,56,0.6414141414141414,0.65
P36,valence,svm,hjorth,all_channels,8,primary,16,1,8,5,102,81,21,46,56,0.5318181818181817,0.5238095238095238
P36,valence,svm,hjorth,all_channels,8,primary,16,2,8,5,102,81,21,46,56,0.625,0.6190476190476191
P36,valence,svm,hjorth,all_channels,8,primary,16,3,8,5,102,82,20,46,56,0.5606060606060606,0.55
P36,valence,svm,hjorth,all_channels,8,primary,16,4,8,5,102,82,20,46,56,0.696969696969697,0.7
P36,valence,svm,hjorth,all_channels,8,primary,16,5,8,5,102,82,20,46,56,0.5858585858585859,0.6
P36,valence,gnb,hjorth,all_channels,8,primary,16,1,8,5,102,81,21,46,56,0.4409090909090909,0.42857142857142855
P36,valence,gnb,hjorth,all_channels,8,primary,16,2,8,5,102,81,21,46,56,0.6944444444444444,0.6666666666666666
P36,valence,gnb,hjorth,all_channels,8,primary,16,3,8,5,102,82,20,46,56,0.5050505050505051,0.5
P36,valence,gnb,hjorth,all_channels,8,primary,16,4,8,5,102,82,20,46,56,0.5606060606060606,0.55
P36,valence,gnb,hjorth,all_channels,8,primary,16,5,8,5,102,82,20,46,56,0.6868686868686869,0.7
P36,valence,logreg,hjorth,all_channels,10,primary,16,1,10,5,102,81,21,46,56,0.4409090909090909,0.42857142857142855
P36,valence,logreg,hjorth,all_channels,10,primary,16,2,10,5,102,81,21,46,56,0.6666666666666666,0.6666666666666666
P36,valence,logreg,hjorth,all_channels,10,primary,16,3,10,5,102,82,20,46,56,0.4494949494949495,0.45
P36,valence,logreg,hjorth,all_channels,10,primary,16,4,10,5,102,82,20,46,56,0.6414141414141414,0.65
P36,valence,logreg,hjorth,all_channels,10,primary,16,5,10,5,102,82,20,46,56,0.6414141414141414,0.65
P36,valence,svm,hjorth,all_channels,10,primary,16,1,10,5,102,81,21,46,56,0.5818181818181818,0.5714285714285714
P36,valence,svm,hjorth,all_channels,10,primary,16,2,10,5,102,81,21,46,56,0.7083333333333333,0.7142857142857143
P36,valence,svm,hjorth,all_channels,10,primary,16,3,10,5,102,82,20,46,56,0.606060606060606,0.6
P36,valence,svm,hjorth,all_channels,10,primary,16,4,10,5,102,82,20,46,56,0.5050505050505051,0.5
P36,valence,svm,hjorth,all_channels,10,primary,16,5,10,5,102,82,20,46,56,0.5606060606060606,0.55
P36,valence,gnb,hjorth,all_channels,10,primary,16,1,10,5,102,81,21,46,56,0.4409090909090909,0.42857142857142855
P36,valence,gnb,hjorth,all_channels,10,primary,16,2,10,5,102,81,21,46,56,0.6944444444444444,0.6666666666666666
P36,valence,gnb,hjorth,all_channels,10,primary,16,3,10,5,102,82,20,46,56,0.5050505050505051,0.5
P36,valence,gnb,hjorth,all_channels,10,primary,16,4,10,5,102,82,20,46,56,0.5606060606060606,0.55
P36,valence,gnb,hjorth,all_channels,10,primary,16,5,10,5,102,82,20,46,56,0.6868686868686869,0.7
P36,valence,logreg,time_statistical,all_channels,all,primary,8,1,all,5,102,81,21,46,56,0.49090909090909096,0.47619047619047616
P36,valence,logreg,time_statistical,all_channels,all,primary,8,2,all,5,102,81,21,46,56,0.7222222222222222,0.7142857142857143
P36,valence,logreg,time_statistical,all_channels,all,primary,8,3,all,5,102,82,20,46,56,0.4494949494949495,0.45
P36,valence,logreg,time_statistical,all_channels,all,primary,8,4,all,5,102,82,20,46,56,0.6666666666666666,0.7
P36,valence,logreg,time_statistical,all_channels,all,primary,8,5,all,5,102,82,20,46,56,0.5656565656565656,0.6
P36,valence,svm,time_statistical,all_channels,all,primary,8,1,all,5,102,81,21,46,56,0.5409090909090909,0.5238095238095238
P36,valence,svm,time_statistical,all_channels,all,primary,8,2,all,5,102,81,21,46,56,0.7916666666666667,0.7619047619047619
P36,valence,svm,time_statistical,all_channels,all,primary,8,3,all,5,102,82,20,46,56,0.48484848484848486,0.5
P36,valence,svm,time_statistical,all_channels,all,primary,8,4,all,5,102,82,20,46,56,0.5303030303030303,0.55
P36,valence,svm,time_statistical,all_channels,all,primary,8,5,all,5,102,82,20,46,56,0.7222222222222222,0.75
P36,valence,gnb,time_statistical,all_channels,all,primary,8,1,all,5,102,81,21,46,56,0.5363636363636364,0.5238095238095238
P36,valence,gnb,time_statistical,all_channels,all,primary,8,2,all,5,102,81,21,46,56,0.611111111111111,0.5714285714285714
P36,valence,gnb,time_statistical,all_channels,all,primary,8,3,all,5,102,82,20,46,56,0.5505050505050505,0.55
P36,valence,gnb,time_statistical,all_channels,all,primary,8,4,all,5,102,82,20,46,56,0.595959595959596,0.6
P36,valence,gnb,time_statistical,all_channels,all,primary,8,5,all,5,102,82,20,46,56,0.6212121212121212,0.65
