mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,rmse,mae,r2,explained_variance
individual,P11,P11,arousal,multimodal,ridge,all,all,5,P11,120,96,24,2.2271648149623493,1.939625887208433,-0.4888543788908881,-0.3648940634120075
individual,P12,P12,arousal,multimodal,ridge,all,all,1,P12,120,96,24,0.8205566686379523,0.6950189549469608,0.2654764584223117,0.2762725530908148
individual,P12,P12,arousal,multimodal,ridge,all,all,2,P12,120,96,24,1.156010162131308,0.9500575524776916,-0.30244174127189716,-0.2752455762636201
individual,P12,P12,arousal,multimodal,ridge,all,all,3,P12,120,96,24,1.0018657166804248,0.8590131352953195,-0.11397169675051777,-0.008267527987832812
individual,P12,P12,arousal,multimodal,ridge,all,all,4,P12,120,96,24,0.9887044993654801,0.796704339391295,0.0472739862102306,0.05529909550555834
individual,P12,P12,arousal,multimodal,ridge,all,all,5,P12,120,96,24,1.3020574195884804,1.0532648976761696,-0.11094838426566267,-0.11059836864803341
individual,P13,P13,arousal,multimodal,ridge,all,all,1,P13,88,70,18,0.9369091185309734,0.83693692413047,0.14335307943005615,0.365009143268327
individual,P13,P13,arousal,multimodal,ridge,all,all,2,P13,88,70,18,1.27220946178813,1.071795319774298,-0.5378283881257802,-0.5116228681018524
individual,P13,P13,arousal,multimodal,ridge,all,all,3,P13,88,70,18,1.2336923926437195,1.101307262734454,-0.1940121113125992,-0.16877186667866217
individual,P13,P13,arousal,multimodal,ridge,all,all,4,P13,88,71,17,0.9701666173008653,0.8160464595239373,-0.3466016023709211,-0.32638637109986646
individual,P13,P13,arousal,multimodal,ridge,all,all,5,P13,88,71,17,1.3221892946791511,1.112293725830904,-0.19156917322792388,-0.1906190463148385
individual,P14,P14,arousal,multimodal,ridge,all,all,1,P14,116,92,24,2.863932298834093,2.3966360943420466,-0.5147208497235518,-0.5139758237854994
individual,P14,P14,arousal,multimodal,ridge,all,all,2,P14,116,93,23,2.521109764666102,2.17692452252901,-0.08392039383195748,0.029352791893033192
individual,P14,P14,arousal,multimodal,ridge,all,all,3,P14,116,93,23,3.28500969506051,2.98111886107849,-0.5470438267001021,-0.5337169057509317
individual,P14,P14,arousal,multimodal,ridge,all,all,4,P14,116,93,23,2.758203874220864,2.496313858927435,-0.08534716171109324,-0.07036107748955955
individual,P14,P14,arousal,multimodal,ridge,all,all,5,P14,116,93,23,2.5525111000993452,2.0569591099841618,-0.17391026315836688,-0.1691074694141559
individual,P15,P15,arousal,multimodal,ridge,all,all,1,P15,116,92,24,1.449772238723216,1.0759570088075396,-0.09661193609001328,-0.09646143439494437
individual,P15,P15,arousal,multimodal,ridge,all,all,2,P15,116,93,23,1.778355853841197,1.4203817478026273,-0.4035140169374771,-0.39990482746238776
individual,P15,P15,arousal,multimodal,ridge,all,all,3,P15,116,93,23,1.5077947967335785,1.1159917159531747,-0.2501585071217005,-0.24975822213524013
individual,P15,P15,arousal,multimodal,ridge,all,all,4,P15,116,93,23,1.027946518567458,0.8563594218896202,0.3232680752742224,0.32440658176437653
individual,P15,P15,arousal,multimodal,ridge,all,all,5,P15,116,93,23,1.3202131330762141,0.9985730415852845,-0.2596001054086299,-0.24672169263192578
individual,P16,P16,arousal,multimodal,ridge,all,all,1,P16,117,93,24,1.625515524410002,1.3282335557687137,-0.22050137512141488,-0.145806477890422
individual,P16,P16,arousal,multimodal,ridge,all,all,2,P16,117,93,24,1.6155902956974677,1.3584414253200192,-0.07082338607254623,-0.06979427136129424
individual,P16,P16,arousal,multimodal,ridge,all,all,3,P16,117,94,23,1.8956279068188548,1.679125252614674,-0.1208203598039026,-0.10450182858026591
individual,P16,P16,arousal,multimodal,ridge,all,all,4,P16,117,94,23,1.8184156340711428,1.419048469485188,-0.4504229985455841,-0.444701814182316
individual,P16,P16,arousal,multimodal,ridge,all,all,5,P16,117,94,23,2.045930510364383,1.7345928113432578,-0.2342836926220111,-0.23316336327718212
individual,P17,P17,arousal,multimodal,ridge,all,all,1,P17,118,94,24,1.2586979494821284,1.0400146543039508,-0.2282215668177341,0.15388441748259019
individual,P17,P17,arousal,multimodal,ridge,all,all,2,P17,118,94,24,1.4978702726549744,1.1811013195002993,-0.3518017193862013,-0.3297155495064463
individual,P17,P17,arousal,multimodal,ridge,all,all,3,P17,118,94,24,1.6908992911672467,1.3924142709169274,-0.21450212228101817,-0.11408034782083676
individual,P17,P17,arousal,multimodal,ridge,all,all,4,P17,118,95,23,1.3072615311750495,1.0800256215039739,-0.27327521698715684,-0.1473595199714517
individual,P17,P17,arousal,multimodal,ridge,all,all,5,P17,118,95,23,1.3337915677360164,1.0984042517965906,-0.823819712249219,-0.6756834199914779
individual,P18,P18,arousal,multimodal,ridge,all,all,1,P18,116,92,24,1.1581580511918885,0.9541362625807744,0.299541141244441,0.30066478948831865
individual,P18,P18,arousal,multimodal,ridge,all,all,2,P18,116,93,23,1.5867626751886599,1.340992130886596,-0.17661179462872822,-0.02426140136806798
individual,P18,P18,arousal,multimodal,ridge,all,all,3,P18,116,93,23,1.7789771935011744,1.309238615235936,-0.21668456634707844,-0.017593860158826358
individual,P18,P18,arousal,multimodal,ridge,all,all,4,P18,116,93,23,1.4179941481678917,1.2124245604568222,-0.07658321542723212,-0.04017998934183997
individual,P18,P18,arousal,multimodal,ridge,all,all,5,P18,116,93,23,1.3554472802001165,1.1138971236010076,-0.3313678729501388,-0.29887349585362744
individual,P19,P19,arousal,multimodal,ridge,all,all,1,P19,120,96,24,2.178867780595368,1.8631980673288553,-0.23903023464537942,-0.23810230224644058
individual,P19,P19,arousal,multimodal,ridge,all,all,2,P19,120,96,24,1.8164046025176839,1.6335330062622961,-0.36621969209728045,-0.3405133150847479
individual,P19,P19,arousal,multimodal,ridge,all,all,3,P19,120,96,24,1.4550247868034554,1.2412331812243398,-0.0926952930128726,-0.026236159430368167
individual,P19,P19,arousal,multimodal,ridge,all,all,4,P19,120,96,24,2.024177815603449,1.7470800734101506,-0.1179736606387225,-0.11735722979370955
individual,P19,P19,arousal,multimodal,ridge,all,all,5,P19,120,96,24,1.4894552603723419,1.135397014427607,-0.2689600161339467,-0.21653454903153335
individual,P20,P20,arousal,multimodal,ridge,all,all,1,P20,117,93,24,2.0962461106184773,1.489303345135663,-0.5662665269919938,-0.5026628372356345
individual,P20,P20,arousal,multimodal,ridge,all,all,2,P20,117,93,24,1.0762489700870523,0.9173222072921025,-0.17669774792476511,-0.10419570420151048
individual,P20,P20,arousal,multimodal,ridge,all,all,3,P20,117,94,23,1.4983008644674447,1.2849015948320783,0.0649173234918119,0.06587023698921313
individual,P20,P20,arousal,multimodal,ridge,all,all,4,P20,117,94,23,1.1721607916326273,0.9551672441095439,0.08229125322954822,0.10159238384893354
individual,P20,P20,arousal,multimodal,ridge,all,all,5,P20,117,94,23,1.4028926257491685,1.0185104221721502,-0.06673051593520363,-0.06529275555340996
individual,P21,P21,arousal,multimodal,ridge,all,all,1,P21,111,88,23,1.9327165650195801,1.5973789152709288,0.17113126398872736,0.27563593016420207
individual,P21,P21,arousal,multimodal,ridge,all,all,2,P21,111,89,22,1.9459524573858953,1.5756557018883894,-0.10942965359600687,-0.09930501978192607
individual,P21,P21,arousal,multimodal,ridge,all,all,3,P21,111,89,22,2.054565324938603,1.8730326575458986,0.08010827625889572,0.09075349015720513
individual,P21,P21,arousal,multimodal,ridge,all,all,4,P21,111,89,22,2.2246185276620314,1.9800716244949539,-0.2289794537253549,-0.07208223027709959
individual,P21,P21,arousal,multimodal,ridge,all,all,5,P21,111,89,22,2.284290434287192,1.994596928600879,0.036067301726271594,0.04528268945388991
individual,P22,P22,arousal,multimodal,ridge,all,all,1,P22,120,96,24,2.4932037800637614,2.256094214155025,-0.6952904787975172,-0.3093659702048195
individual,P22,P22,arousal,multimodal,ridge,all,all,2,P22,120,96,24,2.0099484489248343,1.753198178530166,-0.04302027520625762,-0.02455364183046993
individual,P22,P22,arousal,multimodal,ridge,all,all,3,P22,120,96,24,2.3053324299420916,1.9811189125220743,-0.15997922880810944,-0.15170274169204512
individual,P22,P22,arousal,multimodal,ridge,all,all,4,P22,120,96,24,2.3047909812209797,1.820045264727108,-0.028140929119528924,0.06059159523730906
individual,P22,P22,arousal,multimodal,ridge,all,all,5,P22,120,96,24,2.7970405209287805,2.429337656960901,-0.42966337221234285,-0.29389242940312355
individual,P23,P23,arousal,multimodal,ridge,all,all,1,P23,117,93,24,1.6232508238881938,1.3161380061817238,-0.6372462833421044,-0.5112526000397046
