target,model_rank,participant,task,segment_id,window_id,window_start_s,window_end_s,nearest_image_distance,outside_selected_count,outside_selected_fraction,median_abs_image_z,max_abs_image_z
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_39.000,39.0,41.0,9.239368918825074,1,0.1,1.4995493923655565,9.541285089759795
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_40.000,40.0,42.0,9.927650625863745,1,0.1,0.988028749608413,11.82790827037255
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_41.000,41.0,43.0,6.124870583932977,2,0.2,0.9061191466355295,6.78573271767646
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_42.000,42.0,44.0,5.894409261565084,1,0.1,1.3541318657298755,6.846090726168869
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_43.000,43.0,45.0,8.010050902809416,1,0.1,0.7738537758939394,9.57709637302765
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_44.000,44.0,46.0,4.895232251391884,0,0.0,1.4608915751556495,3.987112954589525
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_45.000,45.0,47.0,3.4456336112028483,1,0.1,1.601805080294537,3.062686076965079
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_46.000,46.0,48.0,3.7931281561468704,0,0.0,0.512936959767031,4.2125696510600985
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_47.000,47.0,49.0,3.4484189897477138,0,0.0,0.701444643087398,3.336335335207847
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_48.000,48.0,50.0,4.138534507055387,2,0.2,0.8954699933075297,4.968841842359798
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_49.000,49.0,51.0,5.822534703295881,1,0.1,0.7966322249175042,7.037439925495181
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_50.000,50.0,52.0,5.919871162284618,3,0.3,2.097763929376771,5.68656240394453
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_51.000,51.0,53.0,5.435335569406914,3,0.3,1.6162708112980946,5.014974151263631
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_52.000,52.0,54.0,6.734660478105698,1,0.1,0.6516400031766063,8.603906886961056
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_53.000,53.0,55.0,7.519981967746997,2,0.2,1.6102046653225908,7.501108199375801
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_54.000,54.0,56.0,9.038780495862452,1,0.1,1.7587366518108223,9.013864605368306
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_55.000,55.0,57.0,8.430589267113367,1,0.1,0.9240669238526794,8.489244528085242
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_56.000,56.0,58.0,7.830057373146972,1,0.1,1.2631984945424999,8.327849034158554
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_57.000,57.0,59.0,6.021696392238316,1,0.1,0.9807161609137205,6.035722453236557
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_58.000,58.0,60.0,6.811888212221216,1,0.1,0.4978808654722605,8.341740776368885
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_59.000,59.0,61.0,5.2131778898201695,1,0.1,0.3697099740238282,7.61686474262355
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_60.000,60.0,62.0,4.7502862660157215,1,0.1,0.7004345813455072,5.34005722655425
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_61.000,61.0,63.0,6.109101581964725,1,0.1,1.6005427285551264,6.9972243252008
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_62.000,62.0,64.0,4.8395338932021,1,0.1,1.1749741600062795,6.2127080353146935
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_63.000,63.0,65.0,4.40140263037403,1,0.1,0.945913347902626,6.062860272200615
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_64.000,64.0,66.0,3.0312759605304307,1,0.1,1.0252094807774252,2.314871517625506
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_65.000,65.0,67.0,5.702546472337227,1,0.1,1.2367892120107595,5.85085429655318
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_66.000,66.0,68.0,4.195767294981172,0,0.0,1.3465890647221839,3.7410929745952615
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_67.000,67.0,69.0,4.007719469747189,0,0.0,0.8267386776242502,4.409463097435997
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_68.000,68.0,70.0,3.9290189591454454,1,0.1,0.5751596483492798,3.853304710280131
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_69.000,69.0,71.0,3.619810175194002,2,0.2,0.6524752152598101,4.14083452937938
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_70.000,70.0,72.0,3.9185431777829094,1,0.1,1.0953334343599752,3.719963125722192
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_71.000,71.0,73.0,6.416465544729269,1,0.1,0.8417012864900679,6.637989408736888
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_72.000,72.0,74.0,7.924658639568806,2,0.2,2.20873920886525,7.538703962232089
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_73.000,73.0,75.0,5.06043799302746,1,0.1,1.948357183187094,3.957740295194473
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_74.000,74.0,76.0,16.19561077827094,2,0.2,1.107612174025935,19.214674512539073
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_75.000,75.0,77.0,6.162998517833482,1,0.1,1.2674838422295802,5.895057056653657
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_76.000,76.0,78.0,10.361462853670245,2,0.2,1.745390763728302,9.847872828750962
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_0.000,0.0,2.0,14.434228687030748,4,0.4,2.4284856478657346,12.647042408329323
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_1.000,1.0,3.0,92.74307289680384,8,0.8,7.713071118208154,69.09524806727923
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_2.000,2.0,4.0,13.906263211791432,6,0.6,3.461173342045142,14.025739610303882
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_3.000,3.0,5.0,2.171995050599767,0,0.0,0.829171656970803,1.8862987429190707
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_4.000,4.0,6.0,2.362686668128528,2,0.2,2.0562125771672903,3.8828900873365217
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_5.000,5.0,7.0,3.6018111302549736,1,0.1,1.8498977515526909,3.076830395283792
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_6.000,6.0,8.0,3.3996271378954037,0,0.0,0.7239271178872924,3.677420489389163
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_7.000,7.0,9.0,2.7426008319465134,0,0.0,1.389021394655832,2.1208279204648828
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_8.000,8.0,10.0,2.2010115901417153,0,0.0,0.7065822823711781,1.6982389507307516
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_9.000,9.0,11.0,2.5928462751469485,1,0.1,0.41586488048596837,3.3444988885233853
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_10.000,10.0,12.0,1.7195987270357989,0,0.0,0.3620033412255087,1.486468638810811
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_11.000,11.0,13.0,1.8292096352558105,1,0.1,1.5748100255986148,2.518570290642074
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_12.000,12.0,14.0,2.8672382516768984,2,0.2,1.2916598320912795,3.726293192100367
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_13.000,13.0,15.0,1.4517590733450865,0,0.0,0.3990716400804202,1.8192190423982606
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_14.000,14.0,16.0,1.852839559166515,0,0.0,0.6250843927613909,1.4040755169164816
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_15.000,15.0,17.0,2.3598165116052527,0,0.0,1.0855293580357583,2.2592540651350266
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_16.000,16.0,18.0,2.4524868942937106,0,0.0,1.001772286595597,1.7978430712616702
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_17.000,17.0,19.0,1.9585508113285561,0,0.0,0.41082650683658306,2.036409739277973
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_18.000,18.0,20.0,2.2906594691835287,1,0.1,0.8791749002790541,1.773784341534385
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_19.000,19.0,21.0,1.5362761158336782,2,0.2,1.651434230778186,3.837023756636638
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_20.000,20.0,22.0,2.2327508031789742,0,0.0,1.1954511983450105,2.0048233789758605
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_21.000,21.0,23.0,1.1532837512375178,0,0.0,0.6402084710707133,1.015886202563995
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_22.000,22.0,24.0,1.9348071387568764,0,0.0,0.9363397048499413,1.9564251478701804
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_23.000,23.0,25.0,2.3185031114101213,0,0.0,0.6472077292854722,2.48046759819255
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_24.000,24.0,26.0,2.5431196021912403,0,0.0,1.3215873014000645,2.341655578982919
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_25.000,25.0,27.0,2.034632206655817,0,0.0,0.7154145780440683,1.9042630365836863
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_26.000,26.0,28.0,2.4414337559456594,0,0.0,0.5233935516025823,3.6230041498024934
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_27.000,27.0,29.0,2.432797876774544,0,0.0,0.4238702599763324,3.4690221535355614
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_28.000,28.0,30.0,1.9330759432696174,1,0.1,1.28432332854067,1.9080240521432625
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_29.000,29.0,31.0,2.504978351692023,1,0.1,1.2531927876500655,1.780195028528367
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_30.000,30.0,32.0,2.753285704601298,0,0.0,1.290105339451804,1.8187230504487524
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_31.000,31.0,33.0,2.390555626144714,0,0.0,1.1150709113398765,1.8204303342200727
arousal,1,P19,shape_sorter_observation,1,shape_sorter_observation_s1_32.000,32.0,34.0,1.3848870969687403,0,0.0,0.24581899732778179,1.4494228639397637
