mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,folds,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_median,balanced_accuracy_min,balanced_accuracy_max,accuracy_mean,precision_mean,recall_mean,f1_mean
individual,P02,arousal,eeg,svm,5,5,5,0.45256410256410257,0.07555541656985325,0.4583333333333333,0.34615384615384615,0.5416666666666667,0.53,0.5828968253968254,0.8051282051282052,0.673405330301882
individual,P02,arousal,eeg,svm,all,all,5,0.525915750915751,0.09995084073083657,0.5416666666666667,0.3541666666666667,0.6041666666666667,0.5599999999999999,0.6333333333333333,0.708974358974359,0.6558404558404558
individual,P02,arousal,face,gnb,10,10,5,0.4513736263736264,0.11264458004546096,0.4107142857142857,0.3162393162393162,0.6025641025641025,0.42727272727272725,0.47754901960784313,0.3527472527472527,0.38272885965980596
individual,P02,arousal,face,gnb,20,10,5,0.4513736263736264,0.11264458004546096,0.4107142857142857,0.3162393162393162,0.6025641025641025,0.42727272727272725,0.47754901960784313,0.3527472527472527,0.38272885965980596
individual,P02,arousal,face,gnb,5,5,5,0.4257326007326007,0.06426040947591248,0.4107142857142857,0.3632478632478633,0.5341880341880342,0.4454545454545455,0.501437908496732,0.5681318681318681,0.5100954375075948
individual,P02,arousal,face,gnb,all,all,5,0.4513736263736264,0.11264458004546096,0.4107142857142857,0.3162393162393162,0.6025641025641025,0.42727272727272725,0.47754901960784313,0.3527472527472527,0.38272885965980596
individual,P02,arousal,face,knn,10,10,5,0.4460164835164835,0.12937234398151742,0.4017094017094017,0.2863247863247863,0.5897435897435898,0.4909090909090909,0.5620798319327731,0.6670329670329671,0.6088888888888888
individual,P02,arousal,face,knn,20,10,5,0.4460164835164835,0.12937234398151742,0.4017094017094017,0.2863247863247863,0.5897435897435898,0.4909090909090909,0.5620798319327731,0.6670329670329671,0.6088888888888888
individual,P02,arousal,face,knn,5,5,5,0.4767857142857143,0.09584860192443771,0.44017094017094016,0.38392857142857145,0.5897435897435898,0.5272727272727272,0.5874766573295985,0.7285714285714285,0.6490322580645161
individual,P02,arousal,face,knn,all,all,5,0.4460164835164835,0.12937234398151742,0.4017094017094017,0.2863247863247863,0.5897435897435898,0.4909090909090909,0.5620798319327731,0.6670329670329671,0.6088888888888888
individual,P02,arousal,face,svm,10,10,5,0.5068376068376068,0.015289353692306237,0.5,0.5,0.5341880341880342,0.6,0.604040404040404,0.9692307692307691,0.7432053251408091
individual,P02,arousal,face,svm,20,10,5,0.5068376068376068,0.015289353692306237,0.5,0.5,0.5341880341880342,0.6,0.604040404040404,0.9692307692307691,0.7432053251408091
individual,P02,arousal,face,svm,5,5,5,0.4803418803418803,0.02795799527144638,0.5,0.44017094017094016,0.5,0.5727272727272728,0.589033189033189,0.9384615384615385,0.7229071413511641
individual,P02,arousal,face,svm,all,all,5,0.5068376068376068,0.015289353692306237,0.5,0.5,0.5341880341880342,0.6,0.604040404040404,0.9692307692307691,0.7432053251408091
individual,P02,arousal,multimodal,gnb,10,10,5,0.44752747252747255,0.0777799551116255,0.4583333333333333,0.3626373626373626,0.5416666666666667,0.48,0.5451680672268908,0.6307692307692307,0.5678497747463265
individual,P02,arousal,multimodal,gnb,20,20,5,0.5004120879120879,0.14929464458421898,0.43956043956043955,0.3333333333333333,0.6875,0.54,0.5964878258995906,0.7115384615384615,0.6318029556650246
individual,P02,arousal,multimodal,gnb,5,5,5,0.43086080586080583,0.07095943281771044,0.4375,0.3541666666666667,0.5,0.4600000000000001,0.5325,0.5974358974358974,0.5473748473748474
individual,P02,arousal,multimodal,gnb,all,all,5,0.47316849816849815,0.09599883392871547,0.4791666666666667,0.32417582417582413,0.5833333333333333,0.48,0.5373626373626375,0.532051282051282,0.524606334841629
individual,P02,arousal,multimodal,knn,10,10,5,0.4892857142857142,0.051488955401568115,0.4791666666666667,0.4375,0.5714285714285714,0.58,0.6027786377708979,0.9,0.720937946925155
individual,P02,arousal,multimodal,knn,20,20,5,0.43704212454212454,0.06893116947457441,0.4560439560439561,0.3333333333333333,0.5208333333333333,0.52,0.5741228070175438,0.8205128205128205,0.6741522326394407
individual,P02,arousal,multimodal,knn,5,5,5,0.44010989010989016,0.0610187982759381,0.4166666666666667,0.3958333333333333,0.5416666666666667,0.49000000000000005,0.5658547008547009,0.6730769230769231,0.6086950086950087
individual,P02,arousal,multimodal,knn,all,all,5,0.5197802197802198,0.08204017935331777,0.5208333333333333,0.4375,0.6041666666666667,0.5700000000000001,0.6200036075036075,0.7538461538461538,0.675882217621348
individual,P02,arousal,multimodal,svm,10,10,5,0.49734432234432235,0.08518415728662147,0.4583333333333333,0.4166666666666667,0.625,0.5599999999999999,0.605233918128655,0.808974358974359,0.6824737861484005
individual,P02,arousal,multimodal,svm,20,20,5,0.4324175824175825,0.07738559195619261,0.41208791208791207,0.3541666666666667,0.5416666666666667,0.48,0.5642156862745098,0.6576923076923077,0.6033540482506
individual,P02,arousal,multimodal,svm,5,5,5,0.49120879120879124,0.035418671849868834,0.5,0.4560439560439561,0.5416666666666667,0.5700000000000001,0.6042857142857143,0.8538461538461538,0.7038651004168246
individual,P02,arousal,multimodal,svm,all,all,5,0.3996794871794872,0.11773993854899054,0.4166666666666667,0.2692307692307692,0.5416666666666667,0.45,0.5426923076923077,0.6243589743589744,0.578931216931217
individual,P02,valence,eeg,gnb,10,10,5,0.6418181818181818,0.1182393507980105,0.6090909090909091,0.5333333333333333,0.775,0.6904411764705882,0.7901398601398602,0.7636363636363637,0.7744189723320158
individual,P02,valence,eeg,gnb,20,20,5,0.6618181818181819,0.17989401659990842,0.6090909090909091,0.45,0.9166666666666667,0.7022058823529411,0.8025641025641026,0.7636363636363637,0.7786256352343309
