participant,representation,target,task,task_label,feature,known_problem_feature,image_low_median,image_low_iqr,image_high_median,image_high_iqr,image_min,image_max,robot_median,robot_iqr,robot_z_median_abs,robot_z_p95_abs,robot_pct_outside_image_min_max
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,Sisyphus,eeg_hc__PO8,False,1.8567290496995528,0.2336211335190288,1.953646706011208,0.21888729043600996,1.4893668759545322,2.628936830864649,2.1802402233659275,0.4356667580678897,1.4133595368028342,7.57712945982729,14.285714285714285
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_interaction,Shape Sorter Interaction,eeg_hc__PO8,False,1.8567290496995528,0.2336211335190288,1.953646706011208,0.21888729043600996,1.4893668759545322,2.628936830864649,2.243697897084454,0.4132816907364436,1.748981220772208,4.707956482680527,11.688311688311687
P19,A_existing_robot_features,arousal,pick_place,Pick and Place,eeg_mf_hz__Fz,False,11.0,2.0,9.0,4.5,4.0,21.0,3.0,1.0,1.9991539434875751,2.260196895847215,100.0
P19,A_existing_robot_features,arousal,shape_sorter_observation,Shape Sorter Observation,eeg_mf_hz__Fz,False,11.0,2.0,9.0,4.5,4.0,21.0,2.0,1.0,2.260196895847215,2.260196895847215,94.91525423728814
P19,A_existing_robot_features,arousal,stack,Stack,eeg_mf_hz__Fz,False,11.0,2.0,9.0,4.5,4.0,21.0,2.0,1.0,2.260196895847215,2.260196895847215,98.52941176470588
P19,A_existing_robot_features,arousal,sisyphus,Sisyphus,eeg_mf_hz__Fz,False,11.0,2.0,9.0,4.5,4.0,21.0,2.0,1.0,2.260196895847215,2.260196895847215,98.9010989010989
P19,A_existing_robot_features,arousal,shape_sorter_interaction,Shape Sorter Interaction,eeg_mf_hz__Fz,False,11.0,2.0,9.0,4.5,4.0,21.0,6.0,5.0,1.2160250864086557,2.260196895847215,24.675324675324674
P19,C0_reproducible_harmonized_no_ICA,arousal,pick_place,Pick and Place,eeg_mf_hz__Fz,False,11.0,2.0,9.0,4.5,4.0,21.0,10.0,5.0,0.6112755801088233,2.260196895847215,9.523809523809524
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_observation,Shape Sorter Observation,eeg_mf_hz__Fz,False,11.0,2.0,9.0,4.5,4.0,21.0,9.0,6.0,0.9549821340490158,2.278034830925123,10.16949152542373
P19,C0_reproducible_harmonized_no_ICA,arousal,stack,Stack,eeg_mf_hz__Fz,False,11.0,2.0,9.0,4.5,4.0,21.0,10.0,7.5,1.0441718094385595,2.699619198985942,8.823529411764707
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,Sisyphus,eeg_mf_hz__Fz,False,11.0,2.0,9.0,4.5,4.0,21.0,10.0,6.0,0.693939181689376,1.957822142697299,4.395604395604396
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_interaction,Shape Sorter Interaction,eeg_mf_hz__Fz,False,11.0,2.0,9.0,4.5,4.0,21.0,8.0,6.0,0.9549821340490158,2.051362533959504,9.090909090909092
