video_irisdo_norm_mean,video_irisdo_norm_std,video_eso_norm_mean,video_eso_norm_std,video_enso_norm_mean,video_enso_norm_std,video_mnso_norm_mean,video_mnso_norm_std,video_mwo_norm_mean,video_mwo_norm_std
0.0864953032649561,0.0056822018110932,0.7353791001712371,0.004570435849737,0.5673753758301017,0.0037968547011384,0.1512434448275358,0.001691342814199,0.5747875740715199,0.0134048143705912
0.078710798825618,0.0102855443826103,0.7365763605189978,0.0048938050555049,0.5659977505703462,0.002919270171823,0.1527683605523452,0.002680524256172,0.5696041094182321,0.0097025783008921
0.0960257901622066,0.0037034115298274,0.7397004902709028,0.0025097001884669,0.5701004310478266,0.0043978432038425,0.1488534163856598,0.0019960697593084,0.5852051686109658,0.0091341194614063
0.0899519650876858,0.0017753892334713,0.7400871557254051,0.0026996580759464,0.5679379505659757,0.0022367181674635,0.1522573557349915,0.0025102594143393,0.5920503004496404,0.0143364942177398
0.0798065335202755,0.0037942821434266,0.7402922175905893,0.0040124390421271,0.5625022597497281,0.0036762022714436,0.1507587873544615,0.0024829253727146,0.5927033158193897,0.0101005437995908
0.090332441388818,0.0104673832551831,0.7398427461745463,0.002644683209573,0.5667533244310351,0.0038691736560041,0.150145696477303,0.0031852073785985,0.584653786835697,0.0066055398476022
0.0897874586243968,0.0060714489824929,0.7405667474671708,0.0025292062634924,0.5647664703321512,0.0027258133538025,0.1514609526922076,0.0024010959576898,0.5836842855639073,0.0097740326090405
0.0948624168505037,0.011425004898303,0.7373857459070269,0.0036446331920437,0.565927033023013,0.0025882390056897,0.1516863194305282,0.0060209246114581,0.5801469392144795,0.0109281525899894
0.0745932546557074,0.0290489120936422,0.729832376891135,0.0127429713153096,0.5562451337412102,0.0212548638713775,0.1412551273192659,0.0035906318440809,0.5914622370459975,0.01674330805571
0.0745660987866305,0.0192901262426989,0.7368408578742607,0.0088300563265188,0.5597091364722784,0.0136294121721836,0.1484283142758891,0.0035065609453958,0.5728791299129281,0.0086484562261691
0.0649110105827548,0.0189233113075579,0.7321577803492594,0.0148201989354448,0.5528240110648108,0.0162763626994954,0.1520559277430362,0.0029019247319693,0.5676420470557417,0.0081612768280032
0.0876722957231787,0.0038770878711013,0.7431313628146926,0.0025697704195418,0.5680084945170986,0.0038104780311881,0.1518378938163688,0.0032059635860298,0.5796877502617537,0.0109990587309183
0.0965246590747805,0.0098495420353923,0.7389659007351664,0.0048155541797413,0.5698245578111867,0.0040724690095056,0.1434298712258813,0.0036243637403945,0.5768347695233351,0.0081951824927014
0.0860377893594425,0.0147506446263878,0.7413912790924098,0.0052036466851607,0.566558922086773,0.0084069458602557,0.1434240849498717,0.0048455213550557,0.5917151554663408,0.008377724548528
0.0890563765297229,0.0044270437635921,0.740797354840147,0.002018612219659,0.5783228792497693,0.0051288212748939,0.1421798349713109,0.0024822134376268,0.5715859302365099,0.0071137467296396
0.0625691861047827,0.0182589490781611,0.7340344455877741,0.0111009825957422,0.5608513860620153,0.0149725926391487,0.1435618435657653,0.0042869167235447,0.5646946319858704,0.010031361529085
0.0882226744690297,0.0062668831637754,0.739702500026884,0.0024572303769381,0.5754929114227431,0.0050672843673854,0.1447121769500373,0.0022277165091055,0.570592452223878,0.0086434979263363
0.0790880884962335,0.0059119889204578,0.7386436791892171,0.003184162634389,0.57320035055727,0.0061372708105485,0.1432172555065404,0.002053757322292,0.5698671557791241,0.0126822987065796
0.0702393626776362,0.0190271114260903,0.7365709335560044,0.0145401214421576,0.5649066797496214,0.0136269463762965,0.146709220743011,0.0021700593716915,0.5542939789690418,0.0122477391552973
0.0867288997639687,0.0017451824758797,0.7422110085582659,0.0017304584439607,0.5803536699103429,0.0046145209177039,0.1454634998560492,0.002341516478341,0.5749217665924653,0.0122475285327955
0.0794689551319762,0.0093985923868167,0.7389768709573583,0.0034604420609959,0.5740628575207167,0.0072940651788473,0.1454434549153496,0.0016135959492933,0.5665839839755248,0.0109540893682131
