mode,participant,target,modality,regressor,feature_count_request,feature_count_resolved,folds,rmse_mean,rmse_std,rmse_median,rmse_min,rmse_max,mae_mean,mae_std,mae_median,mae_min,mae_max,r2_mean,r2_std,r2_median,r2_min,r2_max,explained_variance_mean,explained_variance_std,explained_variance_median,explained_variance_min,explained_variance_max
individual,P10,arousal,multimodal,ridge,5,5,5,1.620943296384305,0.15322437915823509,1.7044121445777178,1.4116592049260657,1.7686218475061959,1.430316125070587,0.14686654227231644,1.4558373707880066,1.2480020992328267,1.5801333230181651,-0.14762169333417913,0.14523466077301403,-0.22400909370809008,-0.2911203371484514,0.04266700129188039,-0.11606815310482814,0.1595422092443519,-0.1858992565037514,-0.2645712442065462,0.12002438254500258
individual,P10,arousal,multimodal,ridge,all,all,5,1.6653025843386757,0.14389718546422803,1.7191394196799263,1.4101669024667494,1.7614670175176643,1.4534224357076488,0.14240441015234898,1.4907151391589615,1.2051156642337848,1.5642783698201848,-0.21345041465483364,0.15926289673049696,-0.30738350182171437,-0.3289618014154134,0.04468997576305589,-0.18617602322513693,0.18504279706280516,-0.25358805950929075,-0.32809915209297813,0.12270611669679077
individual,P10,arousal,multimodal,svr,10,10,5,1.6733302237023673,0.15460910061968758,1.6061071696108464,1.589820642502516,1.9484290446513077,1.3771004765546089,0.1260286902174348,1.3148033928482887,1.29539590020347,1.5965339909416603,-0.22392498055337368,0.1592168705793507,-0.18083310870157554,-0.48553833384205514,-0.06500153108150486,-0.10271145016627589,0.21929989510915196,-0.03581612143874491,-0.4787532590128898,0.09799260125401932
individual,P10,arousal,multimodal,svr,20,20,5,1.6430441451348283,0.048527926669560226,1.6569921188855132,1.5731576061655248,1.6980112500787938,1.4056235320026036,0.05877990667211747,1.398337331200174,1.3426817208065274,1.4978457274238828,-0.18602897153254633,0.1408586106894358,-0.2627017263031488,-0.31899814850713337,-0.02421020910756355,-0.09713012182476684,0.1351342880290494,-0.03650539347639281,-0.2732349169012449,0.04429413814401695
individual,P10,arousal,multimodal,svr,5,5,5,1.6292562643577058,0.05861706251690005,1.6192766459147436,1.5793734282745275,1.722908022731509,1.3390727833236915,0.050208013996472754,1.3333943608495378,1.299036199126263,1.4226817536889538,-0.16164365761728292,0.08723397946953794,-0.16155254317971246,-0.295998146169385,-0.05487141515483729,-0.0255334130307981,0.07638765064369055,-0.04585246428983791,-0.1080578246228674,0.09920199523301687
individual,P10,arousal,multimodal,svr,all,all,5,1.605014348468177,0.0840141729346319,1.6088601463650718,1.4780106392671633,1.688873956448125,1.4274755817235671,0.09612543856127596,1.4215638322522406,1.310419894951828,1.543942888417879,-0.1270949604007078,0.1015944910051858,-0.129017048859146,-0.2676867736749968,-0.012864292828546064,-0.10669183124128653,0.11190560750027811,-0.11406383547338095,-0.2646744170484532,9.969215898464334e-06
individual,P10,valence,eeg,knn,10,10,5,2.0164984647809705,0.17315721366308248,1.9094516253735974,1.8795029110180062,2.216113044227074,1.7836826926644929,0.17146430981032043,1.6835649784739786,1.621212121212121,1.9696969696969697,-0.1786963822071031,0.17023363526785817,-0.1518012051564277,-0.4059773589865763,-0.011301176388912149,-0.13515013878562318,0.15027394884751263,-0.060388411096393924,-0.30601514877676084,-0.0030359342266230716
individual,P10,valence,eeg,knn,20,20,5,1.9711824794429955,0.24116309920301923,1.8819316317727024,1.7692354293977426,2.3539281980197497,1.7317453851850768,0.2052101499405836,1.6477272727272727,1.5307300804642126,2.0643939393939394,-0.1324001949308382,0.2645956558896077,-0.01748969902396147,-0.5862839491973775,0.07599033895798768,-0.08776429187557204,0.22448498110969892,0.007003919438713702,-0.4717274863217389,0.09229334735389327
individual,P10,valence,eeg,knn,5,5,5,2.1709368099006507,0.10314259325381517,2.1660573417417877,2.030662713163568,2.2997634325577985,1.911238776589531,0.13124844761550966,1.877759393076633,1.7769158145278299,2.109848484848485,-0.3707272819246818,0.19039461160813181,-0.29124477456867726,-0.6229059068725977,-0.16487908164222964,-0.30727486365349443,0.13008485480974966,-0.28761171457078594,-0.5120120737566796,-0.15556985004993784
individual,P10,valence,eeg,knn,all,all,5,2.001801521673485,0.22008096253227388,1.9233772810577896,1.805733903743704,2.376217421813071,1.8062784611989557,0.21183836513090323,1.7234848484848486,1.625,2.152489487716613,-0.1696417460747758,0.2649983489384095,-0.07075385729920947,-0.6164670575443858,0.06652646106830118,-0.10861038949632518,0.23204156452928104,-0.03365772396937383,-0.5135966636241467,0.06869937400391046
individual,P10,valence,eeg,ridge,10,10,5,2.001027078931112,0.1603816267952824,1.9319504071442006,1.8311479940677873,2.205927020905051,1.7877050476752316,0.1850527620412208,1.7231237942117879,1.5796933546515863,2.038838619179574,-0.15932261023925526,0.14972781553414005,-0.08994769428826466,-0.3930823441441367,-0.036227042219844074,-0.08999328428979916,0.12275307509522565,-0.0425127775434222,-0.22067608386850246,0.06074348434128973
